Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4020;7860;"Fearsome monsters... Exotic creatures..."
2;9020;12110;"Vast riches... Hidden treasures..."
3;14570;18330;"Evil enclaves... Unexplored lands..."
4;20040;23150;"The word "unknown" holds magic."
5;23150;27080;"And some incredible people are 
drawn to that magic."
6;27490;29290;"They are known..."
7;33220;35010;"...as Hunters!"
8;115880;117050;"Gon-kun!"
9;117050;118300;"Where is everyone?"
10;119050;122010;"You need more rest, Gon-kun..."
11;126640;131650;"Some x Brother x Trouble"
12;134710;137650;"After Gon learned why Killua 
had been disqualified,"
13;138140;141660;"he was furious with Gittarackur..."
14;141660;144510;"Rather, Killua's brother, Illumi."
15;167170;168810;"Apologize to Killua!"
16;173150;175550;"Apologize? For what?"
17;176330;178310;"You don't know what you did wrong?"
18;178310;179450;"Nope."
19;181850;184370;"You don't have the right to be his brother."
20;185920;188700;"Must I earn the right to be his brother?"
21;199640;202710;"He doesn't need to earn the 
right to be my friend!"
22;210840;212350;"This boy is..."
23;215390;217370;"Don't bother apologizing."
24;217370;219860;"Just take me to see Killua."
25;220350;221810;"What will you do then?"
26;222320;223460;"That should be obvious..."
27;224450;226060;"I'm gonna rescue Killua!"
28;227270;230990;"You make it sound as 
though I kidnapped him..."
29;231620;235200;"He walked away on his own."
30;235980;238270;"But it wasn't by choice."
31;238710;241010;"He was being manipulated by you people."
32;241010;242990;"It's the same thing as kidnapping him!"
33;252540;256520;"We happened to be discussing 
this very subject, Gon."
34;256890;261030;"Kurapika and Leorio have both 
lodged complaints."
35;261470;264090;"The committee has been discussing"
36;264090;265870;"the fairness of Killua's disqualification."
37;265870;267290;"Killua had been behaving"
38;267290;270420;"in a strange manner during and 
since his battle with the man"
39;270420;272040;"who called himself Gittarackur!"
40;272290;278040;"I believe that he was hypnotized 
into committing murder."
41;278830;279880;"Under normal circumstances,"
42;279880;283800;"it would be impossible to use 
hypnosis to induce a person to kill."
43;283800;287240;"However, as Killua was raised 
in a family of assassins,"
44;287240;289170;"murder was a part of his daily life,"
45;289170;292310;"so it's natural that he would lack 
the ethical restraint of most!"
46;293250;294790;"I want to mention"
47;294790;298060;"that the attack happened during the 
match between Bodoro and me."
48;298840;303180;"It's possible that he was trying to help me."
49;304220;307530;"Given that, the one who should be disqualified"
50;308170;309780;"is me."
51;310380;311850;"In any case,"
52;311850;315790;"Killua was not in control of his own actions."
53;316320;319040;"Thus, he should not have been disqualified!"
54;320110;322930;"That is mere speculation."
55;322930;324800;"There is no proof."
56;325500;330280;"There were no clear signs of manipulation."
57;330280;332310;"In fact, I would question"
58;332310;336060;"the claim that he was hypnotized."
