Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1640;6580;"{\fad(820,491)}Staff of Judgment 

If player names a target, 
while raising staff toward the sky, 
disaster will befall either player or target, 
depending on which has done more evil."
2;7630;12430;"{\fad(1,544)}Elder's Growth Pills 

Each pill taken helps player grow 1 centimeter. 
Each bottle contains 100 pills. 
Not recommended for those under 20."
3;12970;18180;"{\fad(418,455)}Fledgling CEO 

If you warm this fledgling egg 
in your hands 3 hours a day, 
it will hatch in 1 to 10 years. 
The feelings you put into warming 
it will speed the process."
4;18820;21250;"Yes! Halfway there!"
5;21250;23570;"That makes fifty types!"
6;103990;109040;"15 x 15"
7;110410;113590;"Genthru and his men have a plan in mind,"
8;113590;116620;"as they prepare to trade 
with Team Tsezgerra."
9;117660;120080;"Let's get this over with, then."
10;127960;130990;"Okay, trade complete."
11;130990;133070;"No, hold on."
12;134050;135820;"I cannot accept this."
13;136610;138610;"This is an unfair trade."
14;138950;141620;"What? Don't complain once it's done!"
15;142090;144310;"We gave you three cards!"
16;144310;146720;"What more do you want?"
17;147050;149790;"Wait a second... 
That isn't what I meant."
18;150450;152870;"I'm saying that it's unfair to you."
19;153800;156480;"It's too skewed in our favor."
20;156480;159030;"I dislike the idea of 
benefiting from charity."
21;159800;162800;"And it will continue to bother me,"
22;162800;165120;"even if we clear the game first."
23;166500;168710;"So I have a proposition."
24;168710;170320;"Right or left."
25;170320;172560;"I'll give you one of these cards."
26;173000;175170;"One is worthless,"
27;175170;177070;"but the other is Breath of Archangel."
28;177940;179190;"Good Luck"
29;179520;180450;"Okay!"
30;188240;189310;"Levy on!"
31;194450;195170;"Crap!"
32;195600;196960;"Return on."
33;196960;198030;"To Masadora!"
34;202340;203750;"Let's go after them!"
35;203750;204700;"Wait!"
36;204700;206260;"First, check your cards!"
37;208920;211880;"I lost one of the #80 cards 
we were monopolizing."
38;212400;214140;"As well as a #65."
39;214140;216230;"Hey, what did you lose?"
40;216230;218940;"I lost #42 and #53."
41;218940;221500;"I lost #29 and #24."
42;221500;222500;"They got me good!"
43;222860;225660;"I lost two of the #85 
cards we were hoarding."
44;226060;228900;"All the ones they took were 
restricted slot cards..."
45;228900;231770;"And they took both card types 
that we were monopolizing."
46;232630;233490;"Damn!"
47;233490;235540;"They must have used Risky Dice."
48;237970;239750;"We're not with them!"
49;239750;242970;"They used items to change our faces!"
50;244690;246650;"Anyway, we have to pursue them!"
51;246650;247730;"No!"
52;247730;250140;"Hey, is Genthru the Bomber?"
53;250610;252550;"U-Uh, we don't know."
54;252550;257900;"But he went like this with his hand and
blew the head off the guy I was with."
55;259540;262700;"A power clearly meant for murder."
56;263360;266070;"So he's a fighter."
57;266540;269480;"It would be unwise to 
fight them head-on."
58;269480;274330;"But they took at least five
 different card types from us!"
59;274740;276890;"They could have completed 
their collection!"
60;277560;278620;"List on!"
61;278620;279590;"#2!"
62;280340;282340;"Currently, 0 players own #2, Patch of Shore. 
Currently, 0 cards in play."
63;283090;284560;"We're still okay."
64;284560;288300;"They haven't found #2, 
Patch of Shore, yet."
65;288790;290470;"Our immediate priority"
66;290940;293850;"is to find #2 before they do!"
67;294320;297110;"We still have our voucher 
for Breath of Archangel,"
68;297110;298380;"so we can still beat them."
69;298380;300730;"Right, let's find it first, then."
70;300880;303650;"Accompany 

Warp all players within 20 meters 
of caster to city (must have been visited) 
or player of your choice (must have 
been met inside the game). 

[SR][NORM]"
71;301210;302670;"Accompany on!"
72;303100;304320;"To Soufrabi!"
73;310320;312260;"We did it... A big success."
74;312260;315820;"The Risky Dice and Levy 
combination paid off."
75;315820;317560;"That puts us at ninety-three types."
76;317560;321010;"No, we used one up to 
change those faces,"
77;321010;322170;"so it's ninety-two."
78;322750;326310;"The important thing is that we took 
the cards they were monopolizing."
79;326310;330300;"And for two of the others, we're just 
waiting for someone to use Gain on them."
80;330300;332680;"The biggest obstacle is #2."
81;333150;336310;"But we know that it's in Soufrabi."
82;336740;339150;"All right, we'll go after #72,"
83;339150;341870;"#21, and #9 in that order."
84;341870;344320;"Then we'll make for 
Soufrabi, to find #2."
85;344950;349020;"For #75, we simply need to find 
someone with it, then take it."
86;350290;352500;"I think it's time we began thinking..."
87;353990;357280;"About the three restricted 
slot cards we want to keep,"
88;358090;360350;"and how we want to spend the 50 billion."
89;362080;363390;"Hey, Killua..."
90;363390;365440;"Something's been bugging me."
91;365440;366340;"Huh?"
92;366920;369350;"Aren't there hundreds of players?"
93;369350;372060;"Isn't it weird that we've been able"
94;372060;374470;"to turn all our items into cards?"
95;374470;375470;"What do you mean?"
96;376030;381480;"Even B-rank restricted slot types 
have a thirty-card limit."
97;381980;386310;"The players here before us should 
have already collected them."
98;386310;387660;"That's true."
99;387660;389610;"But you can also see it this way."
100;390410;394120;"Fewer than thirty teams in this game 
are capable of making real progress."
101;394490;395870;"Oh, I see."
102;396720;400980;"Most players aren't worried 
about getting restricted slot cards."
103;400980;405510;"They're just struggling to find 
a way out of the game."
104;406510;410260;"It would suck if you got to Masadora, 
and there weren't any Leave cards."
105;410680;412140;"Yeah, that's why..."
106;415690;416640;"I get it..."
107;417060;417750;"Huh?"
108;418080;421600;"If you guys got to Masadora, 
but there weren't any Leave cards,"
109;421600;422650;"what would you do?"
110;423050;424380;"Well..."
111;424750;428150;"I'd save money until a Leave showed up."
112;428500;429340;"Yeah."
113;429340;431010;"Okay, then what if"
114;431010;433880;"you acquired a super rare 
spell card while waiting?"
115;433880;437530;"Sell it and buy more spell 
cards until a Leave came in."
116;437530;438470;"Really?!"
117;439300;441210;"I would save it..."
118;441210;445450;"Wouldn't it suck if all the cards you 
bought ended up being worthless?"
119;445900;449040;"If you saved it, you might be 
able to trade for a Leave—"
120;451630;452330;"See?"
121;460710;461810;"Need a Leave?"
122;463350;466270;"Want to go back to the real world?"
123;477790;481330;"We've gotten four restricted 
slot cards for three Leaves."
124;481780;484710;"Okay, that makes a total 
of fifty-four types."
125;485060;486720;"Score!"
126;489100;493900;"So the cards that wouldn't fit in 
our binders reverted to items."
127;494410;497070;"We're running out of free pockets."
128;497360;499100;"Then we should organize them now."
129;500300;504020;"We three have a total 
of 135 free pockets."
130;504600;506840;"We should each leave 
around 5 pockets free."
131;506840;509480;"You keep the spell cards, Killua."
132;509480;511610;"Bisky should also have 
a few defensive ones."
133;511990;513860;"Wait! I have to use spell cards?"
134;514270;516570;"No way! I don't know how they work."
135;516570;518490;"The hell? Then learn how they work!"
136;519480;520160;"Okay..."
137;521300;522010;"Book."
138;523570;527680;"We've been deliberately 
avoiding other players,"
139;527680;532660;"but we'll have to take risks 
to obtain the rarer cards."
140;532660;533630;"Yeah."
141;533990;537140;"Well, let's get what we can ourselves,"
142;537140;540390;"then negotiate aggressively
 with any players we come across."
143;540710;542040;"Sound good?"
144;542430;543190;"Yeah."
145;543190;544020;"Yep!"
146;546130;547000;"See ya."
147;547350;548400;"Hold on."
148;552120;553610;"This is worthless."
149;553610;555280;"It's a transformed Fake."
150;555710;558460;"Sorry about that. 
I gave you the wrong one."
151;558460;559750;"Here's the real one."
152;561350;565290;"Man, you can't lower your guard 
around any of these guys."
153;565290;566610;"No kidding..."
154;566610;570410;"Still, that necklace is quite useful."
155;572670;577180;"Hey, this necklace can 
remove curses, right?"
156;577770;580390;"Only from spell cards."
157;580390;582670;"Oh, so it won't work."
158;582670;584180;"Did you have an idea?"
159;584560;587710;"I was wondering if a curse 
was behind the disease"
160;587710;590110;"that all those villagers 
were suffering from."
161;590630;591800;"Villagers?"
162;592440;594320;"Oh, those people..."
163;595860;598240;"The ones who took all your money."
164;598780;601560;"But it won't work since 
they aren't cards."
165;601560;602240;"No."
166;603340;605110;"It's worth a shot."
167;609680;613250;"Will you trust us with your lives?"
168;617480;621930;"You freely gave us everything you had."
169;623470;624760;"We will trust you!"
170;629940;632860;"{\fad(1,2654)}Sick Villagers 

Villagers struck by a 
contagion passing 
around the island."
