Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2480;3730;"No good..."
2;3730;5670;"I've got nothing."
3;6560;9980;"That two billion reward 
per spider is attractive,"
4;10440;12670;"but finding them will be impossible."
5;12670;13670;"Yeah..."
6;14240;19050;"Hey, we could ask for concrete 
information on the Net."
7;19050;22000;"Like about the Troupe's current location."
8;22460;25250;"We could offer a large reward."
9;25600;26640;"Hold on..."
10;26640;28490;"We don't have the money for that."
11;29270;30500;"It'll be fine."
12;114000;119050;"Very x Sharp x Eye"
13;120170;122680;"Gon and his friends are 
pursuing the Phantom Troupe,"
14;122680;124980;"and have now obtained the money"
15;124980;127980;"to buy the information they need."
16;130560;131900;"That's crazy..."
17;131900;133940;"You actually have money."
18;133940;137900;"Man, you really pawned 
your Hunter License?"
19;137900;139900;"You're insane."
20;139900;142280;"So, what should we do first?"
21;142940;146790;"Let's start by purchasing 
a Southernbees catalog."
22;151030;155120;"Here is this year's 
Southernbees auction catalog."
23;155120;156160;"Thanks."
24;161550;162580;"There it is!"
25;162580;163870;"<i>Greed Island</i>{\fscx30} {\fscx100}!"
26;164640;167180;"Seven total copies on sale..."
27;167670;171440;"The minimum starting bid is 8.9 billion."
28;172440;173850;"Just as expected."
29;177490;180200;"Now we wait for the 
information to come in."
30;180770;184330;"First, we catch one of the spiders 
and make them tell us where"
31;184330;188470;"the rest are hiding, 
so that we can bag them all!"
32;188470;189200;"Huh?"
33;190490;191710;"What's wrong, Gon?"
34;192980;194210;"This is..."
35;195080;197330;"Oh, a Ben's knife."
36;197330;198590;"A Ben's knife?"
37;199220;202440;"A hundred years ago, 
a mass murderer designed it."
38;202940;204990;"He was a famous blacksmith."
39;205530;207310;"This is one of his original works."
40;208020;211510;"It's a lesser-known piece that a 
lot of rabid collectors are after."
41;211960;213300;"So, you recognized it."
42;213300;215440;"No, I didn't."
43;215440;216290;"Huh?"
44;216750;220070;"It happened to catch my eye, 
so I got curious"
45;220070;221810;"and I used <i>Gyo</i>."
46;222240;224960;"That's when I noticed a faint aura on it."
47;224960;225700;"<i>Gyo</i>{\fscx30} {\fscx100}?"
48;226280;227580;"A form of <i>Nen</i>."
49;228000;230830;"Basically, you look really 
hard at something."
50;233850;234930;"You're right."
51;234930;236340;"Let me have a look."
52;238610;240840;"Nope, I don't see a thing."
53;241320;243710;"You will, once you spend 
more time training in <i>Ren</i>."
54;243710;246260;"Right! There's another way!"
55;246260;247250;"Another way?"
56;247250;248680;"Another way to make money."
57;249430;253810;"Remember how four-eyes mentioned that"
58;253810;258820;"really talented people use <i>Nen</i> without 
even realizing it themselves?"
59;259270;260820;"Four-eyes?"
60;261730;262820;"Wing-san."
61;262820;264570;"He taught us <i>Nen</i>."
62;265100;269050;"If we search for items with 
aura on them, like this knife,"
63;269050;272710;"it's likely some genius made them."
64;273110;274210;"I get it!"
65;274210;277010;"We can find hidden gems"
66;277010;279340;"with no formal appraisal training."
67;279740;283090;"Then we auction the items at a higher price!"
68;283510;286840;"If you guys want that, 
write down your price."
69;288080;290980;"Customers are supposed to 
name their own prices?"
70;290980;294230;"Yeah, that's how this market works."
71;294810;298020;"You write down what you're willing to pay,"
72;298020;302480;"and when time expires, 
the highest bidder wins the item."
73;303070;305610;"Understand? Popular items"
74;305610;309260;"will see their prices shoot up."
75;310640;312120;"I get it now."
76;316530;318930;"Well, then let's get started."
77;318930;321780;"I'll check the online forums."
78;321780;322570;"Okay!"
79;328200;332410;"This is a weird pot, but I detect aura..."
80;333790;335020;"Someone already bid!"
81;336070;340270;"If a bid has already been placed, 
enter one that's 2.5 times higher."
82;340760;345780;"Even if you end up bidding too high, 
you'll succeed in discouraging any rivals."
83;346340;349280;"500 multiplied by 2.5..."
84;349700;351360;"Let's see..."
85;359180;360560;"It's the same person!"
86;362080;363480;"Same on your side?"
87;363480;365550;"I found a couple items,"
88;365550;368680;"but both had bids already placed by "Zepile.""
89;369320;372030;"And after I entered a bid 2.5 times higher,"
90;372030;373640;"he multiplied that by 4."
91;374500;375930;"Then it isn't a coincidence?"
92;376640;377590;"No."
93;377590;378890;"What should we do?"
94;378890;381940;"Keep placing bids until the deadline."
95;382330;385590;"There are two of us, so we'll win some!"
96;386130;387020;"Okay."
97;392490;394870;"So ultimately, we won three and lost one."
98;394870;397450;"Yeah, he got that weird pot."
99;398080;400470;"Well, that wasn't too bad."
100;400470;403520;"Let's take these to the auction house now."
101;406570;409000;"I am very sorry."
102;409000;414010;"But the auction house cannot 
accept any additional items,"
103;414010;416220;"once the catalog has been published."
104;416220;418060;"Isn't there any way?"
