Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1770;3620;"They can't avenge them because"
2;3620;7980;"they're too busy arguing over 
whether they're dead or mutated?"
3;8910;11150;"Nothing's changed."
4;11150;13950;"They always lose sight of what's important."
5;14830;16990;"We're going to do things our way."
6;17570;20120;"If anyone interferes, we'll take them down."
7;20930;22120;"Don't worry."
8;102990;108000;"Carnage x And x Devastation"
9;121410;124940;"The Chimera Ant Zazan has 
built her nest in Meteor City."
10;124940;128890;"Calling herself the Queen, 
she seeks to conquer the world."
11;129360;134150;"The ones who have risen to quell her 
ambitions are inhabitants of this city..."
12;134670;136440;"The Phantom Troupe."
13;141970;143870;"Where's everyone else?"
14;143870;147160;"Beats me... 
Maybe still playing around?"
15;148020;153030;"Rather than obliterating my opponent, 
I should have enjoyed myself..."
16;163500;165930;"That took longer than expected..."
17;173230;174730;"I should break my habit"
18;175770;178760;"of beating my targets to a pulp."
19;199170;201170;"You're no match for me!"
20;201170;204090;"Come back when you're stronger."
21;204980;206240;"Fair point."
22;206600;209640;"My, you took that well."
23;210230;212900;"Looks like I've lost my touch."
24;214800;217110;"But this is a perfect opportunity to practice."
25;236570;238920;"I'm stuck on defense..."
26;238920;242450;"He's fast, and has twice as many limbs."
27;242450;244050;"I need to create an opening."
28;247360;248770;"Again?"
29;248770;250450;"Now I'm certain..."
30;250450;252640;"The moment I think I'm rid of it,"
31;252640;256080;"she pulls that vacuum cleaner 
out of nowhere again."
32;256080;260600;"Her power lets her pull out 
and store objects at will?"
33;260600;263390;"I see... Very interesting..."
34;263390;267160;"And I can't catch her with my sticky webs."
35;267160;269160;"This girl is good,"
36;269160;272080;"but I can't let her get away."
37;272720;277610;"This technique is a literal pain in the ass."
38;278430;281590;"But I have no choice!"
39;285850;288270;"Love Shower!"
40;285930;291350;"{\fad(356,1)}Radiating Love"
41;291830;294230;"Uh-oh, there may be no way out of this one..."
42;297380;301530;"If I keep the webs coming, you can't escape..."
43;301530;303240;"Lucky me!"
44;306390;308490;"Caught you!"
45;313160;314640;"It's no use..."
46;314640;321000;"Even Bihorn-sama, strongest among us, 
couldn't snap these webs."
