Number;Start time in milliseconds;End time in milliseconds;"Text"
1;5250;6860;"Now! Kill him!"
2;105000;110040;"Fake x And x Psyche"
3;156330;159090;"Hey, what's going on?!"
4;159090;160170;"Below us!"
5;160170;162590;"There was a huge explosion below us."
6;163220;164960;"Enough waiting around..."
7;164960;167170;"I'll see what's happening for myself!"
8;167170;168850;"Everyone, please calm down."
9;169320;172480;"I finally managed to contact the Ten Dons."
10;172830;176500;"They wish to speak to you directly."
11;176940;180740;"The auction will proceed, 
so please remain calm."
12;181390;184420;"Please enter the auction hall 
on the tenth floor."
13;185740;192750;"An underground chamber where everything costs extra.
That is where you will sleep. 
Never descend stairs that you didn't first ascend. 
Do not compete with others at numbers."
14;186590;187810;"I'll be fine."
15;187810;189710;"This is the tenth floor."
16;189710;192750;"I'll be safe as long as I don't 
go down any stairs..."
17;192750;194630;"It's all good."
18;194630;197760;"Her fortunes are one hundred 
percent accurate."
19;198470;202760;"Her fortunes won't come true 
if you heed the warning."
20;203490;204590;"So I'm okay..."
21;212960;215770;"Yo, everyone all right?"
22;215770;218980;"First, I apologize for taking 
so long to make contact."
23;218980;220280;"Sorry."
24;221070;223120;"There's been a lot of chaos,"
25;223120;224780;"but it's all cleared up now."
26;225410;228790;"We've dealt with the Phantom Troupe's leader."
27;231720;235400;"It's only a matter of time before 
the rest of them are finished."
28;235400;237670;"We're letting the professionals 
handle the hunt"
29;237670;239810;"so you can enjoy the auction."
30;241390;245550;"Tonight, we'll be watching the auction live,"
31;245940;249210;"so let us see some furious bidding."
32;251130;253310;"As you all just heard,"
33;253830;257360;"the Ten Dons will be watching a 
live feed of the proceedings."
34;258050;260280;"Please concentrate on the auction."
35;302700;303780;"Illumi?"
36;304330;305280;"Yeah."
37;305280;306820;"Where is my client?"
38;307430;308520;"Right here."
39;315770;318330;"Oh, were you fighting?"
40;318330;319790;"Is he still alive?"
41;320800;322260;"Just in the nick of time..."
42;322670;324180;"That's a relief."
43;324180;325370;"Well, relay a message."
44;326430;329070;"I've killed the Ten Dons."
45;329070;332590;"Tell him to wire the money 
to my account as agreed."
46;334540;336420;"Up we go..."
47;336420;338060;"Good grief."
48;338370;340750;"It seems we both get to live another day."
49;341230;342570;"Aren't you supposed to kill me?"
50;342930;345810;"We were hired by the Ten Dons."
51;345810;349820;"Now that they're all dead,"
52;349820;352310;"you are no longer our target."
53;353330;355330;"Really? That's surprising."
54;355840;358320;"You won't get another chance like this."
55;358320;363360;"Do you believe that we kill for pleasure?"
56;364350;366600;"We don't do this for fun."
57;366600;370840;"I refuse to work for nothing 
or die for nothing."
58;371350;376100;"Did you know that I hired Illumi 
to assassinate the Ten Dons?"
59;376430;377850;"Of course."
60;377850;380850;"But that's irrelevant."
61;381250;384780;"We simply do the job we're hired for."
62;384780;386050;"I see."
63;386530;388730;"Say, can I ask you something?"
64;390800;393020;"If you and I were to fight one-on-one,"
65;393020;394370;"who would win?"
66;396030;398540;"Most likely, I would win."
67;399490;403930;"Unless you decided to actually try to kill me."
68;404860;407070;"Honestly, you're a cheeky kid."
69;408660;410280;"So he could tell?"
70;430240;432010;"What a drag..."
71;433910;436050;"I couldn't steal their powers."
72;440470;443420;"So you want us to wait at L Hospital?"
73;443750;446880;"Yeah, it's more dangerous 
here than anticipated."
74;446880;449420;"We'll send her over by ambulance."
75;450090;453430;"She's just unconscious, 
so you shouldn't have to worry."
76;453430;457770;"But she'll be much safer at a hospital."
77;457770;459050;"Make the preparations."
78;461960;465310;"Looks like you had fun, boss..."
79;465910;466870;"Yeah."
80;467700;469720;"I'm a little tired now."
81;469720;472230;"You were up against the Zoldyck family."
82;472920;477400;"I wish I could've seen how 
those two fought you."
83;478580;481210;"Fighting would be more fun than watching."
84;482770;485950;"Kortopi, everything ready?"
85;485950;486630;"Of course."
86;487600;489660;"I can't make living copies,"
87;489660;491380;"but I can provide static copies."
88;492780;494410;"Good enough."
89;494410;496040;"Then we'll stick to the plan."
90;496040;496600;"Also..."
91;499240;502480;"Don't touch the ambulance that girl is in."
92;505470;508730;"Will we really be safe on the trip over?"
93;508730;513250;"If they planned to attack the ambulance, 
they would've done so on its way here."
94;514250;516770;"And you shouldn't have to worry 
about stray bullets anymore."
95;519300;521880;"It's the moment you've all been waiting for."
96;521880;526000;"We will now begin the auction!"
97;529410;534010;"Allow me to introduce our 
first item of the night..."
98;535640;537760;"I was concerned for a moment."
99;537760;539980;"But all's well that ends well."
100;541020;544580;"And none of the leaders were hurt."
101;545140;546020;"We did well."
102;550400;551390;"Thanks."
103;565120;568250;"Allow me to introduce the next item."
104;568720;571300;"An executioner's blade made of pure gold,"
105;571300;573500;"taken from the Yulu Museum 
of National Treasures!"
106;575140;578010;"Let's start the bidding at 20 million!"
107;578520;579420;"40 million!"
108;579420;580260;"50 million!"
109;580610;582880;"I hear 50 million..."
110;582880;584090;"100 million!"
111;585670;588500;"I'll put him on autopilot now..."
112;590320;594030;"Next, we have the fabled 
sacred jar of the Rai Dynasty,"
113;594030;596410;"Inspirational Blue."
114;596410;600130;"The last pristine piece left in this world."
115;600490;604020;"Um, Inspirational Blue is..."
116;604020;604710;"Over here."
117;605760;608110;"Kortopi, this one is next."
118;608610;610290;"Here, make a copy."
119;610690;611630;"Okay."
120;615010;616300;"Gallery Fake: Divine Left Hand, 
Demonic Right Hand"
121;617890;621390;"Here comes Inspirational Blue..."
122;621390;624810;"Let's start the bidding at 100 million!"
123;624810;625730;"200 million!"
124;625730;627100;"330 million!"
125;627100;628810;"380 million!"
126;633720;635320;"Hey, there."
127;635770;637800;"Aren't you going to participate 
in the auction?"
128;638410;639650;"What do you mean?"
129;639650;641820;"The leader of the Troupe was killed."
130;642530;644140;"Why wouldn't they proceed?"
131;645390;646930;"Impossible."
132;647770;649100;"It can't be..."
133;649810;652360;"We're just mopping up leftovers now."
134;652360;654990;"They're called pros for a reason."
135;659340;663890;"While your useless ass was busy 
fussing over an ambulance,"
136;663890;666820;"the Zoldycks got the job done."
137;667440;670380;"So you're not needed any longer."
138;670780;673860;"Just stick with your little fortune girl."
139;674530;678360;"Run off to the hospital or the hotel."
140;678850;680860;"Or will you lick the boots"
141;680860;685120;"of that old fraud who 
failed to score any points—"
142;691780;693330;"I won't believe it."
143;693670;695410;"Not until I see a body!"
144;708180;710340;"This is the boss?"
145;710340;712030;"He's young."
146;712030;713940;"Cocky son of a bitch."
147;714520;717310;"Hey, don't touch his head."
148;717310;719820;"We're going to show his 
face on the Internet."
149;719820;721260;"We found the other members' bodies!"
150;721770;723700;"Okay, I'm on my way."
151;724490;726550;"A total of five bodies?"
