Number;Start time in milliseconds;End time in milliseconds;"Text"
1;6500;8320;"Together, there are five of you?"
2;8610;10480;"Yeah, this is all of us."
3;11100;13370;"There are two others in my group."
4;15660;17980;"This only gives us a total of nine."
5;17980;19370;"Where do you plan to find the rest?"
6;19840;22520;"We'll need fifteen members, right?"
7;23060;25120;"We can use stand-ins for the remaining six."
8;25510;28880;"Invite players who want to return 
to the real world but can't."
9;29310;31140;"They won't be able to help,"
10;31140;33380;"but they won't care about 
receiving cards, either."
11;34800;38770;"Meaning that the nine of us will 
have to win the contest."
12;39600;41950;"I don't know how strong our 
opponents are, but can we?"
13;42460;43390;"We can."
14;43390;45620;"Even if we can't manage eight wins,"
15;45620;48090;"we're allowed to switch members and try again."
16;48410;51400;"So whether we can win depends on you guys."
17;52310;53900;"Show us your <i>Ren</i>."
18;54430;57580;"We'll decide if we want you afterwards."
19;137990;143030;"A x Heated x Showdown"
20;144340;147310;"I see our roles have been reversed."
21;147310;148580;"Very well."
22;148880;149980;"Here I go!"
23;157330;158550;"Awesome!"
24;160740;163050;"If I use my full strength, I can fly higher."
25;163780;168060;"My record is sixteen meters, 
eighty centimeters."
26;169940;170960;"Ready, and..."
27;173540;176690;"They shattered my record with ease."
28;176960;178780;"{\an8}Ha ha, I win."
29;177590;180700;"How much have they improved 
in such a short period of time?"
30;178780;179870;"{\an8}Darn!"
31;181840;182960;"I am impressed."
32;183410;186240;"Although you still fall a bit 
short of my full height."
33;187430;189330;"Okay! Let's go again!"
34;189700;190760;"No way."
35;190760;192400;"You won't stop until you win."
36;192400;194410;"One more time... Just once more!"
37;194410;196640;"Oh, you passed."
38;196640;197590;"Nice jump."
39;198240;199450;"Sorry..."
40;198710;200410;"{\an8}Once more!"
41;199450;201590;"They're only kids, so let it slide."
42;200410;201590;"{\an8}Fine."
43;202320;204500;"We believe that you guys are strong."
44;205040;209620;"But it comes down to figuring out 
who to assign to which sport."
45;207210;208590;"{\an8}Killua, once more!"
46;208590;210150;"{\an8}See, I knew it..."
47;210150;213350;"{\an8}No more. I win!"
48;210150;213350;"Do we know all the sports they'll use?"
49;214160;216360;"We've managed to confirm these eight."
50;214380;221860;"Beach Volleyball 
Wrestling 
Boxing 
Juggling 
Free Throws 
Sumo 
Bowling 
Ping Pong"
51;217070;221860;"Depending on our success, 
they may add additional sports."
52;222310;223280;"I understand..."
53;223870;225120;"Hey, this is bad!"
54;225930;226880;"What is it?"
55;227290;229620;"Team Genthru is up to ninety-seven cards."
56;232010;233870;"Then they're only missing..."
57;234400;237560;"Patch of Shore and Lucky Alexandrite!"
58;241610;244600;"Over the past week, we've run various simulations"
59;244600;246140;"and have prepared accordingly."
60;246440;248770;"Given Team Genthru's current situation,"
61;248770;250890;"we can't afford to lose."
62;251340;252800;"We have to win!"
63;252800;254400;"Yes, we'll win."
64;256980;258900;"This isn't too bad..."
65;260900;262080;"Okay, let's go."
66;268760;270660;"We'll begin with boxing."
67;272940;274780;"I'll send you packing."
68;275620;277790;"His special ability is teleportation."
69;280980;284050;"He can teleport his uppercut."
70;284870;285550;"Fight!"
71;287520;288850;"H-He's fast!"
72;289210;290100;"An infighter?"
73;291700;294850;"If I'm close enough, his Emitter 
advantages are worthless."
74;295080;296910;"He'll be so busy guarding,"
75;296910;299360;"he won't have a chance to use teleportation!"
76;301920;302780;"Nice!"
77;303720;305800;"The pattern depicted on the ring"
78;305800;308660;"<i>is a sacred symbol that boosts </i>Nen."
79;309110;312120;"Suggesting that he can only teleport"
80;312120;314040;"while standing within the ring."
81;314040;319540;"Essentially, he's revealing that 
he isn't all that strong."
82;320060;321740;"An opponent unworthy of us."
83;324730;326300;"The winner is Barry!"
84;326610;327650;"Yes!"
85;332310;334170;"The winner is Rodriot!"
