Number;Start time in milliseconds;End time in milliseconds;"Text"
1;8230;10730;"We will now resume the match."
2;15650;17240;"Razor's Nen beasts..."
3;17570;18740;"Are vanishing."
4;23800;26700;"He drew the aura he'd 
dispersed back into himself."
5;27400;30000;"So his next throw will use his true strength."
6;112000;117050;"Bargain x And x Deal"
7;117390;118890;"The match begins once again."
8;118890;123310;"What is Gon's plan to retake the ball from Razor?"
9;128150;131030;"I didn't expect I'd need to use this..."
10;132810;134280;"It's been a long time"
11;135560;137320;"since I've felt this good!"
12;137320;139020;"He threw the ball straight up?"
13;139020;140070;"Does that mean..."
14;142130;143990;"He's going for a spike?"
15;147010;148180;"Hey, over there."
16;150880;152040;"They're literally going to..."
17;153110;153940;"Combine!"
18;157920;160090;"I see what you're attempting."
19;161730;163800;"Then it's a contest to determine"
20;164870;165760;"the winner!"
21;169150;170730;"Their plan is"
22;173470;174730;"for Gon to catch the ball."
23;175240;176730;"For Hisoka to smother it..."
24;177450;178740;"And for Killua to provide support!"
25;198490;199410;"They did it!"
26;200910;202150;"They stopped it!"
27;202150;203300;"Way to go!"
28;206650;208810;"I have to applaud them for that."
29;209620;212800;"They overcame my power using their wits."
30;212800;215060;"And the key to their success"
31;215060;217440;"was that boy Killua."
32;219260;222840;"Gon focused aura on his 
hands to catch the ball."
33;224510;228870;"The incredible concentration and focus 
it took to pull that off deserve my praise."
34;230660;232430;"The moment Gon caught it,"
35;232430;236110;"Hisoka used his power to smother the ball's 
momentum so Gon wouldn't drop it."
36;237040;239880;"Had his technique been less than perfect,"
37;240630;243560;"the ball would have flown off."
38;244510;245970;"And Killua..."
39;246710;250520;"He was stuck between them, 
acting as both a cushion and a brace,"
40;251530;253910;"balancing his aura between 
offensive and defensive."
41;254640;257360;"If the aura around his body had been too weak,"
42;257920;260010;"he would have failed to work as a cushion,"
43;260010;264240;"and all three of them would have taken 
major damage from the ball's impact."
44;265140;267870;"But if he hadn't used enough aura on his legs,"
45;268960;271900;"he would have failed to act as a 
brace, and the ball would have"
46;271900;275000;"knocked all three of them outside the court."
47;276410;279740;"He needed to analyze how to balance"
48;280160;284080;"his aura between body and legs 
within one-percent accuracy."
49;285160;288840;"A feat that demanded both experience and talent."
50;289260;293280;"But Killua managed to compensate for 
his inexperience with his prodigious talent,"
51;293280;296420;"allowing him to overcome such a difficult task."
52;298090;299770;"His talent is scary."
53;300250;304550;"I didn't reach that point until 
I was in my late twenties..."
54;305290;307240;"I have to beat them before they can combine."
55;308020;310230;"Right after their attack, my chance will come."
56;311090;314710;"If I can get them at that moment, 
they won't have time to combine."
57;316600;320960;"Certainly, Gon's throw is powerful,"
58;322150;326550;"but now I have the power to catch 
it without being pushed back."
59;327680;331100;"Then I can pick them off one at a time."
60;334640;336430;"I need more power..."
61;338860;339840;"More..."
62;341660;342480;"More!"
63;353320;356370;"He didn't use his full strength earlier?"
64;356750;359380;"Unbelievable..."
65;366730;367950;"He's a monster."
66;369060;371390;"Ging, you should be happy."
67;371890;375000;"This kid is definitely your son."
68;377960;381020;"Killua, I'm going all-out."
69;381520;382690;"You'd better!"
70;383030;384650;"If you don't, I'll smack you!"
71;385570;388030;"First comes rock!"
72;395070;396160;"Rock,"
73;397000;398250;"paper..."
74;399080;401690;"Rock!"
75;409260;410890;"More powerful than anticipated."
76;410890;411840;"But I can catch it!"
77;412430;414180;"However, the momentum"
78;414500;417150;"will force me out of bounds!"
79;418300;420050;"So catching isn't an option,"
80;420050;422350;"but I can't dodge, either!"
81;424610;425410;"Come..."
82;427190;428510;"Trying to receive it again?"
83;428510;430490;"Fool, that'll let Hisoka grab it!"
