Number;Start time in milliseconds;End time in milliseconds;"Text"
1;16460;21230;"I saw him back at the staircase..."
2;24010;25870;"Did he do it?"
3;27180;30780;"Sorry, but what's about to happen is"
4;30780;33510;"just me blowing off some steam."
5;121970;126980;"Strong x Or x Weak"
6;136880;137820;"He disappeared?"
7;169050;170140;"Godspeed."
8;172250;176960;"The difference in initial action 
speed was so overwhelming"
9;176960;181160;"that Youpi had no time to 
make a sound or transform."
10;182190;186880;"Killua's Godspeed placed an 
electrical burden upon his own body,"
11;186880;190410;"making it possible for his body to 
perform at a level far beyond"
12;190410;192260;"what should have been possible."
13;196200;200980;"Killua had divided this power 
into two different abilities:"
14;202350;206040;"Speed of Lightning, which allowed 
him to control his body at will,"
15;203950;206450;"Speed of Lightning"
16;206040;211710;"and Whirlwind, which allowed his body 
to react automatically to his opponent."
17;209700;212460;"Whirlwind"
18;212900;218480;"In a previous fight, he'd used the 
latter to stop his opponent's dart."
19;219560;222400;"A preprogrammed attack is triggered in response"
20;222400;225690;"to vibrations in aura that 
indicate the opponent's hostility."
21;226210;228050;"The attack bypasses commands from his brain,"
22;228050;232620;"unleashing attacks that transcend his 
own limits by relying on reflexes alone,"
23;232620;236570;"allowing him to easily surpass 
his opponent's physical speed."
24;237610;240880;"What's going on here?"
25;241590;248310;"All of these guys have less than 
ten percent of my raw power."
26;248780;250820;"This makes no sense..."
27;251940;254190;"I can't do a thing against him."
28;259560;261490;"Whirlwind!"
29;264920;266520;"Profound..."
30;268080;272030;"This "aura" stuff is intense..."
31;276000;278550;"This is getting interesting."
32;279570;285010;"Before my explosion, I never would 
have enjoyed fighting an uphill battle."
33;285740;291260;"Youpi's change in heart would lead him 
to make an unbelievable choice,"
34;291260;293520;"but this would not happen until later."
35;298740;300090;"Crap!"
36;301470;303530;"I used it all up!"
37;303810;304780;"Hold it!"
38;305380;307500;"You're not getting away!"
39;308370;311330;"You're seeing this through with me..."
40;311330;313370;"Until you die!"
41;317620;318640;"He disappeared?"
42;319270;320760;"Again."
43;320760;325050;"He vanished, as though he were 
never here to begin with."
44;326310;327560;"That's it..."
45;328800;332410;"At least one of them must have the ability"
46;333350;336550;"to make people appear and disappear at will."
47;343390;344320;"Huh?"
48;345630;348280;"Please enter your passcode."
49;349360;352660;"Damn, I didn't get a code."
50;359430;361840;"Your passcode and name do not match."
51;362510;364930;"Please reenter your passcode."
52;365640;369840;"A second input error will result in your restraint."
53;370630;374720;"He came down here without a passcode?"
54;375290;379490;"Okay... Guess I'll have to step out."
55;380590;382740;"The door has been locked."
56;382740;385230;"Please enter your passcode."
57;386850;387900;"This is my chance!"
58;388530;390100;"I have two options."
59;391410;394510;"The elevator will fill with 
sleeping gas eventually."
60;395020;397240;"Once he's asleep, I have to decide."
61;398230;402130;"One, I leave Brovada in the elevator,"
62;402500;406510;"Monitor Room"
63;402780;405780;"and head for the surface through the cargo entrance."
64;407470;411750;"This way, when he wakes up, 
he'll still be stuck in the elevator."
65;412260;415730;"But there's a high risk that someone above 
will notice that the elevator isn't coming up."
66;417010;420900;"Two, I move Brovada somewhere 
else while he's asleep."
67;422420;424270;"There are plenty of trucks parked around."
68;425270;429280;"And the warehouse doors require a 
passcode to open from the inside."
69;429960;432910;"When he wakes up, Brovada won't 
be able to open them."
70;433880;437410;"And if I use the cargo entrance 
to return to the surface,"
71;438310;443920;"the risk that I'll encounter enemies will 
be much lower than if I take the elevator."
72;446080;448800;"No! That won't work!"
73;449790;452070;"I have to kill Brovada while he's asleep!"
74;452070;453680;"That's the safest option!"
75;454190;459930;"Then, I have to take control of Brovada's corpse, 
and use it to take out other Squadron Leaders."
76;460550;461930;"That's the least it'll take!"
77;465120;470270;"I'll stick the barrel of my gun through 
the gap in his armor and open fire."
78;473020;476430;"Ikalgo had the ability to control dead bodies,"
79;476430;480200;"but he had never killed anyone 
with his own hands before."
80;481080;484320;"Enter your passcode at once."
81;484850;488460;"If a passcode is not entered 
within thirty seconds,"
82;488780;490810;"the restraining process will begin."
83;494340;496220;"The monitor room in the border guard area..."
84;497070;499470;"There should be a monitor 
for the elevator camera,"
85;499470;501450;"and a button to open the doors!"
86;528860;531630;"Well, I'm outside now,"
87;531630;534300;"but I had to destroy the elevator..."
88;534810;537030;"Is there another exit?"
89;540160;541420;"I was naïve..."
90;541940;543580;"I didn't expect him to shoot the door."
91;544740;545680;"What now?"
92;546080;549690;"Do I wait for him to lower his guard, 
then sneak out the cargo entrance?"
93;550810;553810;"Or do I wait for him to leave?"
94;555680;559330;"Either way, if he goes back to the surface..."
95;561560;563390;"That's not good enough!"
96;564640;566030;"I'm being naïve!"
97;567000;568840;"If he returns to the surface,"
98;568840;572000;"and tells the others that Flutter's dead,"
99;572000;573820;"I'll be able to move around freely!"
100;576340;577340;"Am I an idiot?"
101;578470;584000;"If I allow an enemy to return to the surface, 
I'm putting everyone else in more danger."
102;606260;608160;"This one's tough."
103;629010;631270;"I can't let him go back up..."
104;631780;635280;"If I can't stop him, I've failed my friends!"
105;653500;655240;"Yes, this way!"
106;655890;658300;"I'm gonna trap you."
107;676770;677990;"A little farther..."
108;679520;681310;"Wait until he's a little farther from it..."
109;692610;693330;"Now!"
110;706420;710080;"So there was someone besides Flutter..."
111;710080;714100;"Looks like you were trying to lure me in there..."
112;716240;718110;"Too bad for you."
113;718470;723910;"If only one path remains, it's too good 
to be true. Anyone would be suspicious."
114;724480;728120;"Well, now I know about you."
115;730370;735880;"And I bet you're hiding in the 
monitor room to watch me, chicken!"
116;736290;737520;"Damn..."
117;738100;741250;"I could have completely 
trapped him in that hallway..."
