Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4120;7960;"Fearsome monsters... Exotic creatures..."
2;9120;12480;"Vast riches... Hidden treasures..."
3;14670;18530;"Evil enclaves... Unexplored lands..."
4;20140;23250;"The word "unknown" holds magic."
5;23250;27080;"And some incredible people are 
drawn to that magic."
6;27790;29590;"They are known..."
7;33280;35010;"...as Hunters!"
8;121880;124210;"I see, I see..."
9;124700;126540;"That settles it..."
10;126540;128560;"You're the real one."
11;131900;134090;"Examiners are Hunters"
12;134090;138900;"selected by the committee to perform 
this duty without pay."
13;139290;142910;"Any Hunter, bearing the title we seek,"
14;142910;147160;"would have been able to block that attack."
15;147160;150000;"I shall take that as a compliment."
16;150750;155690;"However, should you attack me again, 
for any reason,"
17;155690;158210;"I will report you for turning 
on an examiner."
18;158210;160730;"And you will be immediately disqualified."
19;161060;162050;"Are we clear?"
20;162420;163510;"Sure."
21;164810;169810;"Hisoka x Is x Sneaky"
22;173210;177800;"The 368 applicants who made it through 
the long underground tunnel"
23;177800;181220;"find themselves in an unexplored land 
teeming with strange creatures,"
24;181220;184550;"known as the Numere Wetlands."
25;193280;194440;"Pay attention now."
26;194440;197840;"Be sure to stay close behind me."
27;237890;240260;"The fog is getting thicker."
28;245280;246210;"All right..."
29;246210;247360;"This is our chance."
30;248300;251220;"We'll take advantage of the fog 
to get rid of him!"
31;258630;259530;"Gon..."
32;259530;260700;"Huh?"
33;260700;262410;"Let's move up."
34;262410;263450;"Okay."
35;263450;266500;"We don't want to lose sight 
of the examiner."
36;266500;267870;"I'm more concerned with"
37;267870;269790;"increasing the distance between 
us and Hisoka."
38;270100;272660;"Staying too close to him is dangerous."
39;273320;274950;"I can smell it in the air."
40;275960;277380;"Smell?"
41;279040;280430;"Hmm..."
42;280430;282420;"I don't think he smells."
43;282420;285150;"Leorio! Kurapika!"
44;285150;288520;"Killua says that we should move up!"
45;288520;289350;"Hey..."
46;289350;291680;"Can't you feel the tension 
surrounding us?"
47;291680;293170;"Moron!"
48;293170;295810;"If I had the strength, 
I'd already be there!"
49;295810;297560;"Don't worry about us!"
50;298020;299570;"What?"
51;299990;301260;"Let's go, Gon."
52;301870;303430;"Ah, wait!"
53;310580;314810;"We can't even tell 
which way we're going."
54;314810;315710;"It's okay."
55;316090;319340;"As long as we don't lose sight 
of the guys ahead of us..."
56;326180;327840;"What's going on?"
57;332850;334980;"Wh-What?"
58;344880;347360;"{\fad(131,1)}Noggin Luggin' Tortoise"
59;356210;357510;"This looks bad..."
60;382250;384730;"{\fad(132,1)}Claymore Mushrooms"
61;394030;395620;"Huh? What?"
62;396430;397660;"A butterfly?"
63;410410;412890;"{\fad(125,1)}Hypnosis Butterfly"
64;421240;422450;"Damn!"
65;422450;424480;"Which way are we supposed to go?"
66;424480;426370;"Did we lose sight of him?"
67;426930;428900;"Pay attention now."
68;428900;433530;"Be sure to stay close behind me."
69;433990;434910;"Over there!"
70;450410;452620;"Pay attention now."
71;452620;454430;"Caw!"
72;454430;458780;"Be sure to stay close behind me."
73;456700;460060;"{\fad(131,1)}Ruse Raven"
74;458780;460060;"Caw!"
75;460900;463330;"That thing can imitate human speech?"
76;463330;464930;"Close call..."
77;464930;466320;"Yeah..."
78;469040;472320;"I hear people screaming all around us."
79;472320;474790;"Just stay on your guard."
80;474790;477830;"I wonder if Leorio and 
Kurapika are okay..."
81;480170;480800;"Mm?"
82;489860;492340;"{\fad(129,1)}Frog-in-Waiting"
83;504810;505650;"Leorio!"
84;527950;528850;"Ouch."
85;529710;531550;"Leorio, here's our opportunity."
86;531550;533300;"Y-Yeah..."
87;555960;559000;"Guess he didn't like the taste of us."
88;559000;560080;"It was this."
89;560880;562700;"That was from Tonpa-san!"
90;563170;565020;"Guess he saved us."
91;565020;568350;"Well, I could have escaped."
92;569600;572670;"I'm still worried about Leorio and Kurapika."
93;573640;576130;"Forget about them. Let's get a move on."
94;576130;578220;"We can still catch up to the examiner."
95;587680;590310;"We've lost sight of the front-runners."
96;591700;592980;"Which way should we go?"
97;597990;598990;"Stop!"
98;599980;601150;"Over there..."
99;610130;612130;"When I saw you last year,"
100;612130;615390;"I knew you weren't Hunter material."
101;615390;619010;"We'll spare you if you swear not to 
take the Hunter Exam again."
102;619540;620840;"Sure."
103;620840;621690;"Huh?"
104;621690;623170;"I'm passing the exam this year,"
105;623170;624630;"so I won't need to retake it."
106;624630;625690;"Passing?"
107;625690;626650;"Idiot!"
108;626650;628220;"Look at this fog."
109;628220;632250;"It's impossible to determine which 
direction the main pack went!"
110;632250;636650;"Meaning we've all failed the exam!"
111;638310;640170;"So that's why."
112;640170;643030;"Having already failed, you wish 
to play examiner."
113;643370;645700;"Hunters require prey."
114;645700;647910;"Why don't I play examiner..."
115;647910;653050;"And judge whether you 
are Hunter material?"
116;655800;658800;"Shut up!"
117;687590;689080;"Now, then..."
118;696570;699520;"H-H-Help!"
119;700420;701260;"Hel—"
120;715620;716730;"Well?"
121;718290;720070;"Care to participate,"
122;720580;723070;"in my little game of examiner?"
123;728100;738170;"Hunter Vocabulary"
124;734000;738170;"Satotz"
125;749830;751090;"Cool..."
126;751090;753810;"We've caught up to the 
main group, Gon."
127;755270;756400;"Huh?"
128;756400;758550;"Where'd he go?"
129;774860;776170;"Leorio."
130;776170;779380;"On my signal, we run in 
opposite directions."
131;779380;780440;"What?"
132;780440;785620;"He is vastly more experienced 
in real combat."
133;786100;789100;"The two of us won't stand a 
chance against him."
134;789100;793740;"We cannot afford to squander time 
in a pointless fight!"
135;819620;820250;"Now!"
136;830510;832160;"I see..."
137;832160;834350;"A wise decision."
138;843390;844280;"Hmm?"
139;851010;853290;"I just can't do it..."
140;854360;858300;"This may not be my fight,"
141;859460;862180;"but I won't close my eyes"
142;863250;866920;"and make a break for it!"
143;867630;868680;"Leorio?!"
144;872460;875680;"Mm, I adore that look on your face."
145;881860;882730;"What?"
146;908570;909800;"Gon?"
147;909800;911420;"I made it in time..."
148;914900;917770;"Not bad, little boy."
149;919560;921610;"Is that a fishing pole?"
150;921610;923720;"What a fascinating weapon."
151;930670;933030;"Allow me a closer look."
152;935160;937660;"Your fight is with"
153;937660;940250;"me!"
154;951090;953550;"You came to rescue your friend?"
155;956010;957770;"Such a good boy."
156;960480;962390;"And that expression..."
157;968730;969880;"Nice..."
158;970880;972320;"Very nice."
159;973050;975400;"I'm getting excited now..."
160;977510;978410;"Okay!"
161;1008160;1010860;"How wonderful..."
162;1016180;1018990;"I really do love that look."
163;1027500;1029110;"Do not fear."
164;1030460;1033420;"I will not kill your friend."
165;1034580;1036930;"He passed."
166;1041060;1044220;"Yes, you pass, as well."
167;1044220;1046690;"Grow up and become a fine Hunter."
168;1051400;1053970;"Hisoka, you should get back here."
169;1053970;1057450;"We're nearly at the Phase Two site."
170;1057450;1059660;"Okay, I'll be right there."
171;1062340;1065010;"It's always good to have friends."
172;1067900;1069960;"You can find your own way back, yes?"
173;1073960;1075880;"That's a good boy."
174;1093450;1094320;"Gon!"
175;1095150;1096260;"Are you all right?"
176;1113020;1114600;"Huh?"
177;1114600;1117480;"Gon isn't here..."
178;1136280;1137650;"This way."
179;1138610;1141010;"You can really tell?"
180;1141010;1142160;"Uh-huh."
181;1142160;1145610;"Leorio's cologne is very unique."
182;1145610;1148580;"I can smell him from a 
few kilometers away."
183;1155710;1157710;"Say, Kurapika..."
184;1157710;1161720;"What did Hisoka mean when 
he said that we passed?"
185;1163460;1166820;"Hisoka was acting as a judge."
186;1166820;1168120;"A judge?"
187;1168120;1169060;"Yes."
188;1169900;1174100;"He must have his own benchmarks 
for evaluating power."
189;1174100;1177400;"It's possible that he was ascertaining 
each applicant's strength."
190;1178440;1183230;"{\fad(1,673)}Apparently, you and Leorio must 
have met his standards."
191;1184270;1185520;"I see."
192;1185520;1189160;"But I was powerless to do 
anything against him."
193;1189490;1192370;"Didn't you land your first hit on him?"
194;1192370;1194540;"Only because I surprised him."
195;1194540;1199130;"Besides, Leorio passed, 
even though he lost..."
196;1200170;1201370;"Hmm..."
197;1201370;1205640;"Perhaps he sensed that you 
were kindred spirits."
198;1206100;1207390;"Kindred spirits?"
199;1207770;1213060;"I seriously doubt that Hisoka 
could qualify as a Hunter."
200;1213810;1215110;"However,"
201;1215110;1217730;"I must admit that he did impress me"
202;1217730;1222110;"with his superhuman agility 
and graceful technique."
203;1222820;1225160;"It's quite common that those"
204;1225160;1228770;"possessing special talents are drawn 
to others with unique gifts."
205;1228770;1232100;"Most likely, Hisoka's instincts 
and experience"
206;1232100;1236590;"told him that you had the skill and 
potential to become Hunters."
207;1239160;1241590;"Killing you now would have been a waste..."
208;1241590;1244130;"That was his perspective."
209;1246540;1248090;"Oh, I'm sorry!"
210;1248090;1249970;"Was that insensitive on my part?"
211;1249970;1251390;"No..."
212;1251390;1255060;"But I was pretty excited, as well."
213;1256300;1259490;"I was so scared, I wanted to run away."
214;1259490;1261320;"But I couldn't."
215;1261320;1263900;"And at the same time, I was excited."
216;1263900;1265320;"Isn't that strange?"
217;1289540;1293310;"For the first time in his life, 
Gon has experienced mortal fear."
218;1294220;1298710;"Though the unfamiliar feelings 
accompanying that fear confuse Gon,"
219;1298710;1303820;"he cannot restrain his growing curiosity."
220;1307030;1311420;"At this stage, 220 candidates have 
withdrawn from the exam,"
221;1311420;1314580;"leaving 148 remaining applicants."
222;1407380;1409960;"Next time: A x Surprising x Challenge!"
223;1409960;1412120;"S-Surprisingly challenging."
224;1412120;1412850;"Huh?"
225;1412850;1414300;"Gon, are you okay?"
