Number;Start time in milliseconds;End time in milliseconds;"Text"
1;9990;11020;"This is it."
2;11020;12450;"My brother sent the URL."
3;12450;13200;"Great!"
4;13200;14600;"Let's get started."
5;14600;15510;"Yeah!"
6;100990;106040;"Gathering x Of x Heroes"
7;107900;110420;"As Kurapika obtains his ticket"
8;110420;113270;"to face the Phantom Troupe 
and avenge the Kurta,"
9;113390;117610;"Gon and Killua also prepare for the auction"
10;117610;119820;"in Yorknew City."
11;127800;130270;"This is the website for Hunters?"
12;130560;134910;"Yeah, I've heard that Hunters 
worldwide post information here."
13;134910;136750;"Worldwide?"
14;136750;138030;"Wow..."
15;140920;142740;"Please swipe your Hunter License,"
16;143550;146320;"and enter your license code."
17;156850;159030;"Put the cursor on the bartender."
18;160880;163210;"What kind of information would you like?"
19;164720;167080;"Wow! There's so much!"
20;167470;168750;"Select the game category."
21;172450;173530;"There it is."
22;173530;174780;"<i>Greed Island</i>."
23;176300;178320;"It will cost twenty million Jenny."
24;178320;180060;"Twenty million..."
25;180060;182780;"So they won't give out the 
information for free."
26;182780;184700;"Well, we don't really have a choice."
27;185320;187950;"Deposit twenty million..."
28;190760;192350;"I can feel aura coming from the monitor!"
29;196490;200780;"I guess only <i>Nen</i> users can enter this site."
30;201420;202220;"Okay,"
31;202580;204380;"now listen carefully."
32;205030;206470;"<i>Greed Island</i> is"
33;206980;209480;"a game created by <i>Nen</i> practitioners."
34;211450;214190;"Apparently, there were multiple creators,"
35;214190;216290;"but no one knows their objective."
36;216290;219740;"They put <i>Nen</i> into all hundred 
copies of the game."
37;220160;223130;"When you start the game, 
the <i>Nen</i> activates,"
38;223130;225490;"pulling the player inside the game."
39;225920;227380;"Inside the game?"
40;228040;231120;"Only <i>Nen</i> practitioners can play the game."
41;231420;234880;"And as long as the player stays 
alive within the game,"
42;234880;236880;"it will continue to run,"
43;236880;238230;"even if the console is unplugged."
44;238230;239700;"It will stop if the player dies."
45;241590;244140;"One person who owned the game"
46;244140;246890;"hired fifty Hunters to give it a shot,"
47;247550;250200;"but none of them ever came back."
48;251280;254650;"I hear that you can return 
if you find a save point."
49;256600;258040;"Is that true?"
50;258040;260120;"This information is from 
the Hunter website."
51;260120;261650;"It's gotta be accurate."
52;262430;264410;"At the Yorknew City auction,"
53;264970;270410;"seven copies of <i>Greed Island</i> 
will be up for sale."
54;271070;274790;"The lowest starting bid is 8.9 billion Jenny."
55;275140;277100;"8.9 billion?!"
56;277100;278990;"The price has shot up!"
57;278990;281420;"That's 3 billion more than the retail price!"
58;282080;284300;"Difficulty of obtainment is G-rank."
59;284300;285370;"Huh?"
60;285370;287580;"The game is considered a legend,"
61;287580;289600;"but there are plenty of copies."
62;290100;294310;"If you have enough money, 
it's relatively easy to procure."
63;294600;297290;"Hmm, a G..."
64;297290;298810;"Lower than I expected."
65;299230;302070;"The message is that if I can't 
even get a simple game,"
66;302070;304820;"I'll never be able to find you,"
67;305090;306130;"Ging."
68;312150;314830;"Still, the money is a big problem."
69;316120;319970;"Hey, can we participate in the auction?"
70;319970;322110;"They're starting at 8.9 billion!"
71;322110;324280;"That's out of our league."
72;324280;327770;"No, I mean by selling stuff."
73;327770;328990;"Selling?"
74;328990;329850;"That's it!"
75;329850;333600;"We can look for treasure, 
and then auction it off."
76;333600;334730;"Okay!"
77;334730;337400;"We can start with the 800 million we earned"
78;337400;339360;"at Heavens Arena, and go from there."
79;339360;340610;"Yep!"
80;341100;345970;"First, we'll start with online flea 
markets and auction websites."
81;347070;347860;"And see"
82;347860;349990;"what we can dig up."
83;350480;354370;"We'll increase our money, 
and get ourselves a copy of <i>Greed Island</i>{\fscx30} {\fscx100}!"
84;354370;355250;"Yeah!"
85;372400;373560;"Yay!"
86;383970;386070;"How much do we have left?"
87;386640;389860;"Combined, we're at 10.84 million."
88;393260;394750;"Damn..."
89;394750;397540;"Initially, we were making a profit."
90;398840;402640;"That's why I said we should only 
use trustworthy public sites."
