Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3110;4410;"He's so far away..."
2;5410;8780;"But he's not out of reach."
3;11050;12970;"I need more training in Nen..."
4;13430;16240;"To find a power that's as strong as Hisoka's!"
5;111540;113090;"Mito-san!"
6;114740;116090;"Mito-san!"
7;118330;120160;"Mito-san!"
8;124080;125180;"Gon..."
9;126350;127780;"Gon!"
10;130080;131330;"Mito-san!"
11;133370;135110;"I'm home, Mito-san."
12;135510;137130;"Welcome home, Gon."
13;142530;144370;"You must be Killua, right?"
14;147120;152130;"Ging x And x Gon"
15;153970;154630;"Sheesh,"
16;155350;158630;"you should have let me know 
you were coming home."
17;158630;161140;"I didn't have time to prepare anything."
18;161650;163640;"It's not a big deal, whatever is fine."
19;163640;165400;"What are you saying?"
20;165400;168030;"Your friend came all the 
way out here to visit."
21;168030;170140;"No, it's okay."
22;170630;175040;"Honestly, you should have 
said something first..."
23;177020;178200;"Are you listening to me?"
24;180860;181910;"Oh, that's right..."
25;182320;185050;"Take a bath while I make 
something to eat."
26;185050;187140;"And put out your dirty clothes."
27;187140;188260;"I'll be doing laundry."
28;188260;189440;"Okay, later."
29;189440;190160;"Now!"
30;190160;191670;"You have ten seconds!"
31;191670;192760;"One."
32;192760;193830;"Two."
33;193830;194880;"Three."
34;194460;195870;"Is she always like this?"
35;194880;196080;"Four."
36;196080;197060;"Five."
37;196350;197430;"Pretty much."
38;197060;198160;"Six."
39;197430;199150;"Let's move fast!"
40;198160;199160;"Seven."
41;199160;199920;"Eight."
42;199920;200720;"Nine."
43;203670;206970;"Yeah, this is the life..."
44;209560;211680;"Okay, let's eat."
45;211680;213100;"Wow!"
46;213100;214690;"This looks delicious."
47;226100;227370;"What are you doing?"
48;228130;230370;"Offering our thanks."
49;230370;231830;"What does that mean?"
50;231830;232370;"All right..."
51;232370;234110;"Let's dig in."
52;234110;236400;"Please help yourself, Killua."
53;236400;237250;"Right."
54;251620;253050;"Oh, right, Mito-san."
55;254450;255020;"Look!"
56;255020;257300;"This is a Hunter License."
57;259680;260900;"Hmm..."
58;260900;262750;"It looks pretty normal."
59;264520;265070;"There."
60;266140;268620;"Hey, what are you doing?"
61;268990;270260;"Just kidding..."
62;270260;272040;"I would never do anything like that."
63;272040;275280;"Man, what if it doesn't work anymore?"
64;280690;284310;"Mito-san, I'm going to show 
Killua around the island."
65;285640;287390;"Won't that take a while?"
66;287390;289180;"Want me to pack some food for you?"
67;289720;291000;"That's okay!"
68;291000;293430;"We'll find something to eat in the forest."
69;344330;347150;"Gon and his friend are rather late."
70;347400;349990;"It's been a while since he 
was last on this island."
71;350710;353530;"And he's brought his first friend along."
72;355680;358660;"I'm sure they won't be back until it's late."
73;358960;360860;"You're right..."
74;364540;367680;"Maybe I should take some 
food out to them."
75;378280;379310;"Hey, Gon."
76;381290;384310;"What are you going to do now?"
77;388550;391710;"For now, I'll rest up here"
78;391710;394100;"while I gather information..."
79;394100;397410;"The information I'll need before I go  
to Yorknew to look for my dad."
80;399260;400380;"Oh..."
81;402820;404930;"What should I do?"
82;404930;405660;"Huh?"
83;406430;409770;"You should stay here and then 
go to Yorknew with me!"
84;409770;412530;"Yeah, I'm coming with you."
85;412530;414510;"That wasn't what I meant."
86;415700;417860;"I was thinking you're sort of admirable."
87;419970;421970;"There's nothing I really want to do..."
88;422530;425900;"I don't really have anything 
I want to do like you do."
89;432160;435600;"Though there are plenty of 
things I don't want to do."
90;436140;437410;"I don't want to stay in that house..."
91;437970;439780;"Or inherit the family business."
92;442660;445540;"I guess I'm a little jealous."
93;447490;448800;"Killua..."
94;450340;453430;"I think it's fun to be with you."
95;454860;457060;"Wh-What's that about?"
96;457560;459430;"Whale Island"
97;459430;463450;"is a place for fishermen to stay 
during extended outings."
98;463840;466640;"There aren't too many native residents."
99;467530;471710;"There's one other kid here that's 
around my age, and she's a girl."
100;471710;475820;"So you're my first friend who's the same age."
101;478190;480200;"My situation was similar..."
102;480200;482370;"Stuck in that house all day."
103;482820;485830;"I spent all my time learning how to kill."
104;486580;488470;"You were my first friend."
105;488470;491150;"Do you have fun when we're together?"
106;493280;495340;"I guess, yeah."
107;495880;498140;"Then let's stick together!"
108;498970;503410;"We can travel around and 
see the world together!"
109;504000;507300;"Don't you ever feel embarrassed 
saying that stuff?"
110;513800;515480;"I'll be looking for my dad."
111;517890;521140;"You'll be looking for what you want to do."
112;526440;528110;"It'll be a blast!"
113;530710;531840;"Yeah."
114;533010;534690;"Doesn't sound too bad."
115;536240;537500;"Okay!"
116;537500;541970;"I'll help you look for your dad until 
I discover what I want to do!"
117;541970;542830;"Okay!"
118;545660;548900;"Oh, what's your mom doing?"
119;558250;562790;"It's hard asking about my dad, 
but asking about my mom is even harder."
120;563930;567300;"Since Mito-san raised me by herself,"
121;567300;570780;"it would feel wrong to ask her that..."
122;571410;572920;"Is that how it works?"
123;573910;576650;"At first, Mito-san told me"
124;576650;579430;"my parents died in a traffic accident."
125;580550;583870;"She was worried that I 
might end up like my dad"
126;583870;587020;"if I learned he was alive and a Hunter..."
127;588250;590940;"And she was right."
128;592260;594260;"When I found out about my dad,"
129;594260;600490;"I kind of figured that my 
mom was probably dead."
130;601170;603620;"That's pretty harsh!"
131;605590;609310;"So I've always thought of Mito-san as my mom."
132;610690;612520;"She's the only mom I have."
133;612940;614950;"So there's nothing for me to ask."
134;614950;616510;"I don't need to."
135;617610;618730;"I see."
136;621010;622590;"Man,"
137;622590;625780;"I wish I had a mom like Mito-san..."
138;625780;627140;"She's the best!"
