Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4690;8730;"Don't come any closer..."
2;11110;11990;"Pouf!"
3;98990;103990;"Defeat x And x Dignity"
4;106590;108250;"Why?"
5;108940;113730;"Had you remained silent, 
I could have killed him."
6;115040;117810;"Why are you so needlessly frightened?"
7;118260;120060;"He noticed you."
8;120600;122800;"If you'd approached him with the intent to kill,"
9;123260;126380;"he would have immediately attacked Komugi."
10;127990;130900;"That was a risk I didn't want to take."
11;132860;134340;"Your words baffle me."
12;135240;138900;"Isn't he sitting there because 
he wants to help that girl?"
13;139350;143490;"You almost make it sound like 
he means to harm her."
14;143490;144530;"Why?"
15;145090;147020;"It's none of your business."
16;148150;149420;"Shut up."
17;156460;159430;"Once I'm charged up, I'm going back to Gon."
18;160320;162430;"You go find Knuckle."
19;163140;164990;"Pouf is outside the barrier,"
20;165440;167470;"so it's very likely the big guy was taken out."
21;168000;169180;"Review the situation,"
22;169180;171450;"then you and Knuckle decide what 
to do, and whether to retreat."
23;171450;173470;"Wh-What about you guys?"
24;173880;176850;"Once Gon is in that state, he won't budge."
25;178260;180200;"At worst, he'll trade his life for Pitou's."
26;181600;182700;"I'm kidding!"
27;183300;184770;"It'll be fine."
28;184770;187830;"I've always got the magic word, "Kite"!"
29;188270;189630;"I have it under control."
30;190000;191460;"Really?"
31;192240;195620;"Then why did you"
32;197500;200660;"look so sad back there?"
33;205250;206910;"You're sure, then?"
34;207960;211320;"You can't talk... And you don't want to, anyway."
35;211860;214400;"Then I can't ask, and I don't want to!"
36;218310;220400;"It's none of your business."
37;221360;222350;"Shut up."
38;226910;228160;"Shut up?"
39;245540;247930;"Downwind, huh?"
40;251020;252360;"Am I interrupting something?"
41;253100;256730;"Pitou, I'll let you handle this, then."
42;257260;258400;"Don't move."
43;259460;260620;"Stay right there."
44;261500;264160;"You can use your wing scales to control others, right?"
45;264660;266700;"Don't take a single step."
46;270650;272430;"Pouf, please!"
47;273240;274590;"Are you insane?"
48;275430;278280;"You want me to stand here and do nothing?"
49;279250;281000;"For that woman's sake?"
50;281990;283280;"For the King's sake!"
51;285600;287220;"Do as he says..."
52;291390;293100;"What happened?"
53;295190;298750;"Your expression has changed..."
54;300710;305180;"What happened while I was trapped?"
55;312630;317260;"I promise that I shall not move from this spot."
56;317680;319630;"In return, I want you to tell me"
57;320510;323630;"everything that has happened thus far."
58;327320;332640;"If I ask where the King is, he'll 
get suspicious and silence us."
59;333470;336240;"Drop me hints while you explain what's happened."
60;338080;341330;"Be careful to make it sound quite natural."
61;342000;345400;"If you fail, we will see bloodshed."
62;346420;348090;"That's all there is to it."
63;357680;358780;"It's time."
64;358780;360120;"Adding interest."
65;366430;367580;"I've got it..."
66;369070;371820;"I could feel myself controlling the explosion."
67;375140;379810;"If I try it once more, I'll have it mastered."
68;380750;382000;"I need rage..."
69;382000;385070;"I must build up my rage before 
I forget how it felt!"
70;387160;390710;"That's the second time you've 
made a fool out of me!"
71;390710;393330;"Scum! Trash!"
72;393560;395720;"Piece of crap!"
73;403210;406010;"Stay calm, and let rage consume me..."
74;406890;409340;"Create and destroy at the same time."
75;410460;413350;"Manifested through this body!"
76;413990;416680;"Youpi had yet to notice"
77;417200;420850;"why two conflicting emotions 
could exist simultaneously..."
78;421710;424530;"Or what his current predicament was."
79;427510;428930;"Rage..."
80;429540;433120;"Rage is not intended to be scattered."
81;433120;435370;"It's meant to be focused on a target!"
82;440310;445250;"{\fad(292,1)}I Will Destroy You!!!"
83;441450;444610;"I will destroy you!"
84;454730;456270;"Okay! Okay!"
85;456270;458310;"It's a fake, okay!"
86;458310;460380;"Keep it up..."
87;460380;462680;"Make me madder!"
88;462680;464310;"Come on!"
89;474930;476030;"It's time."
90;476030;477360;"Adding interest."
91;480070;482080;"APR's interest is calculated"
92;482080;485710;"assuming that aura consumption will 
continue to rise at the current rate."
93;485710;490560;"Even if Youpi were to reduce his 
aura usage to a bare minimum,"
94;491300;494140;"in another three minutes and fifty seconds,"
95;494820;499180;"he would reach the point at which 
he would be unable to use <i>Nen</i>."
96;503290;505190;"Ten left."
97;511070;513360;"My back's against the wall..."
98;514220;518050;"Looks like he's saving me for last."
99;520040;524580;"In that case, I'll keep fighting as long as I can!"
100;527390;532130;"Morel had deployed all of his puppets 
close enough for Youpi to see"
101;532130;536710;"so that he'd be able to monitor Youpi's movements,"
102;536710;544770;"but also because he no longer had the 
strength to move his puppets around."
103;546050;550270;"If he lost his focus, the puppets would 
return to smoke and dissipate."
104;551220;553070;"It shouldn't be much longer..."
105;554530;556660;"<i>He has to run out of</i> Nen <i>at some point.</i>"
106;557370;558310;"But..."
107;559670;561830;"But damn..."
108;562200;564940;"My body and soul..."
109;564940;566250;"refuse to move."
