Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2790;4730;"Do it, Knuckle!"
2;5860;7990;"Damn it!"
3;7990;9770;"That bastard..."
4;9770;10750;"He..."
5;11930;13130;"He..."
6;14090;16470;"looked at me like I was trash!"
7;17470;21780;"Give that bastard an extra punch for me..."
8;25500;27750;"Yeah, I got it!"
9;29800;32320;"Sorry, master..."
10;33280;35260;"We're both fools."
11;37790;40790;"There's something more important 
than the world right now!"
12;122970;128020;"A x False x Rage"
13;130220;132330;"Though the central tower's third floor"
14;132330;138020;"escaped destruction, having been 
cushioned by Morel's Smoky Jail,"
15;138020;141740;"it had been blown slightly to 
the left of its original position,"
16;141740;147040;"barely keeping the building's appearance intact
while maintaining a precarious balance."
17;148180;152080;"Nearby, in the middle of the 
central tower's lower portion,"
18;152080;156730;"which had been reduced to rubble 
resembling an ancient gladiator arena..."
19;158960;161560;"I am a foolish servant of the King,"
20;162070;165930;"letting my rage consume me as I hunt my prey."
21;166960;168670;"That's how I should approach it."
22;169130;170940;"That's the impression I should give them."
23;177120;180340;"Where are you hiding, little rats?"
24;181520;185270;"Come out here, so I can squash you!"
25;190940;193960;"I know he'll show himself again..."
26;197470;200520;"To exploit the opening just before I explode."
27;201630;202870;"It's time."
28;202870;203610;"Adding inte—"
29;203610;205260;"Shut up!"
30;207400;211270;"While Youpi was allowing a 
false rage to consume him,"
31;211270;215040;"putting on a show of shouting 
in order to draw out Knuckle..."
32;217970;222270;"No matter what happens outside, 
my goal is to pin this guy here."
33;224410;226740;"That's all I need to do!"
34;227700;230790;"Approximately one hundred trillion microorganisms,"
35;230790;235520;"tiny enough to pass between particles of smoke,"
36;236240;242010;"maintained just enough distance 
as to go unnoticed by Morel"
37;243130;250470;"as, slowly but surely, Pouf carried out 
his escape from Smoky Jail."
38;254830;256990;"Beneath the northern section of the palace"
39;256540;259300;"{\fad(500,1)}Palace"
40;256540;259300;"{\fad(500,1)\an6}Border Guard Area F"
41;257300;262260;"was a large area, with warehouses laid 
out in the shape of a dragonfly."
42;259300;270790;"Cultural Assets/National Treasures Area B        Weapons/Ammunition Area A"
43;260590;270790;"Supreme Leader's Private Shelter Area E

Emergency Rations/Supplies Area D    Supreme Leader's Personal Effects Area C"
44;262860;265660;"Area D, located on one of the wing's tips,"
45;265660;267950;"was where Bizeff had created a private zone"
46;267950;270790;"with his warehouse for hiding women."
47;271600;276310;"Having learned the warehouse's 
location from Marcos,"
48;276310;280750;"Ikalgo was making his way there by truck"
49;280750;282300;"via a direct, five-kilometer road."
50;283410;287060;"By the time Ikalgo had reached"
51;287060;290390;"the crossroads that led to Areas A and B,"
52;292200;295970;"his Satellite Dragonflies had already 
arrived at the warehouse."
53;298330;299630;"The door's open..."
54;299970;301320;"This is a good sign."
55;302690;305700;"Palm put Bizeff to sleep 
and headed for the palace."
56;306620;310500;"When he awoke, Bizeff forgot to lock 
the door in his rush to follow her."
57;311450;313250;"That's the likely explanation."
58;318870;321210;"Brovada's in the border guard area?"
59;324970;327220;"This meant that Ikalgo"
60;328970;333720;"had no choice but to face Brovada."
61;336370;338800;"Brovada doesn't trust me."
62;339640;342580;"Why? Did I make some kind of mistake?"
63;344020;345490;"Stay calm..."
64;346110;350120;"Stay calm and figure out what he 
knows and what he doesn't,"
65;352460;353820;"in order to stay alive!"
66;357320;361380;"What happened during our encounter 
that aroused his suspicion?"
67;362100;365130;"Was there something unnatural 
about my imitation of Flutter?"
68;367120;373350;"I suppose it would be strange for Hagya 
to order me to go underground."
69;374240;378750;"But since they didn't stop me on the spot,"
70;379320;381480;"my mistake must not have been fatal."
71;381900;386570;"Rather, something aroused an inkling 
of doubt in the back of Brovada's mind."
72;388460;393280;"And Brovada's down here because he 
wants to confirm those doubts!"
73;395640;397680;"Was it small enough that I can explain?"
74;398180;402280;"Or was it big enough that he 
only wants final verification?"
75;403870;405210;"No room for optimism."
76;406090;407800;"I should assume it was a big mistake."
77;408720;410020;"Is anyone here?"
78;410380;412680;"I am a messenger from the secretary!"
79;413660;415160;"Depending on the response..."
80;415160;417660;"No, I have to assume"
81;417660;419940;"that if he has a chance, he'll attack..."
82;420820;421890;"Or he'll kill me!"
83;424520;426750;"I am a messenger from the secretary!"
84;426750;428940;"The secretary ordered me to come here!"
85;429930;431460;"Thinker Bell!"
86;431460;434950;"If you're here, you must come with me at once!"
87;435780;440520;"Messengers were never sent to Bizeff's warehouse."
88;442630;447100;"This was meant to reassure 
Palm that he was an ally."
89;449240;451760;"Why didn't you respond?"
90;452480;453920;"Where's everyone else?"
