Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3590;5900;"Tell the boss..."
2;7860;11650;"I won't go back until I settle up"
3;11650;13540;"with that chain user."
4;94990;100030;"Chasing x And x Waiting"
5;103020;105290;"Hisoka, who joined the Phantom Troupe"
6;105290;108040;"for a chance to fight the leader, Chrollo,"
7;108710;111040;"has proposed that Kurapika, 
who seeks revenge"
8;111040;113260;"on the Troupe, join forces with him."
9;115220;118540;"Well? It's your call."
10;119330;120800;"Will you work with me?"
11;121300;123150;"Or will you fight alone?"
12;131910;133270;"Go ahead."
13;136250;137300;"It's me."
14;137300;138830;"Kurapika, it's terrible..."
15;138830;141080;"The man we captured has escaped."
16;141080;143200;"Escaped? On his own?"
17;143660;144520;"No,"
18;144520;145920;"some Troupe members"
19;145920;149010;"disguised themselves as 
Mafia and came for him."
20;150020;151020;"What about the leader?"
21;151020;154210;"We've been unable to reach him."
22;155350;157700;"We're heading toward pattern B."
23;157700;159290;"Return immediately."
24;159590;160610;"I understand."
25;164370;167100;"Hisoka, I have a question for you."
26;167860;170180;"Do you know what became 
of the Scarlet Eyes?"
27;170180;173610;"Unfortunately, that was 
from before I joined."
28;174180;178180;"The boss sells every item after 
admiring it for a while."
29;178760;181280;"The Scarlet Eyes should be no exception."
30;181820;183720;"That is all I know."
31;185270;187200;"But keep this in mind."
32;187660;191870;"A spider will not stop moving 
until you crush its head."
33;192950;194780;"I asked if you wanted to team up,"
34;194780;196980;"but I was not suggesting that 
we fight side by side."
35;197490;201070;"Merely that we exchange information, 
in a give-and-take relationship."
36;202010;204610;"If it ceases to be beneficial to either party,"
37;204610;207820;"there will be no further 
obligation to cooperate."
38;207820;209300;"Simple enough, yes?"
39;212350;213920;"What do you say?"
40;214540;217020;"I'll be here tomorrow, 
at the same time."
41;225780;228160;"So, what do we do now?"
42;228430;230560;"The leader is probably dead."
43;231010;233420;"And we haven't completed the mission..."
44;233880;236540;"Shouldn't we report this to the boss?"
45;236960;240020;"That little girl's our boss in name alone."
46;240020;242370;"It was someone else who hired us."
47;243320;246550;"Light Nostrade, her father."
48;246960;249140;"He gave the orders,"
49;249140;251560;"and the leader received them."
50;252140;255150;"But the leader was the only one 
who knew how to contact him."
51;256970;260570;"It seems we have no choice but to report 
what's happened to the boss."
52;263060;265090;"Boss... Boss."
53;271610;273340;"What time is it?"
54;273340;275090;"It's 2 AM."
55;275090;277940;"Huh? What about the auction?!"
56;277940;279470;"It's been called off."
57;279470;280470;"Huh?"
58;280470;282590;"Called off? Why?"
59;282980;285840;"The auction was attacked by thieves."
60;286220;286860;"Huh?"
61;286860;291500;"Baise, Ivlenkov, and Tocino 
died during the attack."
62;291900;293080;"What?"
63;293080;296540;"We can't reach the leader, 
so he's probably done for."
64;296540;297630;"No way."
65;298110;299730;"What about the mummy?"
66;300650;302600;"Was it really stolen?"
67;302600;304430;"I wanted it so much..."
68;306020;309120;"The Mafia community moved the 
merchandise to a safe location."
69;309750;311960;"Oh, that's great!"
70;311960;314200;"So when is the next auction?"
71;314200;315470;"We don't yet know."
72;315470;317120;"What? Why not?"
73;317500;321620;"In any event, the leader 
handled all communication,"
