Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2850;4770;"Did you sell him out?"
2;5330;6860;"Sell out Uvo?!"
3;13190;14900;"I'll take that as a yes..."
4;15540;16370;"Outta my way!"
5;16370;17750;"Hold on..."
6;17750;19310;"Let's hear his explanation."
7;19310;20380;"Explanation?"
8;20380;21530;"What is there to explain?"
9;21530;23180;"Calm down."
10;23180;27630;"Didn't the boss tell us that prophecies can 
be avoided, depending on our actions?"
11;27940;31280;"Hisoka, explain what happened this week."
12;31980;33190;"I cannot."
13;33190;34260;"What?!"
14;34260;39140;"All I can say is that the first verse was true..."
15;39940;41570;"Nothing more."
16;42270;43630;"You hear that?!"
17;43630;44290;"Move!"
18;44290;45720;"Just hold on."
19;45720;47770;"Hisoka, why can't you explain?"
20;48030;49590;"If I were to tell you the reason,"
21;49590;52340;"I would be telling you 
precisely what I cannot say."
22;52340;53780;"Thus, I cannot say."
23;54370;55790;"It isn't that I won't."
24;55790;56790;"I cannot."
25;57230;59780;"That's all I can let you know."
26;61300;63540;"If you cannot accept my answer,"
27;64270;66540;"then in order to defend myself..."
28;67700;70040;"I'll have no choice but to fight."
29;151000;156050;"Allies x And x Lies"
30;156790;158610;"After seeing Hisoka's fortune,"
31;158610;161520;"Nobunaga suspects Hisoka of betraying them,"
32;161520;163010;"and draws his sword."
33;170270;171500;"Forget it."
34;172000;173940;"You're impossible to deal with."
35;174900;177720;"As if, you fool!"
36;181270;182110;"What?"
37;183340;184620;"Nobunaga,"
38;186270;187620;"stop talking for a bit."
39;187940;188930;"Huh?"
40;190210;192020;"Did the boss do that?"
41;192020;192970;"Probably."
42;195070;197630;"Hisoka, I have a few questions for you."
43;198280;200630;"If you're unable to answer, just say so."
44;200630;206890;"A red-eyed customer will visit your shop, 
seeking to make a trade. 
The customer will use the sword of law upon you, 
taking the calendar's secrets with him."
45;201290;205080;"In the fortune, what are 
the calendar's secrets?"
46;205080;206890;"The powers of the Troupe's members."
47;207600;209150;"Of how many members?"
48;209150;210830;"Seven."
49;210830;212490;"No, eight."
50;213070;214880;"The boss and Uvogin,"
51;214880;217540;"Shizuku, Machi, Franklin,"
52;217540;220990;"Pakunoda, Shalnark, and I add up to eight."
53;222970;225880;"So until yesterday, you didn't 
know of Kortopi's ability?"
54;226340;227910;"That is correct."
55;228300;229810;"What is our opponent's power?"
56;229810;230780;"I cannot say."
57;231500;233180;"What about his appearance?"
58;233180;234260;"I cannot say."
59;234900;237020;"What is your relationship to him?"
60;237020;238370;"I cannot say."
61;241600;242800;"I understand."
62;249300;251970;"The red-eyed customer, the chain user,"
63;251970;254860;"has two abilities at the very least."
64;255580;258460;"One would be the ability he 
used to capture Uvogin."
65;258460;262570;"The other would be the ability that 
prevents Hisoka from speaking."
66;262570;269870;"seeking to make a trade. 
The customer will use the sword of law upon you, 
taking the calendar's secrets with him."
67;263160;268020;"Since the fortune uses the 
phrase "sword of law,""
68;268020;270700;"the latter must be able to compel 
you to follow set rules."
69;271650;274250;""Do not lie to me.""
70;274250;277260;""Do not give out any information about me.""
71;277260;278840;"Something like that."
72;279180;281570;"I would also assume"
73;281570;285720;"that he placed something inside Hisoka's body."
74;287720;300980;"A red-eyed customer will visit your shop, 
seeking to make a trade. 
The customer will use the sword of law upon you, 
taking the calendar's secrets with him."
75;288020;291640;"The first half of the verse mentions a trade,"
76;291640;295650;"but the second half only describes 
what the customer took."
77;295650;300980;"This suggests that the sword 
of law would attack Hisoka."
78;300980;305540;"In other words, he traded the 
sword's attack for our secrets."
