Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1440;2710;"But you know..."
2;2710;8560;"After you told me, an octopus, 
that I was a cool guy..."
3;9420;11700;"After you said we could be friends..."
4;13260;15740;"I couldn't let you die!"
5;20030;21870;"I'm gonna save you!"
6;22110;25000;"Don't die on me!"
7;105000;110000;"Power x And x Games"
8;111470;115970;"While Killua was being rescued 
by the Chimera Ant Ikalgo,"
9;115970;118120;"his supposed enemy,"
10;118950;124990;"Gon, too, was forming a bond with 
a Chimera Ant called Meleoron."
11;134440;136850;"You should stop smoking."
12;138080;140760;"If the smoke sticks to you,"
13;140760;144280;"people can smell you coming, and it'll 
waste your ability to become invisible."
14;145360;147400;"I appreciate the warning."
15;147400;149750;"But honestly, that doesn't matter."
16;150010;153020;"While my invisibility is a sort of calling card,"
17;153020;155890;"my real power is on an entirely different level."
18;157940;159360;"Just watch."
19;165130;168650;"Huh?! He vanished in an instant..."
20;169890;171440;"I can't sense him at all."
21;172010;173770;"Only the smell of cigarettes."
22;176580;177600;"He's gone..."
23;178100;180030;"This isn't mere invisibility."
24;181030;182880;"Does he also have the ability"
25;182880;186920;"to change locations instantly, 
without making any sound?"
26;187440;188650;"That isn't possible!"
27;189190;190580;"How did he do it?!"
28;193490;194960;"Where'd you come from?"
29;196460;198380;"I've been here the entire time."
30;198630;199550;"Huh?"
31;199550;203200;"My second ability is Perfect Plan."
32;203370;210810;"{\fad(1126,1)}God's Alibi
Perfect Plan"
33;205130;207570;"When I hold my breath,"
34;207570;210810;"no one can sense my existence."
35;211120;214560;"You were even touching me..."
36;214560;217820;"But your mind didn't realize it."
37;217820;219940;"Eh? I touched you?"
38;221790;224330;"You know how some people are easily overlooked?"
39;224330;226490;"When you go to a restaurant in a group,"
40;226490;229760;"there's always one person that the 
waitress forgets to bring water."
41;229760;231830;"This is an extreme version."
42;231830;235710;"I'm right here, but no one notices me."
43;235710;236840;"Oh..."
44;237350;240920;"I use my other ability to turn invisible"
45;240920;245000;"to cover this one so no one can learn about it."
46;245550;250700;"For the record, you and I are 
the only ones in the world"
47;251760;253440;"who know this."
48;255780;258050;"Why tell me something so important?"
49;258540;261540;"Well, it's to build trust."
50;261540;264840;"Since I'm the one who has to take a risk..."
51;265190;269030;"If I can't convince you to trust me, 
we can't start anything."
52;269400;272540;"You mean, what you said about 
me being a valuable partner?"
53;272860;276300;"Yeah, but that's for later."
54;278280;281580;"Like I said, we have to trust each other first."
55;281580;286550;"Once you've agreed to be my 
partner, I'll tell you more."
56;286720;288390;"Okay, I'll be your partner."
57;289140;289970;"That was fast!"
58;290920;293080;"You don't know how to bargain, kid."
59;293080;295180;"Don't be so trusting of me!"
60;295180;296150;"Suspect everyone!"
61;296150;298440;"Until you've done due diligence, 
don't trust anyone!"
62;298440;299250;"Huh?"
63;299250;301610;"I said it's okay, so why are 
you being so difficult?"
64;301610;304660;"Can you even make this decision on your own?!"
65;304660;305900;"What about your buddy?"
66;305900;307180;"He'll have a fit"
67;307180;310870;"when he hears you teamed up with 
a suspicious-looking monster..."
68;312440;315050;"And why am I insulting myself?"
69;315050;318240;"I didn't choose to be this way!"
70;318240;320420;"He talks a lot..."
71;321370;322800;"Whatever."
72;323450;327430;"Even a friend of twenty years 
could stab you in the back."
73;327620;330170;"Time is no measure of trust!"
74;330170;332180;"Say, "Ho"!"
75;333140;335320;"You're no fun..."
76;335800;337250;"We can never be friends."
77;337790;339940;"I feel the same way..."
78;341120;343390;"Then, are you sure about this?"
79;343390;344350;"About what?"
80;344350;346190;"About teaming up with me."
81;346190;348280;"Won't your buddy object?"
82;348790;350570;"Most likely."
83;350570;352790;"Because he tends to be cautious 
and to question everything."
