Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1580;3080;"Neferpitou."
2;3820;4730;"Huh?"
3;4730;7980;"That is the name the Queen gave me."
4;8480;11650;"From now on, call me Neferpitou."
5;91980;96990;"Light x And x Darkness"
6;100870;103700;"Attention all Squadron Leaders and Captains..."
7;103700;106580;"Attention all Squadron Leaders and Captains."
8;107000;110910;"Commander Neferpitou will hold"
9;110910;114510;"an award ceremony in auditorium one."
10;117940;121450;"If you are able to endure considerable pain,"
11;121450;124260;"you will receive tremendous power in return."
12;124260;128620;"That power is to be used for our Queen!"
13;139550;141780;"They're continuing to go straight."
14;142510;146790;"The Chimera Ant nest must be up ahead."
15;147510;148930;"Amazing..."
16;149400;152870;"He's been picking them up this entire time, 
never losing them for an instant."
17;152870;156920;"Kite said he could use <i>En</i> within 
a radius of forty-five meters."
18;157340;161950;"I've heard that those called <i>Nen</i> masters 
can handle around fifty meters."
19;162570;164730;"Kite is nearly there."
20;165250;168300;"Actually, given that he's kept 
it up for an entire night,"
21;168300;169670;"he's probably stronger."
22;172230;174190;"Stronger than a master..."
23;177620;180230;"Then Kite's the real deal."
24;180230;184700;"Yeah, he's the first real pro Hunter we've met."
25;185890;187950;"Tsezgerra was a pro Hunter,"
26;188410;193110;"but we really only knew him 
as another player in a game."
27;194440;196460;"Bisky was an incredible Hunter."
28;196830;198420;"But to us..."
29;198420;199920;"Yeah, she was our <i>Nen</i> mentor."
30;201750;204220;"And the first to teach us about <i>Nen</i>..."
31;204900;207100;"Wing-san was our <i>Nen</i> master and savior."
32;209990;211910;"Looking back,"
33;211910;215240;"we always meet the right people 
just when we need them most."
34;216030;220740;"And those people have all made us stronger."
35;221360;223220;"Razor, too, huh?"
36;223220;223990;"Yeah."
37;225140;230370;"It's clear that Ging really did create 
<i>Greed Island </i>to train you."
38;230840;234630;"And once you beat the game, 
he deliberately led you to Kite."
39;235230;236250;"Ging!"
40;249600;254400;"I'm not sure if Ging predicted what 
would happen when we met Kite."
41;258020;259900;"But he certainly knew"
42;260230;263830;"that you would like the man who 
had earned Ging's respect."
43;265470;269220;"And he knew without doubt 
that you would go with Kite."
44;269660;273920;"He wants us to get stronger by traveling with Kite."
45;274790;278420;"This is a pretty brutal place for training, though."
46;278950;283550;"That's why I keep asking if your resolve is firm."
47;287390;289560;"As you mentioned,"
48;290800;296060;"Ging-san probably had certain 
expectations when he sent you to me."
49;296840;301510;"But I do not intend to train 
you during this journey."
50;301940;303940;"We don't have that kind of time."
51;306460;310320;"I brought you along because I 
thought you might be of use."
52;310870;313940;"From here, it all comes down to your resolve."
53;314610;318990;"If it's strong, you'll develop your <i>Nen</i> 
and grow strong via combat."
54;319710;323170;"If it's weak, the Ants will eat you."
55;324990;327150;"But we can't die..."
56;328110;330680;"We are pro Hunters."
57;330960;335430;"Those who call themselves 
Hunters always get their prey."
58;337420;342920;"For Hunters, that is the first commandment."
59;339270;344320;"{\fad(528,1)}Those who call themselves Hunters 
should always be on the hunt."
60;345040;348570;"A hunt involves both hunter and prey."
61;348570;351080;"It is a battle of resolve."
62;351960;356780;"Emerging victorious from a battle of resolve 
is what makes a successful hunt."
