Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3730;7720;"There are six distinct categories of <i>Nen</i> users."
2;8770;10110;"Enhancer."
3;10110;15030;"Enhancers are able to strengthen 
various objects' effectiveness."
4;15780;16960;"Transmuter."
5;16960;20740;"Transmuters can use their aura 
to alter objects' qualities."
6;21830;23220;"Conjurer."
7;23220;27840;"Somewhat akin to Transmuters, 
Conjurers are able to manifest their aura."
8;28810;30140;"Emitter."
9;30140;33460;"Emitters can propel their 
aura like projectiles."
10;34470;35860;"Manipulator."
11;35860;39440;"Manipulators can use their auras to 
control objects and creatures."
12;40290;41750;"Specialist."
13;41750;45690;"Specialists are those with rare abilities 
that don't fit in the other five classes."
14;46800;49720;"Begin by determining which 
category your aura falls within."
15;49720;55030;"That is the first step to 
becoming a skilled <i>Nen</i> user."
16;136080;139830;"There's one month before the auction begins."
17;139830;143600;"Before then, you must find one item 
from the list we will provide,"
18;143600;146040;"and bring it here."
19;152970;156560;"If you are successful, you will be hired,"
20;156560;159020;"and begin training as a 
bodyguard and a collector."
21;159980;164270;"The man talking was, most likely, 
not the actual employer."
22;164690;167990;"That only illustrates the distance 
between the boss and me..."
23;169230;172290;"I shall reduce that distance to zero,"
24;172290;176590;"until the employer feels that he 
can trust me with his secrets..."
25;178020;179860;"I will pass this test."
26;180250;184070;"First I need to curry their favor, 
and win their trust."
27;184070;189080;"Nen x Users x Unite?"
28;189500;191410;"Hmm? The door won't open."
29;193100;194840;"I forgot to mention one thing."
30;195380;198430;"The barest minimum requirement 
is that you be strong..."
31;199430;203990;"Strong enough to leave this mansion alive."
32;223840;225070;"{\fad(759,1)}Dowsing Chain 
The Guiding Ring Finger Chain"
33;252600;254020;"That's impressive."
34;254020;255940;"He used a chain to catch the bullets?"
35;271200;272540;"Three with guns."
36;273440;274480;"Six with swords."
37;279360;281300;"Two more with swords above."
38;284620;287030;"You guys did a good job 
of concealing your presences,"
39;287030;289350;"but you're too weak."
40;291420;294930;"I don't even need to use my <i>Nen</i>..."
41;298820;300360;"Now I understand."
42;300360;302650;"So that's what's going on."
43;315980;316670;"He's the one."
44;324040;325200;"Stop them."
45;326180;327530;"I'll give you three seconds."
46;328020;329040;"One..."
47;329040;329680;"Two..."
48;329680;331290;"Okay."
49;331760;333310;"I get it."
50;338410;340080;"Wh-What's going on?"
51;340600;342440;"They really were made from <i>Nen</i>."
52;342720;345150;"I could tell when I landed a punch,"
53;345150;348440;"that I was hitting aura shaped like a human..."
54;348880;349530;"However,"
55;349530;352170;"I didn't realize it was his <i>Nen</i>."
56;352170;354310;"How did you know?"
57;354310;357580;"You were always careful to stand 
next to others for camouflage."
58;357580;360290;"But when I observed from above, 
everything was clear."
59;361170;364420;"You were the only person not under attack."
60;367840;369960;"I realized something was wrong"
61;369960;372430;"when assailants appeared on the second floor."
62;372800;376100;"After I jumped on the chandelier,"
63;376100;378590;"they just stood there, swords swinging"
64;378590;381730;"in a futile attempt to reach me."
65;382910;385280;"I assume they received the following order:"
66;385930;388480;"Attack the nearest enemy."
67;389380;391870;"The assailants were given 
simple instructions,"
68;392070;393740;"so their attacks were also simple."
69;394280;397120;"However, it would take a skilled <i>Nen</i> user"
70;397120;401420;"to control eleven human-sized 
auras simultaneously."
71;402920;407210;"A <i>Nen</i> user who would most 
likely be a Manipulator."
72;407750;409900;"Given the size of auras involved,"
73;409900;412720;"the Manipulator had to be 
within a few meters."
74;413460;415430;"Which meant that the <i>Nen</i> user"
75;416380;418930;"was inside this room."
76;422400;423440;"You nailed it."
77;424440;426840;"My name is Shachmono Tocino."
78;427360;429620;"I'm actually a Hunter."
79;429620;431890;"I work for the boss here,"
80;431890;434740;"so I will have seniority over you."
81;434740;437610;"Now that everything's clear, 
could you drop the knife?"
82;445870;450840;"Judging by those chains, 
you must be a Manipulator..."
83;452540;455120;"Well, I hope you won't hold a grudge."
84;455120;457940;"I was just following orders from the boss."
85;458290;460710;""Test them by trying to kill them.""
