Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3730;7720;"There are six distinct categories of <i>Nen</i> users."
2;8770;10110;"Enhancer."
3;10110;15030;"Enhancers are able to strengthen 
various objects' effectiveness."
4;15780;16960;"Transmuter."
5;16960;20740;"Transmuters can use their aura 
to alter objects' qualities."
6;21830;23220;"Conjurer."
7;23220;27840;"Somewhat akin to Transmuters, 
Conjurers are able to manifest their aura."
8;28810;30140;"Emitter."
9;30140;33460;"Emitters can propel their 
aura like projectiles."
10;34470;35860;"Manipulator."
11;35860;39440;"Manipulators can use their auras to 
control objects and creatures."
12;40290;41750;"Specialist."
13;41750;45690;"Specialists are those with rare abilities 
that don't fit in the other five classes."
14;46870;49720;"Begin by determining which 
category your aura falls within."
15;50360;55030;"That is the first step to 
becoming a skilled <i>Nen</i> user."
16;136190;137650;"Mito-san!"
17;138140;141330;"I'm going to find Ging!"
18;142990;147300;"After I've met Ging, I'll return to the island."
19;149740;153270;"Take care of yourself until then!"
20;155880;160880;"Wish x And x Promise"
21;162680;166110;"As Gon and Killua depart from Whale Island,"
22;166680;170850;"Kurapika was also preparing 
to begin his journey."
23;173650;175400;"You remember me?"
24;175810;179270;"Sure, we don't get many visitors here."
25;179870;184330;"Since you were here, only one 
other person has dropped by."
26;185710;189390;"This place is much harder 
to find than you realize."
27;196060;198840;"You found the agency on your own,"
28;198840;200670;"so you must be pretty sharp."
29;201510;205680;"But I can't recommend you to 
one of our valued clients."
30;206070;208970;"I have no problem with your lack of experience."
31;208970;211460;"Some clients don't mind greenhorns."
32;211870;215230;"But it isn't experience alone that you lack."
33;215830;217270;"What do you mean?"
34;217270;220080;"I said that I have a Hunter License!"
35;220080;223450;"But your exam hasn't ended yet."
36;223850;225370;"I can tell."
37;226590;227680;"What?"
38;232730;234710;"You can't see a thing, right?"
39;238630;240210;"Once you've learned to see,"
40;240210;242180;"return."
41;264360;267770;"You can't see it, but you can sense it."
42;268560;269910;"Why did you do that?!"
43;269910;271160;"This?"
44;271160;273620;"Well, I was just playing with you."
45;274660;278300;"Fate had a hand in crossing our paths."
46;278760;282840;"Consider this advice from a veteran..."
47;285920;288200;"You didn't notice when I stole this,"
48;288540;292010;"and you didn't notice when I walked past you."
49;292680;293750;"Bastard..."
50;293750;295860;"Return my Hunter License!"
51;297150;299540;"Can a newbie who knows nothing"
52;300560;302610;"of <i>Nen</i> defeat me?"
53;303070;304360;"Nen?"
54;309870;311570;"Wanna give it a try?"
55;323850;325450;"Understand now?"
56;325450;327890;"You still lack something."
57;331510;332660;"Come with me."
58;335570;337030;"I'll be your teacher."
59;340070;342900;"The real exam has only just begun."
60;352620;357030;"Today, we'll determine which 
class your aura falls within."
61;381400;383590;"There's something forming in the water..."
62;384210;386440;"You're a Conjurer."
63;388380;389810;"A Conjurer..."
64;389810;393160;"A type that specializes in 
manifesting their auras."
65;393160;394390;"I see..."
66;394390;396560;"Ideally, I would have liked to 
have been an Enhancer."
67;396560;399460;"Can't do anything about 
what you're born with."
68;399860;403460;"You can still learn Enhancer techniques."
69;403900;407580;"I'll spend the day expounding in further detail."
70;411320;417670;"Let's say you have a 100% chance 
of mastering Conjurer techniques."
71;417670;418760;"From that,"
72;418760;421230;"these are your odds of learning 
the other techniques."
73;422730;434240;"Enhancer 60% 
Transmuter 80% 
Conjurer 100%"
74;422730;434240;"Emitter 40% 
Manipulator 60% 
Specialist 0% 
"
75;422730;434240;"Hatsu"
76;423330;425410;"It doesn't matter if you're a quick study,"
77;425410;430010;"you can never completely 
master a different category."
78;430010;434240;"The further a category is, the less likely 
you are to learn its techniques."
79;434850;437000;"Why is Specialist 0%?"
80;437000;439630;"Specialist is a unique category."
81;439630;442500;"You can't learn Specialist techniques."
82;443030;444960;"These are very distinct abilities"
83;444960;449510;"that are genetic or naturally acquired by 
growing up under extreme conditions."
84;450010;452370;"So why is it in this specific position?"
85;452370;455700;"Because the adjacent categories, 
Conjurer and Manipulator,"
