Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3860;5820;"I have a duty to fulfill..."
2;7740;9190;"I must give birth to the King!"
3;11770;14990;"I am the Queen!"
4;94990;100030;"Unease x And x Sighting"
5;101480;103830;"After using Accompany,"
6;103830;108040;"Gon and Killua were transported 
to Ging's student, Kite."
7;108760;112450;"After Gon remembered having 
met Kite years before,"
8;112450;115120;"he felt that Ging intended 
for this meeting to occur,"
9;115120;117410;"and his interest in Kite grew."
10;119360;122190;"Hey, what kind of work do you do, Kite?"
11;122190;123810;"Biological surveying."
12;124130;127810;"I focus on discovering and 
researching new species."
13;128150;130360;"Oh, have you heard of the Camp Tiger?"
14;131320;132820;"Camp Tiger?"
15;133250;134950;"They can use fire."
16;135270;138320;"They use branches that have been 
ignited by lightning as live kindle."
17;139310;142670;"Other than certain Magical 
Beasts that walk on two legs,"
18;142670;144150;"they're the first of their kind:"
19;144550;147830;"animals that eat their meat cooked, not raw."
20;148200;150470;"Wow, they're really cooking it."
21;150470;152110;"They really are using fire!"
22;152660;154120;"Hey, what else is there?"
23;154640;155840;"Oh, yeah..."
24;156430;159680;"You said the thing that attacked 
me was a Chimera Ant?"
25;160630;162710;"Yes, a Chimera Ant."
26;164180;166720;"Under a class-1 quarantine."
27;166720;170910;"Normally, no one would be allowed 
near such a dangerous insect."
28;171240;173360;"Did you discover them?"
29;173360;176640;"No, I specialize in larger creatures."
30;176930;179360;"But currently, I'm investigating these insects."
31;180380;182610;"Something has been bothering me..."
32;187170;191620;"But it appears that now, I'll have 
to move to a different location."
33;192300;195630;"I must make a call, but I'm not 
getting any reception here."
34;195940;197060;"A call?"
35;197650;199230;"I'm working with others."
36;199230;201130;"Seven of us are working as a team."
37;201620;204220;"I guess I must wait for their arrival."
38;204660;206410;"Once they're here, I'll introduce you."
39;206410;209390;"They're amateurs, but they're still skilled Hunters."
40;214160;216040;"Oh?"
41;216700;218750;"Ah, speak of the devil."
42;222000;224690;"Kite, who are these kids?"
43;224690;226100;"My friends."
44;226370;228410;"They dropped by for a visit on their travels."
45;229000;231870;"Oh, it's a pleasure to meet 
you all the way out here."
46;231870;233790;"I'm Spinner Clow."
47;233790;235230;"Call me Spin!"
48;235230;236200;"Nice to meet you."
49;236540;238210;"I'm Gon Freecss."
50;238210;239800;"Nice to meet you, Spin."
51;241020;242710;"Freecss..."
52;243010;244610;"Wait, is this..."
53;245410;247640;"Yes, Ging-san's son."
54;247640;249010;"Really?!"
55;249010;251390;"And you? Not you, too?"
56;251660;253500;"No, not me."
57;253500;255150;"My name is Killua Zoldyck."
58;255650;257510;"Zoldyck..."
59;257510;262650;"Um, forgive me if I'm wrong, but are you 
part of the famous family of assassins?"
60;262900;265400;"Yeah, but I quit."
61;265950;268280;"Additionally, they are both pro Hunters."
62;268600;270660;"So you should show some respect."
63;270660;272770;"Wow!"
64;275510;277670;"Man, that was a shock!"
65;278290;281960;"We've been conducting biological 
surveys with Kite for three years,"
66;281960;285330;"but this is the most incredible 
organism we've ever seen!"
67;285330;287180;"Yeah, no kidding..."
68;287610;289770;"I don't think we finished our introductions."
69;290210;292120;"I'm Monta Yuras."
70;292120;293430;"But call me Mon."
71;293430;295190;"Nice to meet you, Mon."
72;295460;297320;"I'm Stick Dinner."
73;297320;298820;"I handle the cooking."
74;298820;299710;"Know why?"
75;299710;301390;"Because my name is Dinner."
76;303870;305070;"Nice meeting you."
77;305490;307980;"My name is Banana Kavaro."
78;308360;309270;"Good to meet you."
79;313130;315740;"We have two others on our team."
80;315740;317330;"Where are Podungo and Lin?"
81;317640;320590;"They're both headed toward 
the area of the sighting."
82;320590;322880;"They always move so fast."
83;322880;326220;"Oh, and you were right, Kite..."
84;327820;333160;"This looks just like the claw 
of a Chimera Ant queen."
85;335960;340980;"We ran some computer analyses, 
and the result was a 99% match."
86;341410;342370;"Can I see it?"
87;342370;343280;"Sure."
88;345450;348120;"This is a Chimera Ant claw?"
89;348120;349850;"It's as big as a human finger."
90;350230;352240;"Does that mean there are huge ants?"
91;352570;353990;"We don't know."
92;353990;356220;"Maybe one mutated and grew really big?"
93;356220;360710;"That's possible, though it may also belong 
to a completely different species."
94;361590;364380;"Regardless, we just don't know right now."
95;365130;366980;"That's why we're investigating."
96;368660;371330;"It all started with the wonkiest little thing..."
97;371330;373260;"His name was Won!"
98;373260;375050;"He was a Kakin official."
99;376740;378380;"What's Kakin?"
100;378380;379370;"Right here."
101;379370;383420;"It's this wild land, in the middle 
of the Azian continent."
102;383790;387310;"We had just completed a biological 
survey they had requested when..."
103;389520;391030;"Magnificent."
104;391420;395600;"You've completed two hundred years' 
worth of work for this agency..."
105;395600;399690;"To be honest, I regret that I am 
unable to pay you a bonus."
106;399690;401370;"Don't say that, Won-san."
107;401370;402920;"We enjoyed ourselves."
108;403540;405830;"In lieu of that,"
109;405830;410430;"I'll be sure to recommend you 
to other friendly nations."
110;410800;412300;"We appreciate it."
111;414530;416450;"Oh, that's right!"
112;416450;418330;"I'm going to ramble a bit."
113;418330;422440;"I believe part of a very strange species was 
brought to the Southern Piece auction..."
114;423380;426350;"There's suspicion that it's from 
an unidentified organism,"
115;426350;428430;"so the seller couldn't list it in the catalog,"
116;428430;432450;"but since they'd have to donate it 
to a government agency otherwise,"
117;432450;436530;"they hoped a licensed Hunter would 
buy it from them for a high price."
118;442480;444170;"Here you are."
119;452220;453660;"Well, Lin?"
120;453660;457100;"Th-This clearly belongs to an 
unidentified organism, yes."
121;457670;461600;"F-From what I can see, 
it resembles an insect's leg..."
122;461600;466090;"B-But no known insects have l-legs this large."
123;466920;470930;"And the claw exhibits traits 
not found among insects..."
124;472030;475310;"A leg typically has two claws, but this has six."
125;475310;479370;"It almost looks as though the tarsi 
evolved into something like fingers?"
126;479850;484880;"Yes, and this part is spiny, 
so it could be the tibia."
127;485280;489420;"If we take a sample and study 
it further, we'll learn more."
128;489800;492820;"Could you give us a small part?"
129;492820;496920;"Since Won-san referred you 
to us, we cannot refuse."
130;499940;502090;"Let's look into this, then."
131;502090;504770;"We'll send you any results, once we have them."
132;505870;506960;"Appreciated."
133;511860;513080;"Chimera Ant..."
134;518480;520790;"Where did Lin and Podungo go?"
135;521220;523630;"Somewhere south of Yorknew City."
136;524300;528410;"The person who found the insect leg 
apparently lives in a city by the ocean."
137;528790;532800;"Sorry you won't be able to catch your breath, 
but we should hurry after them."
138;533090;535830;"Hey, can we come with you?"
139;535830;536780;"Hmm?"
140;537670;538860;"Sure."
141;538860;540060;"Yes!"
142;540740;542390;"Glad to have you."
143;542390;546810;"Having two pro Hunters with us is reassuring."
144;546810;550180;"And this is Ging-san's son and 
one of the Zoldyck family!"
145;550180;551730;"Oh, sorry..."
146;551730;553120;"It's no big deal."
147;556560;559970;"Anyway, you kids are already pros at your age?"
148;559970;562580;"We weren't born with the talent..."
149;562580;566420;"Talent, talent... Guess I have a 
talent for saying "talent," huh?"
150;571040;573840;"In this brief period of time, 
they've become friends."
151;575930;578340;"Good Hunters are well-liked by animals."
152;579210;582350;"And also blessed with good friends."
