Number;Start time in milliseconds;End time in milliseconds;"Text"
1;10460;11740;"Do you need something?"
2;11740;13740;"I heard that you're leaving tomorrow."
3;14270;16870;"You're abandoning the election and your son?"
4;16870;18490;"That bald fool!"
5;18930;21370;"Why did he tell her?"
6;21980;24160;"Why don't you stay and see this through?"
7;24160;26060;"We already know the election's outcome."
8;26060;28060;"I've had my fun."
9;28450;31860;"Meeting that Leorio guy was the best part."
10;32280;34380;"He shows a lot of promise."
11;34380;35960;"What are you talking about?"
12;35960;39300;"We're down to four candidates. 
We don't know the outcome."
13;39300;43270;"That's what I'm saying. 
See? You do understand."
14;124970;129980;"Approval x And x Coalition"
15;131780;134860;"I plan on voting for you today."
16;135220;136540;"See ya around."
17;138560;140860;"What in the world are you talking about?"
18;141470;142370;"Are you stupid?"
19;142810;146080;"I'm saying the outcome will be 
that there is no outcome!"
20;146080;148620;"Want to know how many days 
it'll be before this is over?"
21;148950;151130;"How can you possibly know that?"
22;151130;154540;"Because you and Mizai are in this to win."
23;155260;159870;"But if you really wanted to win, 
you should have tried harder before."
24;161190;163550;"You needed to use any means necessary"
25;163550;166750;"during the second or third 
votes to secure a majority,"
26;166750;169020;"and clear the turnout requirement."
27;169380;171190;"Why are you telling me this now?"
28;171190;173350;"It's easy to say whatever you want in hindsight."
29;173350;176350;"If I'd warned you beforehand, 
you'd have done the opposite."
30;176830;179030;"You're so difficult!"
31;179870;182540;"Well, I don't care if you think 
this is hindsight speaking."
32;183060;185160;"You can tell yourself that until the day this ends."
33;185910;187430;"Wait!"
34;187430;189200;"What do you want?"
35;192140;193920;"I'll do as you say."
36;194580;196120;"What should I do?"
37;196120;198670;"You don't sound too happy about it."
38;200970;203770;"I don't know what Pariston is thinking."
39;205420;207480;"How do I beat him?"
40;207480;212820;"Except you've never done anything 
I've told you to do..."
41;213570;218990;"Okay, I'll start with what Pariston's thinking, then."
42;220440;222450;"He doesn't want to win."
43;222950;225160;"But he doesn't want to lose, either."
44;225850;227530;"That's what makes him strong."
45;229600;232060;"What? How can that be?"
46;232060;233790;"Yeah, I know."
47;233790;240290;"Common sense tells you that people 
who want to win are stronger, right?"
48;240290;242930;"Nothing wrong with that. You're right."
