Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4120;7960;"Fearsome monsters... Exotic creatures..."
2;9120;12110;"Vast riches... Hidden treasures..."
3;14670;18280;"Evil enclaves... Unexplored lands..."
4;20140;23250;"The word "unknown" holds magic."
5;23250;27080;"And some incredible people are 
drawn to that magic."
6;27790;29590;"They are known..."
7;33160;35010;"...as Hunters!"
8;115990;119350;"I'll tear your body apart."
9;131400;136400;"Last x Test Of x Resolve"
10;137650;139360;"During the exam's Third Phase,"
11;139360;142180;"which requires applicants to 
reach Trick Tower's base"
12;142180;144410;"within seventy-two hours,"
13;144410;149740;"Gon and his friends have incurred 
a penalty of fifty hours."
14;152780;153920;"Meanwhile..."
15;165710;169540;"Gerreta, applicant #384, 
is the fourth to pass."
16;169540;173430;"Total time, twelve hours 
and twenty-seven minutes."
17;173430;174340;"Eh..."
18;174340;176690;"Not bad, I guess."
19;180910;184230;"If you hesitate on the first step, 
you'll hurt yourself."
20;184230;185330;"Got it."
21;185330;187300;"Hey, Kurapika."
22;187300;190040;"Once we've spent fifty hours here,"
23;190040;192580;"we'll have fewer than ten hours, right?"
24;192580;194800;"Yes, that's correct."
25;194800;198170;"That's way more than enough time!"
26;198170;199410;"You're a fool."
27;199410;200220;"What's that?"
28;200220;204470;"Phase Three lasts seventy-two hours."
29;204470;207280;"And each phase is designed to weed out"
30;207280;210340;"half of the remaining candidates."
31;210340;213980;"So, on average, it's meant to 
take seventy-two hours."
32;214520;217590;"Just more proof that you're an idiot."
33;218800;222580;"Well, our chances of reaching 
the goal within ten hours"
34;222580;224740;"will depend on the remaining trials."
35;224740;227170;"Yeah, that's true."
36;228100;230700;"But when we've got a guy 
who's so down on his luck,"
37;230700;233050;"he can't even win a simple game 
of rock-paper-scissors..."
38;233050;234000;"What was that?!"
39;234520;237380;"You deliberately lost a bet, 
just to satiate your libido."
40;237380;241090;"Then you chose rock-paper-scissors, 
a contest you couldn't win."
41;241090;242550;"Shut up!"
42;242550;245590;"You surrendered without even a fight!"
43;247260;248140;"<i>I...</i>"
44;248140;250270;"<i>I give!</i>"
45;250270;253960;"Sure, I surrendered."
46;253960;256900;"But I only wasted a second of our time."
47;257790;259270;"You lost,"
48;259270;262820;"squandering fifty of our remaining hours."
49;263350;265780;"Take some responsibility, huh?"
50;267290;269500;"Besides, what kind of Hunter"
51;269500;271910;"is so bad at gambling?"
52;271910;273080;"Shut up!"
53;273080;275620;"You don't even want to become a Hunter..."
54;275620;278540;"You only care about ruining our chances."
55;279680;282300;"<i>And now, you'll have 
the guilt eating at you</i>"
56;282300;284800;"<i>for the rest of this exam phase.</i>"
57;287310;289330;"Hey! What are you doing?"
58;289330;290650;"Sorry about that."
59;290650;293780;"Don't skateboard inside this tiny room!"
60;293780;295440;"Aww..."
61;331070;332610;"Can't sleep?"
62;334120;335410;"That's not it."
63;335410;337740;"I can go two or three days"
64;337740;338980;"without sleep."
65;340170;342270;"Ten hours have passed, huh..."
66;342730;344990;"There aren't any windows, 
so it's hard to tell."
67;344990;346960;"But it's probably morning."
68;346960;348530;"Most likely."
69;371610;373670;"Hey, pipe down."
70;376020;378730;"Let me sleep some more..."
71;380880;381650;"That stinks!"
72;386150;388000;"What's wrong with you guys?"
73;388000;389660;"That wasn't funny."
74;390120;393710;"Bastard, you'd better not 
be pretending to sleep."
75;396290;399230;"Damn, now I'm totally awake..."
76;399230;403000;"And we still have forty hours left?"
77;422460;424420;"Oh, I thought you just had"
78;424420;426910;"to stick bait on a hook, 
and you could fish."
79;426910;427780;"Yeah."
80;427780;429970;"You have to think like a fish."
81;429970;431610;"Think like a fish?"
82;431610;432590;"Yep!"
83;432590;436010;"How would a fish feel if it saw 
bait dangling in front of it?"
84;436010;437050;"Give me that."
85;445090;446690;"Wow!"
86;446690;448050;"Let me try."
87;452000;453180;"Like this?"
88;455300;456370;"You missed."
89;456370;457730;"Just watch."
90;460910;461770;"H-Hey..."
91;461770;463010;"What are you doing?"
92;463550;464150;"Hey..."
93;464150;465460;"Just as planned!"
94;465460;466150;"Nice."
95;466150;468140;"Hey, you'll tear my pants."
96;468140;469130;"Stop it..."
97;470640;472510;"See? I caught him."
98;472510;473280;"Yep."
99;473750;475290;"What's that supposed to mean?"
100;475290;476280;"I'm a fish now?!"
101;476280;478530;"You don't have to get so mad."
102;478530;480370;"It's not like I'm gonna grill and eat you."
103;480370;482790;"Don't mess with me, fool!"
104;482790;485290;"Man, I can't even take a nap."
105;492830;494370;"What are you smiling about?"
106;494930;496880;"Nothing, really."
107;496880;499130;"You must be up to something again."
108;499130;500680;"Of course not."
109;500680;502850;"I just want to spend"
110;502850;505020;"the rest of my time here peacefully."
111;505020;506270;"Liar!"
112;506270;508820;"I don't trust you, got it?"
113;510670;512700;"<i>The feeling's mutual.</i>"
114;528820;531140;"Yes, the goal!"
115;534180;536470;"Pokkle, applicant #53."
116;536470;539240;"Goz, applicant #371."
117;539240;541350;"Both arrived simultaneously."
118;541350;544480;"Total time, thirty hours 
and four minutes."
119;544480;545450;"Damn."
120;545450;546580;"Old timer..."
121;546580;550080;"In a tie, the applicant with 
the lower number wins."
122;552880;556110;"<i>These guys must be very skilled.</i>"
123;557370;560120;"<i>I would love to fight them eventually.</i>"
124;594840;596690;"<i>You lost,</i>"
125;596690;600220;"<i>squandering fifty of our remaining hours.</i>"
126;601030;604070;"<i>Take some responsibility, huh?</i>"
127;675100;676530;"Ow!"
128;685780;687780;"One more hour..."
129;707390;711060;"Sommy, applicant #118, 
is the thirteenth to pass."
130;711060;715560;"Total time, sixty-one hours 
and fifty-four minutes."
131;716310;719220;"Man, still ten hours left?"
132;719220;721200;"I finished too early."
133;728130;729080;"Okay..."
134;729080;730700;"Ready to go!"
135;732460;733950;"One more minute."
136;735830;738700;"This is one long minute."
137;745290;745990;"Ah..."
138;745990;747310;"Wait up, Gon!"
139;751100;761190;"Hunter Vocabulary"
140;757060;761190;"Bored"
141;774300;777170;"Thirty minutes of running, 
just to end up where we started."
142;777170;779960;"We should have taken those stairs down."
143;779960;781140;"Shut up!"
144;781140;783470;"We all agreed on this route!"
145;797940;800590;"Man, I'm covered in dust."
146;800590;802520;"H-Hurry up."
147;802520;805360;"We only have an hour left..."
148;807260;809870;"We're supposed to vote on 
whether to open the door?"
149;810510;813940;"We need to move on. So obviously, 
we want to open the door."
150;819100;820830;"I've had enough of your crap."
151;820830;823380;"Wait, I pressed O."
152;823380;824800;"Don't lie..."
153;824800;828010;"You specialize in ruining 
other people's chances!"
154;828010;829710;"Sorry, Leorio."
155;829710;830650;"Eh?"
156;830650;832950;"I accidentally pressed the wrong button."
157;832950;834020;"What?"
158;836240;837720;"Oh, I see."
159;837720;838520;"Wait."
160;838950;839980;"Huh?"
161;839980;842550;"You owe me an apology."
162;842550;844880;"I can't let that slide."
163;846150;847990;"It's your own fault,"
164;847990;850530;"for doing things to make me distrust you."
165;850530;853310;"I don't owe you anything."
166;853310;855070;"You make it sound like I'm to blame"
167;855070;857290;"for everything that's gone wrong."
168;857840;858790;"What?"
169;858790;860920;"Have you forgotten"
170;860920;863840;"who cost us those fifty hours?"
171;863840;866800;"You're the one who made 
a critical mistake."
172;868610;869940;"Hey, Leorio..."
173;869940;871220;"Shut up, Kurapika!"
174;875300;877040;"Stop this, guys."
175;877040;879770;"It's my fault for pressing 
the wrong button."
176;880880;882370;"Stupid."
177;882370;883860;"I'm moving on."
178;884450;885730;"Wait, Killua!"
179;886530;887690;"Hey, Gon..."
180;887690;889610;"We're getting close to the goal."
181;889610;891870;"What? Really?"
182;895610;897460;"Let's see..."
183;897460;901010;""This will be the last decision 
made by majority rule."
184;901010;903000;"Are you ready?"
185;903000;904390;"Choose O or X.""
186;904390;905380;"That's it."
187;905920;907850;"Am I ready?"
188;907850;909380;"You bet."
189;910880;911930;"Bastard..."
190;911930;912830;"Stop!"
191;912830;914390;"We don't have time to argue about this!"
192;915830;918780;"Please select a path."
193;918780;920020;"There are two choices."
194;920720;922110;"One path allows five to pass,"
195;922110;923940;"but is long and difficult."
196;923940;926770;"The other path allows only three,"
197;926770;928730;"but is short and easy."
198;932250;934930;"Incidentally, the long and difficult path"
199;934930;938910;"requires a minimum of forty-five hours."
200;939990;942180;"The short and easy path leads"
201;942180;945230;"to the goal in approximately three minutes."
202;945920;948550;"Press O for the long and difficult path,"
203;948550;951800;"and X for the short and easy path."
204;952890;954150;"If X is selected,"
205;954150;957940;"two people must be secured to 
the wall with handcuffs,"
206;957940;959530;"before the door will open."
207;960200;961620;"The two chained members"
208;961620;964440;"will be unable to move until 
the time limit expires."
209;968200;969940;"The examiners were very prepared."
210;970410;971810;"I think they have"
211;971810;974700;"every weapon under the sun here."
212;975240;977100;"Two out of five..."
213;977100;980830;"So we're supposed to fight, 
to decide the three who pass?"
214;981200;984150;"Let me make this clear."
215;985220;986710;"I'm going to press X."
216;987200;989340;"But I have no intention of staying behind."
217;989340;993340;"I'll do whatever it takes to 
be one of the three..."
218;994550;996350;"You're shameless."
219;996890;998670;"Had you not wasted fifty hours,"
220;998670;1000720;"we could have taken the long path."
221;1000720;1004480;"Shouldn't you take responsibility 
and stay behind?"
222;1005130;1005770;"What?!"
223;1005770;1008170;"I'm sure everyone else agrees!"
224;1008170;1010830;"Have I said anything inaccurate?"
225;1010830;1012360;"Hold on."
226;1013150;1015000;"I'm going to press O."
227;1015640;1018860;"We made it all the way here together."
228;1018860;1020160;"I want us all to pass together."
229;1020870;1021840;"Gon..."
230;1021840;1024100;"Even if it's a big risk,"
231;1024100;1025920;"I want to give it a shot!"
232;1026450;1027660;"Come on..."
233;1027660;1029800;"You can't really call this a risk."
234;1029800;1031670;"We have less than an hour."
235;1033720;1036480;"Gon, there's only one choice"
236;1036480;1038510;"if you want to pass this exam."
237;1040180;1042680;"There you have it."
238;1043150;1046110;"Now we have to decide how to 
choose which three pass."
239;1046750;1048140;"Well, I'm planning on"
240;1048140;1050440;"two of them being you and me."
241;1053870;1056950;"<i>Heh, I've made it this far.</i>"
242;1056950;1059860;"<i>I won't fail now.</i>"
243;1059860;1061990;"<i>Whoever makes the first move wins.</i>"
244;1065360;1070460;"<i>Must we really fight amongst ourselves?</i>"
245;1073400;1074840;"Tonpa, that was dirty!"
246;1074840;1076510;"In a fight,"
247;1076510;1078800;"there's no such thing as dirty!"
248;1082540;1084060;"Bastard!"
249;1084060;1086140;"Stop this, you two!"
250;1086140;1088310;"Come on... Let's do it together."
251;1088310;1090520;"Before we start fighting,"
252;1090520;1092190;"we have to choose O or X!"
253;1093640;1095220;"It's too late for that!"
254;1097730;1099990;"Time to put you in your place!"
255;1100460;1103370;"Right back at you."
256;1103750;1106030;"Seems our only choice is to fight."
257;1109050;1110380;"<i>What should I do?</i>"
258;1117090;1118880;"Three minutes remain."
259;1121140;1123250;"It's finally over..."
260;1123250;1125970;"Yeah, that took forever."
261;1135800;1139870;"Made it in time..."
262;1143540;1144910;"He's dead."
263;1144910;1146860;"The fool."
264;1146860;1148690;"Better to live and try again,"
265;1148690;1151190;"than to pass and die."
266;1151190;1153290;"One minute remains."
267;1154030;1158220;"Looks like it'll just be 
the nineteen here."
268;1177750;1181650;"Kurapika, applicant #404, 
is the twentieth to pass."
269;1181650;1185410;"Killua, applicant #99, 
is the twenty-first to pass."
270;1185840;1189360;"Gon, applicant #405, 
is the twenty-second to pass."
271;1190070;1194170;"Total time, seventy-one hours 
and fifty-nine minutes."
272;1194170;1196650;"My butt hurts..."
273;1196650;1198830;"I didn't expect a slide"
274;1198830;1201590;"for the short and easy path."
275;1201590;1203940;"Three of them..."
276;1204670;1206350;"Thirty seconds remain."
277;1206350;1209220;"That was really close."
278;1209220;1211320;"My hands are covered with blisters."
279;1211320;1212730;"Same here."
