Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3860;8660;"After Gon parts ways with Killua 
in order to stop the selection,"
2;9120;12090;"he finds himself under attack 
by new Chimera Ants."
3;13680;15310;"An owl and a bat?"
4;16120;18120;"They're both nocturnal creatures..."
5;18570;20020;"Hunters of the night!"
6;21250;22040;"From the left?"
7;22590;23160;"Bring it!"
8;30250;31730;"The owl's feathers?"
9;32170;32900;"Damn..."
10;32900;36620;"The bat's wings are so loud, 
I can't hear the owl at all!"
11;117010;122010;"Combination x And x Evolution"
12;125640;130770;"My ears can pick up sounds of 
higher frequency than other animals'."
13;130770;134910;"I can hear you stepping on leaves 
and your clothes rustling."
14;134910;138280;"All of which tell me exactly where you are!"
15;139530;140530;"From the right this time!"
16;146690;149230;"The owl uses its feathers to distract me"
17;149230;151290;"right before the bat attacks..."
18;151290;153790;"They're using both long- and short-range attacks."
19;154870;155720;"Wait..."
20;156220;157170;"That means..."
21;160530;163350;"He has a lot of aura... But it won't help."
22;164330;166850;"We are unrivaled in the darkness!"
23;167500;168960;"I should approach this the opposite way!"
24;169580;172400;"If the owl is acting in a support role,"
25;172400;174540;"I should focus on the sound of the bat's wings."
26;176380;179610;"Right after the owl attacks, 
the bat will attack!"
27;180190;181100;"Now!"
28;183970;185240;"Bingo!"
29;187230;188430;"I missed?"
30;188430;189690;"But my timing was perfect!"
31;190220;191370;"Ultrasonic waves?"
32;195070;197250;"Damn, I missed again?"
33;197570;201940;"Bah, he's correctly guessing 
the direction of my attacks."
34;201940;204510;"For a human, his ears are sharp."
35;204780;207000;"And his aura keeps growing,"
36;207000;209920;"so my feathers aren't doing any damage."
37;211010;215880;"The bat uses ultrasonic waves to 
anticipate the timing of my attack."
38;216220;219610;"Unless I find a way to stop it, I can't win!"
39;223970;226810;"First comes rock..."
40;227280;229580;"His aura continues to grow."
41;229580;231250;"This could pose a problem."
42;231250;232160;"Not at all..."
43;232420;234020;"This is our chance."
44;234020;236130;"He's probably using his ultimate attack."
45;236130;238170;"If we can evade it, we've won."
46;238540;241170;"I can use my ultrasonic waves 
to see it in advance."
47;241370;242990;"Do you need help?"
48;242990;246300;"Wait, I'll try getting closer as quietly as I can."
49;250450;251930;"The sound's moving away."
