Number;Start time in milliseconds;End time in milliseconds;"Text"
1;20290;21410;"Ging?"
2;105000;110000;"Chairman x And x Release"
3;111840;112750;"Yo."
4;116410;116970;"Ging!"
5;120620;122030;"I'm sorry!"
6;122030;123510;"It was my fault..."
7;123670;125770;"Because of me, Kite"
8;125770;128020;"turned into a little girl!"
9;130040;133020;"I h-heard he was captured by the enemy."
10;133020;135560;"Yeah, I was with Kite..."
11;135560;137030;"Then Kite told me to run away,"
12;137030;138280;"and Pitou showed up."
13;138560;141470;"Kite lost his arm, I was knocked out,"
14;141470;143210;"and then we trained..."
15;143210;146750;"Shoot got Kite out of the Ants' nest,"
16;146750;149540;"but it wasn't Kite..."
17;150090;155050;"They did all kinds of horrible things!"
18;158370;161210;"When I met Pitou again,"
19;161970;165560;"Pitou said that Kite was already dead!"
20;165740;167350;"Okay, I get it!"
21;167350;170440;"Well, I don't get it, but just have a seat, okay?"
22;170950;173410;"U-Uh... Er..."
23;173410;174680;"Let's calm down."
24;174680;176820;"We should both try to calm down..."
25;177150;180560;"It was because I insisted..."
26;181150;183320;"on having my way!"
27;183540;184650;"Oh, um..."
28;184650;186060;"A-A-Anyway..."
29;186060;187580;"Just calm down first."
30;188030;189520;"Ging is..."
31;189520;192330;"Ging is actually flustered."
32;193070;194370;"I should have"
33;194370;196840;"been the one who died!"
34;198670;199700;"Gon."
35;200450;201710;"That isn't true."
36;202830;207220;"He took you along because he believed in you."
37;208450;213350;"He told you to run because he'd 
underestimated the enemy."
38;214920;216950;"If he hadn't thought you capable,"
39;216950;220360;"he wouldn't have let you accompany 
him, no matter what you'd said."
40;221420;223990;"It was his fault that he misjudged the enemy."
41;223990;224920;"But—"
42;224920;225890;"I know."
43;226400;228470;"You're also at fault for being too weak!"
44;229270;231500;"You should feel responsible."
45;232750;234430;"Don't make the same mistake."
46;234880;238440;"And you should apologize to Kite, not to me!"
47;239490;243280;"You didn't clearly say if he's dead or alive,"
48;243280;244640;"but either way, you should apologize!"
49;246280;247150;"Yeah."
50;247550;249890;"When apologizing to a friend, there's a rule."
51;250290;251330;"Do you know it?"
52;251330;252200;"Huh?"
53;252200;254140;"No, what is it?"
54;254610;258170;"You promise to do things differently next time."
55;258170;261150;"And you keep that promise, no matter what."
56;262810;263710;"Uh-huh."
57;264280;265820;"Okay, get going!"
58;265820;266620;"Yeah!"
59;270550;271160;"Ging?"
60;273290;274370;"Can I..."
61;274790;277670;"talk to you some more later?"
62;279960;281410;"That might be difficult."
63;281410;283170;"I'm a busy man..."
64;283430;285180;"That's crap, Ging!"
65;285180;287240;"Aren't you his father?"
66;287240;289650;"How cold can you be?!"
67;289650;292030;"I know about Greed Island!"
68;292030;294090;"You never went to see Gon after he cleared it!"
69;294090;295440;"Too bashful or something?"
70;298010;299520;"All you you, shut up!"
71;299520;300810;"It's none of your business!"
72;300810;302070;"You're a jerk, Ging!"
73;302320;304460;"You should apologize to Gon!"
74;304460;307710;"Promise him you'll act more like a father!"
75;307710;310370;"Hell, you don't have the right 
to say you're his father!"
76;310370;311580;"Make up your minds!"
77;311580;313080;"You can all screw yourselves!"
78;313310;316150;"You should have Leorio punch you again!"
79;316780;318130;"Yeah, just shut up!"
80;318130;319450;"Fine, then..."
81;319450;321960;"I'll be waiting, so get going!"
82;321960;323710;"How stupid do you think we are?"
83;323710;325250;"You take him there!"
84;325250;327350;"Aren't you his father?"
85;327350;328870;"Okay, fine!"
86;329220;330600;"I'll take you all on!"
87;330900;333600;"If you have a problem with 
what I'm doing, bring it on!"
88;334540;336690;"You're all against me? Okay!"
89;336690;338420;"That's fine by me!"
90;342720;344850;"Everyone!"
91;345090;347890;"Quiet down!"
92;350600;353620;"The election isn't over yet."
93;354300;357620;"Yes, I still haven't given up."
94;358830;361270;"A new last chance has appeared!"
95;362910;363490;"Gon-kun—"
96;363490;365040;"Go ahead, then."
97;365910;370640;"Due to the circumstances, no one 
can leave until the election is over."
98;371110;373440;"You're in a hurry, aren't you?"
99;373440;377510;"But this will be the final vote."
100;377510;379900;"Once you vote, you'll be allowed to leave."
101;380450;382620;"If you tell us your choice right now,"
102;382620;386400;"everyone here will accept that as a valid vote."
103;390570;393310;"Between myself, Pariston, and Leorio-san,"
104;393310;395910;"whom do you believe is most 
fit to become chairman?"
105;396610;398550;"I should mention that the 
former chairman, Netero,"
106;398550;402170;"is taking an extended vacation 
after defeating the Ant King."
107;403150;406400;"How can you say such a thing?"
108;407060;410770;"If Gon picks Leorio after his dramatic arrival,"
109;410770;413700;"everyone may get caught up in 
the heat of the moment again"
110;413700;416100;"and vote for Leorio."
111;417360;418740;"Chairman?"
112;418740;420490;"Leorio's running for chairman?"
113;420850;423450;"No! See, some stuff happened..."
114;424050;425190;"Gon-kun,"
115;425940;427980;"you can rely on your gut."
116;427980;430450;"Be true to your heart,"
117;430840;432870;"and pick one of us."
118;435780;438620;"Uh... Then,"
119;439430;440850;"I'll pick Pariston-san!"
120;442440;443330;"Huh?"
121;444410;447630;"Isn't Leorio-san your friend?"
122;447950;451010;"Shouldn't you pick him?"
123;451290;454650;"Nope, because Leorio wants 
to become a doctor,"
124;454650;456100;"so he can't be chairman!"
125;460350;461950;"Of course!"
126;463730;466330;"Now I've been completely defeated."
127;467800;469290;"Thank you, Gon-kun."
128;469770;472660;"Then let's begin the vote."
129;472830;474290;"Oh, sorry."
130;474290;475750;"I'm going with Gon."
131;476200;478220;"My vote goes to Pariston."
132;479720;480590;"Leorio..."
133;480930;482170;"I know."
134;483940;484760;"Ging!"
