Number;Start time in milliseconds;End time in milliseconds;"Text"
1;6310;8040;"In the Dentora region"
2;8610;10380;"of the Republic of Padokea,"
3;10380;15950;"is a 3,722 meter-high dormant volcano 
surrounded by forest,"
4;15950;17300;"Kukuroo Mountain."
5;17830;23240;"The home of the famous Zoldyck 
family of assassins is here."
6;24180;27520;"Visitors come, every day, 
hoping for a glimpse of the"
7;27520;31010;"mansion that no one has ever seen before."
8;31450;34830;"It is a very popular tourist spot 
in this nation."
9;34150;37010;"{\fad(843,1)}Lamentation Tours"
10;117640;120930;"Well, how long will you be here?"
11;120930;122680;"Until we meet Killua!"
12;123000;125350;"We won't leave before then!"
13;128720;131230;"Then please come this way."
14;132440;137440;"The x Guard's x Duty"
15;139690;142010;"Gon and his friends have confronted"
16;142010;144330;"the obstacles that they must overcome"
17;144330;146500;"in order to meet with Killua."
18;147140;151430;"What awaits them at their destination?"
19;154380;157460;"Here are the servants' quarters."
20;157460;159030;"It's getting late."
21;159800;161760;"So you can stay here tonight."
22;168860;170300;"Please come in."
23;173240;175420;"Hey, I'm back!"
24;175960;179070;"Oh, you rarely bring guests."
25;179830;181820;"This is Seaquant."
26;181820;184620;"He works with me here."
27;184930;186150;"Good evening."
28;189220;192500;"If you managed to win over Zebro, 
you must be special."
29;193150;194660;"Well, make yourselves at home."
30;194660;197670;"Though it won't be easy here."
31;201250;203350;"You want to see young Killua?"
32;206070;207720;"That's a riot!"
33;207720;209870;"Sorry. But we're dead serious."
34;210360;212130;"Then let me give you a warning:"
35;212130;214230;"Give up, and go home."
36;214520;216010;"What was that?!"
37;216010;218690;"Zebro told you about the 
Testing Gate, right?"
38;218690;222230;"That should give you an idea of 
what this place is like."
39;222770;225570;"We understand that it won't be easy."
40;226240;228540;"But I'm not leaving."
41;229650;231580;"Not until I see Killua!"
42;234150;239090;"When Killua was in trouble, 
I wasn't there for him."
43;245810;249400;"If I had been there,"
44;250620;252910;"I could have stopped Killua!"
45;254840;258650;"Killua is my close friend!"
46;263970;265500;"We understand."
47;265830;269160;"Then why not do some training here?"
48;269160;270490;"Training?"
49;270490;271640;"Hey, Zebro..."
50;272130;273790;"Listen to me, Gon-kun."
51;273790;276840;"You three are allowed to work together"
52;276840;278540;"to open the door."
53;279590;282800;"With a little training, it should be possible."
54;283930;285050;"How about it?"
55;287720;289900;"I don't like the idea of being tested..."
56;290750;292930;"But if there is no other way..."
57;293510;295730;"We'll just have to do it!"
58;295990;297150;"Yep!"
59;297150;300960;"Then I'll need you to put these on."
60;307680;310160;"How is this so heavy..."
61;310460;312480;"It weighs fifty kilograms."
