Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1670;3850;"Given his personality,"
2;3850;7000;"he's probably already warmed 
to these opponents..."
3;8080;10110;"I doubt he'd sell me out,"
4;10350;14520;"but it's probable that he'll accidentally 
say something he shouldn't."
5;15440;18740;"My chance will come after they leave."
6;20310;23210;"I will defeat them..."
7;103990;109000;"Rock-Paper-Scissors x And x Weakness"
8;128270;131110;"The man targeting Gon and Killua"
9;132060;134470;"is named Shoot McMahon."
10;134990;138400;"He, too, is one of Morel's students."
11;141690;142490;"This won't work."
12;143700;147210;"In our current condition, 
we don't stand a chance..."
13;148160;149270;"Yeah."
14;149270;154690;"I'm pretty sure that Knuckle's using 
less than half of his strength."
15;155350;156630;"Probably so."
16;157240;160430;"But we have to fight him."
17;160430;161470;"Yeah..."
18;162550;165000;"I don't sense anyone else around."
19;165000;166390;"It's the perfect chance."
20;167980;171900;"When I take my target down, I am 
always deliberate and thorough."
21;172810;175330;"That's what it takes to be a UMA Hunter."
22;190670;192970;"Here we go... This is my chance."
23;194420;196180;"What's wrong?"
24;196180;198190;"It's the perfect opportunity."
25;198190;199670;"Right now, I can easily..."
26;205670;206560;"Go..."
27;209100;210050;"Go!"
28;226880;228620;"Shoot McMahon..."
29;230100;232900;"He is a coward."
30;239280;240950;"Hey, Killua..."
31;240950;243220;"Why wasn't Knuckle-san good enough?"
32;243220;245010;"Hmm? What do you mean?"
33;245010;247160;"Why didn't they let him go to NGL?"
34;247160;249480;"He seems really strong to me."
35;249800;251100;"Well, that's true."
36;251630;256710;"In terms of physical ability, 
he'd be a match for Kite."
37;256710;258360;"It's probably a mental thing."
38;258710;260020;"Mental?"
39;260530;264550;"His approach isn't in line 
with this mission's objective."
40;264550;265490;"He's too soft."
41;266440;269290;"And he gets attached to animals too easily."
42;269630;273750;"And he did end up volunteering 
to help us, somehow..."
43;274970;278130;"And the number of dogs around keeps increasing."
44;278130;279110;"Yeah..."
45;285290;289850;"<i>They can maintain their</i> Ren <i>for two hours 
without having to really concentrate.</i>"
46;289850;291980;"That's a good sign..."
47;291980;294420;"If they can do it for three hours,"
48;294420;297690;"I might consider letting them fight 
Knuckle when they're fully rested."
49;299190;303690;"Knuckle will then be forced 
to use his full strength."
50;304390;306970;"I hope it will be enough to teach them..."
51;307700;310950;"That which they lack, that which they need."
52;311700;314200;"But that still only takes them halfway."
53;314200;319300;"If everything goes well, it'll take them 
about ten days to reach that point."
54;320240;325130;"And that means they'll have no more 
than a day left before time's up..."
55;325130;327120;"I'm not sure they can make it."
56;351370;354480;"I should probably prepare for my escape..."
57;354480;356160;"Save my own skin."
58;359430;361150;"Help yourself."
59;361150;362880;"Thanks!"
60;367460;368370;"Yum!"
61;369470;370640;"What do you think?"
62;371030;373730;"Oh, this is really good!"
63;373730;375430;"Not that!"
64;375430;377120;"We only have ten days."
65;377120;377640;"Huh?"
66;377920;379390;"From what I've seen,"
67;379390;382050;"you're only two-thirds through your training"
68;382050;384850;"to become strong enough"
69;384850;388530;"to force Knuckle into using his full strength..."
70;389110;390430;"Uh-oh..."
71;390430;392530;"She knows exactly what's going on."
72;392530;394790;"Huh? Is that true, Bisky?"
73;397760;399340;"But it'll be fine!"
74;399340;402020;"We'll definitely beat him before the deadline!"
75;403420;405800;"How can you be so sure?!"
76;406130;409300;"The situation hasn't improved at all..."
77;411760;416770;"You said it was all right for 
me to speak up, so I will."
78;416770;419690;"You have no chance to defeat Knuckle!"
79;419690;422070;"They didn't give you enough time..."
80;422070;425240;"Lately, I find myself gripping a kitchen knife,"
81;425240;428610;"staring at it to calm myself."
82;428610;431520;"That means I'm nearly over the edge,"
83;431520;436290;"so if you run at once, before it's too late, 
I probably won't try to chase and kill you."
84;437090;438640;"If not for her outbursts..."
85;438640;442290;"This would be a pleasant meal..."
86;442690;444410;"We aren't gonna run away."
87;444410;445790;"How many times do I have to say it?"
88;446470;448960;"What else can you do?"
89;448960;452430;"As you currently are, you cannot defeat Knuckle!"
90;453510;454550;"We'll win!"
91;455300;456310;"Pinky swear."
92;457600;459480;"Come on... Hurry up!"
93;460950;467190;"I pinky swear that we'll beat Knuckle 
and Shoot before the deadline."
94;467610;472010;"If I break my promise, I have to 
swallow a thousand needles..."
95;472010;473740;"Pinky sworn!"
96;475280;477700;"On the island I'm from, there's another part."
97;478220;481190;"You go like this and put your thumbs together."
98;482090;484580;"Sealed with a kiss!"
99;486950;488980;"Okay, now it's a promise."
100;489560;492950;"By the way, Palm-san, 
what did you use to flavor this?"
101;492950;496600;"Oh... Ah, it's broth from chicken bones..."
102;497300;502010;"Gon's getting really good at handling Palm."
103;503460;508230;"I suspect she's the one leading 
things in that direction..."
104;508370;512110;"I let a Kunai chicken cook overnight,"
105;512110;514290;"then I let it sit for another night."
106;514800;516740;"Ten days left."
107;517120;519150;"Don't say that like a countdown to our death!"
108;534940;536010;"This is it..."
109;537880;540900;"Smoke that covers the forest like fog."
110;542930;544450;"Baital squad here."
111;544450;546270;"Goran, give me an update."
112;547720;549490;"Goran, do you read me?"
113;549900;550770;"Goran!"
114;551400;554470;"Could they have already taken him out?"
115;555270;557330;"Anyone from Goran's squad out there?"
116;557330;559350;"Give me a report!"
117;559350;560250;"Hey..."
118;560250;563900;"We can't see anything with all this smoke..."
119;563900;567060;"We've been trying to reach Squadron 
Leader Goran, but he won't respond!"
120;564290;566110;"{\an8}Any sign of the leader?"
121;566110;568970;"{\an8}I can't see the guy in front 
of me! What's going on?!"
122;567060;568970;"I've lost contact with him!"
123;568970;570940;"He was right beside me a moment ago!"
124;569640;571650;"{\an8}I can't see a thing!"
125;570940;573140;"He just vanished into the smoke!"
126;571650;574500;"{\an8}Yah! There's a hole!"
127;576710;579510;"With all these messages, 
I can't tell what's happening..."
128;579510;583430;"They should've established a communication 
network to operate in the leader's absence."
129;584360;586010;"Baital squad, forward!"
130;586470;588690;"Find Goran's squadron and converge with them."
