Number;Start time in milliseconds;End time in milliseconds;"Text"
1;10310;12740;"Ah, this is the foundation I wanted!"
2;12740;15620;"I also want this lipstick and manicure spray."
3;15620;17740;"Oh, what a cute wig..."
4;17740;21050;"Boss, we should get going soon."
5;21050;22550;"Just a little longer."
6;23000;24750;"I should buy this camisole too."
7;26810;29590;"Her shopping's gonna be the death of me."
8;29590;30930;"I concur."
9;112000;117050;"A x Brutal x Battlefield"
10;120620;122850;"Was there anything else we needed?"
11;122850;125060;"Did you want anything, Eliza?"
12;125330;127440;"No, nothing at all."
13;132400;133570;"I have to go to the restroom."
14;134390;135790;"It's okay..."
15;135790;137570;"Watch my stuff for me."
16;140280;143850;"Will Kurapika be okay?"
17;143850;148830;"I used my flute to help him recover a little."
18;149790;152960;"How do you feel about the 
whole assassins business?"
19;153610;156960;"The Ten Dons are hiring professionals 
to handle the Troupe."
20;156960;158220;"Professionals?"
21;158900;159720;"So, Kurapika..."
22;160090;162810;"I want you to join those hit men."
23;164560;166710;"Judging by his heartbeat,"
24;166710;171720;"he wasn't entirely pleased 
about joining the hit men."
25;172260;173510;"Of course not."
26;173510;177800;"However, Kurapika is extremely determined."
27;178630;185120;"To achieve his goal, he's certainly 
willing to sacrifice everything."
28;185120;187120;"That's a hard road..."
29;187830;189590;"I couldn't do it."
30;189590;192620;"What's the point of a life in which 
you're basically killing yourself?"
31;193150;195410;"She's taking a long time."
32;197080;198780;"Once we finish this job,"
33;198780;201990;"I'm using the money to see 
the world on my bike."
34;201990;203890;"That sounds really nice."
35;204340;207160;"Not enjoying yourself is a crime."
36;207160;209020;"There are many ways to spend a life."
37;209020;212650;"Everyone has different ideas 
about what's important."
38;215270;216060;"Huh?"
39;216550;217900;"What's wrong?"
40;218330;219900;"She's gone!"
41;219900;220550;"Huh?"
42;220550;221650;"What?!"
43;222610;223910;"Daddy's such a liar!"
44;225120;229240;"He wasn't going to take me to the auction!"
45;229610;231610;"Fine, I'll just go by myself!"
46;242530;243760;"Come in."
47;249260;252040;"Forever Active"
48;250180;254270;"One, two, three, four, five, six..."
49;255460;257530;"Looks like everyone's here."
50;257530;258650;"No, not yet."
51;259910;262280;"I thought the team only had eight members."
52;262280;265810;"Nostrade is sending an additional person."
53;265810;269790;"Tsk, the guy who uses that 
voodoo fortunetelling?"
54;283450;286300;"Then, has everyone arrived?"
55;287320;290060;"The job is to annihilate the Phantom Troupe."
56;290420;292560;"When the auction kicks off again,"
57;292560;295060;"they may show up."
58;295060;297560;"If they do, dispose of them."
59;297560;299710;"You're free to use any means you want."
60;300890;303570;"This team will be after the same target."
61;304160;306800;"We should decide how we address 
each other when communicating."
62;306800;308280;"Just use colors."
63;308280;310080;"Call me Blue."
64;310650;312080;"I'll be Red."
65;312760;314580;"It's like playing a game."
66;315010;316730;"Eh? What about you guys?"
67;316730;317820;"Silva."
68;317820;318850;"I'm Zeno."
69;318850;321180;"Zeno? What color is that?"
70;321180;324230;"We will both use our real names."
71;324230;325340;"What?"
72;326090;328240;"You're welcome to call me by name,"
73;328240;329710;"but I won't take orders."
74;330240;332350;"We'll do this our own way."
75;332730;334860;"Silva and Zeno..."
76;334860;336850;"Of the Zoldyck family?"
77;338510;341360;"Let me know if you want someone killed."
78;341360;345610;"I'm willing to give you a thirty percent 
discount for being in the same line of work."
79;349040;351530;"They're from Killua's family."
80;352120;353620;"Does it really matter"
81;354290;355700;"what we call one another?"
82;355700;357110;"Agreed."
83;357110;360250;"There's no requirement we work together."
84;360610;362710;"But we're talking about the Troupe."
85;362710;364740;"Attacking alone will be dangerous."
86;366770;367920;"And you?"
87;367920;370920;"Shaky teamwork will only cause confusion."
88;370920;372700;"I will move alone."
89;374080;375540;"So it's 5 to 4."
90;375540;376770;"We have our answer."
91;377200;381310;"The auction begins at nine. 
We will transport you to the auction hall."
92;382330;384030;"Please wait here until it's time."
93;386630;388430;"Yo, Nostrade..."
94;389150;391040;"How are you feeling?"
95;391040;392310;"Not too bad."
96;392740;394450;"Not too bad?"
97;394450;396160;"You've gotten pretty full of yourself."
98;396860;400320;"Not too long ago, you were just 
leading a little country gang,"
99;400320;403670;"and now you're acting like my equal."
100;404030;407850;"I hear you've been rubbing your hands 
together so much, your skin rubbed off."
101;407850;409150;"You okay?"
102;412140;414680;"It's sad when a man shows jealousy."
103;416500;417310;"Bastard!"
104;420300;422550;"What's this about?"
105;422550;424820;"Go ahead and stick that knife in me!"
106;425140;426570;"Kurapika, that's enough!"
107;429760;434090;"Let's be clear... 
No one's impressed by you!"
108;438620;440780;"Many people envy my success,"
109;440780;443390;"while they ignore their own failings."
110;444300;447090;"However, I intend to continue to rise."
111;447090;449180;"By using Neon's fortunetelling."
112;450200;452250;"I expect great things from you."
113;452750;455210;"You will be appropriately rewarded 
when the time comes."
114;455910;456750;"Yes."
115;463500;465860;"The police are cooperating?"
116;466430;468560;"Sixty percent of the votes"
117;468560;471270;"in the Yorknew City mayoral 
election were bought."
118;471750;474870;"And the police chief is the mayor's protégé."
119;475300;477800;"Redirecting traffic is quite easy for us."
120;481520;482300;"Hello?"
121;482300;483830;"Kurapika, it's terrible."
122;483830;485150;"The boss ran away!"
123;486160;488360;"She changed clothes in the restroom,"
124;488360;490380;"so she must have planned ahead."
125;490880;493320;"Then I can guess where she's going."
126;493860;495890;"Return to the hotel and stand by."
127;496820;497990;"What's wrong?"
128;497990;500030;"Your daughter's run away."
129;500030;500910;"What?!"
130;502230;504400;"We probably have the same destination."
131;505010;506320;"The auction?"
132;510220;512660;"Damn, she's turned off her phone."
133;512660;515710;"But Neon doesn't have a pass..."
134;515710;518410;"She'll be turned away at the gate."
135;519180;520870;"This is Light Nostrade!"
136;520870;523660;"I need you to convey an order 
to all the guards at the gate!"
137;524160;527180;"If a girl about seventeen or 
eighteen arrives with no pass,"
138;527180;529410;"they should take her into custody!"
139;529410;530670;"Her description..."
140;533410;536180;"Okay, please go ahead."
141;538300;539180;"Whew,"
142;539180;541840;"I was stuck without a way 
to get past that gate."
143;541840;543430;"Thank you so much."
144;544220;545850;"You're very welcome."
145;548340;550440;"Really?! When was that?"
146;550440;552460;"About five minutes ago..."
147;552460;556690;"Her hair and attire were slightly 
different, but it was probably her."
148;556690;558860;"She didn't have a pass?"
149;558860;562830;"She didn't appear to realize that 
the auction required a pass."
150;563180;567580;"She mentioned something about 
her daddy, but then she left."
151;568480;571090;"Yes, she got in a taxi alone."
152;571510;573590;"Yes, goodbye."
153;574510;576090;"Nice work."
154;577750;579710;"Neon, where have you gone?"
155;579710;581420;"I'll search for her."
156;583870;586350;"Do you have a map of the city?"
157;592860;594810;"I've heard that you're a good fortuneteller."
158;594810;595770;"Huh?"
159;595770;597630;"Someone once mentioned it to me."
160;598620;600370;"I can't remember who..."
161;600670;601780;"I'm good."
162;601780;603780;"Important people request 
my services all the time."
163;604690;606110;"What's your accuracy?"
164;606110;608250;"They say I'm always right."
165;608250;610080;"They say?"
166;610080;611630;"Aren't you the one telling the fortunes?"
