Number;Start time in milliseconds;End time in milliseconds;"Text"
1;129980;135030;"Fortunes x Aren't x Right?"
2;140030;141690;"Ready, go!"
3;150470;151670;"Kurapika!"
4;154800;156100;"This is great."
5;156100;156940;"Huh?"
6;156940;158590;"The spiders are dead,"
7;158590;161930;"so you can finally focus on your main goal."
8;162340;165680;"You have to find the eyes of your people."
9;166510;167410;"Gon..."
10;168350;169090;"Yep."
11;169630;172580;"If there's anything we can do to help—"
12;174520;175700;"Hey!"
13;176200;177930;"You did it first."
14;177930;178940;"I was getting revenge!"
15;178940;180690;"But I didn't do it on purpose."
16;180690;182950;"You did it deliberately!"
17;190210;191790;"Why are you so upset?"
18;192350;196840;"We sold that piece for 355 million Jenny!"
19;197150;200210;"It could have sold for more..."
20;200210;201630;"We got a decent price!"
21;201630;206850;"No, we could have gotten over 400 
million if we'd sold at a different time."
22;207170;209100;"We had bad luck..."
23;209330;211170;"You sure take this seriously."
24;211700;215820;"It isn't like you would've gotten anything 
if we'd gotten a better price."
25;215820;217640;"That's not the issue here."
26;218230;222610;"If we run with the money, 
we'd each get a 170 million cut!"
27;224310;227620;"Are you really friends with Gon and Killua?"
28;227620;229260;"I was joking."
29;229900;230860;"Hello?"
30;231510;233270;"Oh, Kurapika!"
31;242280;244800;"It's been a while since we 
were all together last!"
32;244800;245700;"Yeah."
33;246970;248440;"Where's Zepile-san?"
34;248440;250080;"He wanted to validate our check"
35;250080;252770;"and find more hidden gems to sell."
36;253030;254340;"Anyway..."
37;254920;255780;"What?"
38;256230;258770;"You've got this intensity about you..."
39;258770;261400;"You seem a little more intimidating now."
40;261400;262690;"Really?"
41;263180;265710;"You don't seem to have changed much."
42;265710;267940;"And you're more annoying, too!"
43;269630;273000;"Oh, I heard that you defeated 
a member of the Troupe."
44;273000;276130;"Having only just learned <i>Nen</i>, 
how did you manage that?"
45;277050;281980;"If you're looking for advice 
on catching the spiders,"
46;281980;283170;"then stop."
47;283430;285360;"That's not the only reason."
48;285360;288070;"We want to master <i>Nen</i>."
49;288590;292590;"Because we'll definitely 
need <i>Nen</i> in the future."
50;293270;295390;"Then you don't want my advice."
51;295920;298280;"It won't do you any good."
52;298280;299190;"Why not?"
53;300080;303940;"My power can only be 
used against the Troupe."
54;303940;304750;"Huh?"
55;307670;309700;"Restraint and vow?"
56;309700;310640;"Yeah."
57;311350;314710;"<i>Nen</i> is strongly affected by your mental state."
58;315080;317630;"The stronger your resolve, 
the more power you receive."
59;317970;321710;"However, you also incur a 
big risk at the same time."
60;322230;324830;"In return for <i>Nen</i> power,"
61;324830;327870;"I vowed to use it against the spiders alone."
62;327870;329970;"I established a rule for myself."
63;330270;332900;"What's the rule?"
64;332900;336730;"If I use my chains on one who isn't a spider,"
65;337420;339480;"I will forfeit my life."
66;340860;342920;"Huh? What do you mean?"
67;343350;347420;"There is a <i>Nen</i> blade pointed at my heart."
68;347860;349440;"If I break the rule,"
69;349440;353120;"that blade will pierce my heart, killing me."
70;354440;356890;"This is the rule that shows my resolve."
71;356890;358870;"Restraint and vow."
72;359470;364080;"My power is the product of pure hatred."
73;364080;367010;"It only works on the spiders."
74;367370;369010;"I'm telling you because I trust you."
75;369670;371160;"Don't tell anyone else."
76;371700;372840;"Why..."
77;373140;375770;"Why would you tell us something so important?!"
78;379060;380700;"I'm not sure."
79;381720;385780;"With their leader's death, 
I must have relaxed."
80;386030;388110;"It'll be fine if we keep our mouths shut."
