Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4020;7860;"Fearsome monsters... Exotic creatures..."
2;9020;12110;"Vast riches... Hidden treasures..."
3;14570;18330;"Evil enclaves... Unexplored lands..."
4;20040;23150;"The word "unknown" holds magic."
5;23150;27080;"And some incredible people are 
drawn to that magic."
6;27490;29290;"They are known..."
7;33220;35010;"...as Hunters!"
8;128350;133360;"Then x And x After"
9;133360;137110;""Dear Mito-san and Grandma, 
how are you doing?"
10;137110;139500;"I'm doing great, as always."
11;140580;145320;"So, I actually passed the Hunter Exam."
12;148010;151130;"While I managed to pass the exam,"
13;152180;154810;"I'm not too happy about it."
14;158340;161220;"That's because of what happened 
during the Final Phase.""
15;163550;166680;"You really don't get it..."
16;167320;170230;"If you die, you'll never get another chance."
17;170850;174450;"If I kill you here,"
18;174450;177820;"I need only try again next year."
19;178450;180610;"We are not on equal footing!"
20;186510;189120;"You value your pride more 
than your own life?!"
21;189120;192000;"You're really willing to die for your pride?!"
22;192680;194960;"I'm going to find my dad."
23;196510;198490;"My dad is a Hunter."
24;198950;203590;"So I'm going to become a Hunter 
and find him!"
25;204540;206970;"I believe that I'll find him one day..."
26;208980;212450;"But I have a feeling that if I give up now,"
27;212450;214490;"I'll never find him!"
28;217840;219460;"So I won't surrender."
29;220710;223990;"If you don't yield, you'll die..."
30;229420;231410;"He defies reason."
31;237410;239920;"I give up. You win."
32;240730;241800;"That's not fair!"
33;242810;246050;"We both have to think of 
a way to settle this fight!"
34;246050;247810;"You fool!"
35;250410;253060;""He knocked me out."
36;253060;255810;"So Satotz-san had to tell me"
37;255810;257730;"what had happened next.""
38;260100;260900;"Begin!"
39;261700;263570;"It's been too long, Kil."
40;287080;288390;"Brother..."
41;291060;293360;"You're not cut out to be a Hunter."
42;294670;296720;"You were born to be..."
43;297540;299370;"a killer."
44;302840;306280;"What would you accomplish 
by becoming a Hunter?"
45;308060;309310;"True,"
46;309870;313160;"I don't desire to become a Hunter."
47;313360;314520;"But..."
48;315580;318670;"I do have something I want..."
49;319030;319750;"You don't."
50;319750;320890;"I do!"
51;320890;323010;"There's something I really want!"
52;324690;327550;"Tell me what it is that you want."
53;333380;337020;"I want to become friends with Gon..."
54;341100;344800;"I'm sick of killing people..."
55;345490;347670;"I want to become friends with Gon,"
56;348500;350190;"and to live a normal life..."
57;350950;352080;"That's impossible."
58;353700;356620;"You'll never be able to make friends."
59;358230;362500;"Because you have the soul of a killer."
60;365490;369760;"If you move an inch, I'll assume 
that the fight has begun."
61;370430;373130;"And if our bodies make contact,"
62;373130;376520;"that will also mean the fight has begun."
63;376890;379100;"If you don't fight me,"
64;379490;382230;"your dear Gon will die."
