Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2170;3980;"I have a bad feeling."
2;5390;7480;"I feel like I'm missing something."
3;14480;17510;"There's a gnawing anxiety that won't go away."
4;97990;102990;"A x Fated x Awakening"
5;108920;113580;"Kite, Gon, and Killua have 
taken care of Hagya's soldiers."
6;114090;120010;"As they head deeper into NGL in 
search of the Chimera Ants' nest,"
7;120950;123530;"within the Queen's castle,"
8;123900;131140;"one of the soon-to-be-born 
King's three Royal Guards"
9;131140;135080;"is about to awaken."
10;142570;146640;"What kind of magic did they use?"
11;146640;150080;"Wow, all of them were split cleanly in half."
12;150080;151580;"Impressive."
13;153070;158090;"This one almost looks like he was smashed 
by a rock, or some other hard object."
14;158510;161370;"And Baro's the one with an iron shell."
15;161930;164310;"So this is the rare humans' power."
16;164310;166100;"Are you worried now?"
17;167420;170280;"The king of the jungle's blood 
runs through my veins."
18;170280;173190;"A few humans can't scare me."
19;173190;174730;"Of course..."
20;175110;176900;"Whew, that's a relief."
21;176900;180360;"I thought I was gonna miss out on tonight's feast."
22;180590;184170;"These must be extremely rare humans."
23;184170;188620;"We'll tear them to shreds and gobble them down!"
24;201490;202990;"We're being followed."
25;204250;205390;"Not from there."
26;208940;210700;"There's quite a number of them."
27;212830;214050;"Listen up..."
28;214050;218730;"Your job is to distract the enemy, 
while attacking from a distance."
29;218730;220400;"Do not get too close."
30;221180;223200;"The 2nd Platoon will take the right,"
31;223200;226160;"as the 3rd Platoon pincers 
them from the left."
32;227100;231120;"My 1st Platoon will trap them, 
preventing a rear retreat."
33;231890;232670;"Go!"
34;244960;247840;"Gon and I didn't notice them."
35;248490;249990;"They're coming from the left and the right."
36;251820;253190;"Keep up your guard."
37;273660;275080;"Damn..."
38;275410;276580;"The trees are getting in the way."
39;276860;277960;"Yeah."
40;278370;280340;"Shouldn't we get out of the forest?"
41;284420;285680;"This is a trap."
42;288110;290610;"Okay, keep up the chase."
43;292000;295040;"Hagya-sama, all goes according to plan."
44;303120;304760;"Good work, Flutter."
45;308650;311530;"Once we drive our prey into range,"
46;311530;314180;"one strike with my fangs will finish them."
47;314180;316630;"This doesn't feel right..."
48;316630;317290;"Eh?"
49;317870;320460;"You ordered Flutter to chase the prey,"
50;320460;323240;"while you hid in the grass to ambush them."
51;323240;324870;"That's pretty lame."
52;324870;325630;"Huh?"
53;326370;328780;"Aren't you the king of the jungle?"
54;328780;333340;"A king should face his prey, rather than hiding."
55;333340;337730;"Just jump out and go, 
"Roar! Chomp! Ga ha ha ha!""
