Number;Start time in milliseconds;End time in milliseconds;"Text"
1;7720;9480;"What do we do, Zaikahal?"
2;96990;102030;"Evil x and x Terrible"
3;107360;109240;"His name is Gyro."
4;109240;112040;"And he is the NGL's don in the shadows."
5;115600;119150;"Gyro spent his first twelve years"
6;119150;121300;"in a construction camp."
7;122220;123950;"By the time he said his first word,"
8;123950;128800;"he'd learned to lay bricks and mix concrete."
9;129480;134020;"His father forced him to slave away..."
10;134020;136420;"until Gyro finally killed him and fled."
11;139990;144330;"His father, who raised Gyro 
alone, was a silent man."
12;146450;149010;"When his father returned from work,"
13;149010;151580;"he drank cheap liquor by himself 
until he went to bed."
14;152080;157740;"He very rarely talked to Gyro, 
who was on the upper bunk."
15;159190;161320;"Thus, Gyro barely knew"
16;161320;165170;"how to speak before the age of seven."
17;167360;170280;"When Gyro returned from work,"
18;170280;172780;"he was not permitted to leave his bed,"
19;172780;175700;"except when visiting the restroom."
20;176650;181810;"He was allowed to relieve himself twice 
a day, and only before 9 PM."
21;183060;188430;"The bed's rotting wood creaked loudly 
whenever he turned in his sleep."
22;188880;191420;"His father hated that sound."
23;194350;199540;"After his father once severely 
beat him because of that noise,"
24;200110;204090;"Gyro learned to sleep without any motion."
25;205600;210720;"He also learned to control his bladder at night,"
26;210720;215110;"keeping an empty liquor bottle 
for when he couldn't hold it."
27;216920;219800;""Don't make trouble for others.""
28;220630;226620;"That was the one lesson his 
silent father taught him."
29;227870;232430;"From a young age, Gyro did 
his best to adhere to it,"
30;232430;235240;"learning from his mistakes."
31;236400;240040;"Since his father had never 
bought him even one toy,"
32;240650;245140;"this lesson was his one and 
only gift from his father."
33;246360;251750;"Within his small world, 
his father was essentially God."
34;252380;256190;"And no matter how cruel his father could be,"
35;256700;259420;"Gyro continued to idolize him,"
36;259420;263300;"believing that his father needed him."
37;263930;266160;"This belief stemmed from two facts..."
38;267230;269660;"When Gyro was five,"
39;269660;272250;"a terrible fever nearly killed him."
40;272900;277610;"All night, his father stayed up, 
replacing his towels with fresh ones."
41;280080;281670;"And the other reason was..."
42;282670;288280;"that his father had never 
once ordered him to leave."
43;289540;293500;"Gyro was proud of these two facts."
44;294690;296540;""Idiot..."
45;296540;300940;"He hasn't kicked you out 
because you bring in money!""
46;302150;306730;"Though he had previously kept that 
possibility locked away deep in his mind,"
47;307330;312790;"Gyro snapped when the older youth 
insensitively brought it to light."
48;313520;319570;"Regretting that he'd revealed his secret, 
Gyro was furious with himself."
49;320240;325800;"His pride wounded, rage overcame 
him, and he attacked the youth."
50;327210;330830;"The youth had always mocked the timid boy,"
51;330830;334520;"so when the boy fought back, 
he went mad with anger,"
52;334520;339270;"to the point where not even 
knocking him out would satisfy him."
53;340320;343280;"He stomped on the boy's face,"
