Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4120;7960;"Fearsome monsters... Exotic creatures..."
2;9120;12110;"Vast riches... Hidden treasures..."
3;14670;18280;"Evil enclaves... Unexplored lands..."
4;20140;23250;"The word "unknown" holds magic."
5;23250;27080;"And some incredible people are 
drawn to that magic."
6;27790;29590;"They are known..."
7;33160;35010;"...as Hunters!"
8;115870;117570;"Consider this a warning..."
9;117570;118590;"First,"
10;118590;123560;"a real Phantom Troupe tattoo has the 
member's number on the spider."
11;124250;125580;"Second,"
12;125580;130310;"they don't bother counting 
how many they've killed."
13;131470;132890;"Third,"
14;132890;135950;"never mention the Troupe again."
15;137600;139010;"If you do,"
16;140200;142830;"I'll kill you."
17;142830;147830;"Trick x To The x Trick"
18;151130;153980;"Leorio has volunteered for 
the fourth round."
19;154440;157340;"If he wins, the group's victory is assured."
20;158740;161070;"But can he win?"
21;170970;171950;"Okay!"
22;171950;173440;"I'll finish up the job."
23;173700;177190;"Toss that guy out, and send in 
your next competitor!"
24;181340;182950;"We can't do that."
25;182950;184450;"What's that?"
26;184910;187520;"We can't move him yet,"
27;187520;189720;"because his match hasn't been settled."
28;190210;192710;"The match hasn't been settled?"
29;193300;195210;"What do you mean?"
30;200610;202280;"He's still alive."
31;202280;203590;"He was only knocked out."
32;206450;207610;"Did you forget?"
33;207610;209250;"This was a death match."
34;209250;213750;"The fight doesn't end until one 
contestant surrenders or dies."
35;215110;218520;"He's still alive, and he 
hasn't surrendered."
36;222810;225080;"Tsk... Damned technicalities!"
37;225080;227750;"But she's right."
38;227750;229070;"I agree."
39;229990;231250;"I see..."
40;231850;233290;"Hey, Kurapika!"
41;233290;236250;"Go finish off that worthless trash."
42;236790;238250;"I refuse."
43;238250;239240;"Huh?"
44;239790;241450;"Why?!"
45;242840;245010;"The fight is over."
46;246220;249680;"He'd already lost his will to fight"
47;250790;252330;"when I punched him."
48;255420;258770;"I will not fight someone who's lost."
49;259150;260220;"Screw that!"
50;260220;261600;"Then what do we do?"
51;261600;264780;"They're claiming that the 
match hasn't ended!"
52;265360;266860;"Let him handle it."
53;266860;267790;"Huh?!"
54;268610;272290;"Once he wakes up, 
we'll have our answer."
55;272290;273770;"Hey, now..."
56;273770;276680;"We only have so much time left."
57;276680;278700;"We can't afford to just sit and wait!"
58;278700;280790;"I have no intention of killing him!"
59;280790;282540;"Come on!"
60;282540;283300;"Hey..."
61;283300;286300;"If you don't want to dirty 
your hands, I'll do it."
62;286560;287430;"Killua?"
63;288190;290510;"You haven't ever killed 
anyone before, right?"
64;292840;294060;"Are you scared?"
65;294860;298810;"I have never considered whether 
murder is frightening."
66;299760;302570;"But this is a one-on-one battle."
67;302570;304320;"You aren't permitted to interfere."
68;304760;306380;"Okay, then..."
69;307320;310420;"But we're working as a team,"
70;310420;311950;"so you shouldn't be too selfish."
71;311950;312670;"Oh!"
72;312670;314530;"You do say useful things sometimes!"
73;314530;315860;"Keep it up!"
74;315860;318330;"Don't you understand that you're 
screwing up our chances?"
75;318940;321560;"I'm sorry, but I won't change my mind."
76;321560;324340;"You stubborn fool..."
77;324780;325970;"Fine!"
78;325970;327590;"A majority decision..."
79;328090;329850;"O to kill him,"
80;330300;332100;"and X to leave him alive."
81;332700;334100;"Ready, and..."
82;338310;340810;"Why isn't it working?!"
83;341510;343990;"Maybe it's because we're 
asking the question?"
84;344570;345570;"Huh?"
85;345570;349630;"The watches only work for questions 
presented by the examiners."
86;351070;352290;"I see..."
87;352290;353330;"Okay!"
88;353750;355860;"Then we'll use a show of hands!"
89;355860;358580;"Those who agree that he 
should be finished off..."
90;358580;359940;"Now!"
91;366590;368610;"You traitor..."
92;368610;371650;"Weren't you just lecturing 
Kurapika with me?"
93;371650;374800;"We're supposed to be a team... 
A team!"
94;374800;376200;"But it's pointless!"
95;376200;377850;"He's not gonna change his mind."
96;377850;378920;"Hey, Gon!"
97;378920;380960;"Why do you oppose killing him?"
98;380960;382940;"Kurapika's right."
99;382940;386360;"He was on the verge of surrendering."
100;387900;389860;"Let's wait for him to wake up."
101;390340;393070;"We don't know how long 
that will take."
102;393850;395620;"I should just..."
103;395620;398000;"You shouldn't force others to do things."
104;398000;401120;"Different people have different 
circumstances and ideals."
105;401120;403750;"No one asked your opinion."
106;403750;404880;"Hey..."
107;404880;408140;"A majority ruling implies that you're 
asking everyone's opinion."
108;409260;411420;"Damn it! Fine!"
109;411420;413200;"Do whatever you want!"
110;413500;414770;"Leorio..."
111;417030;419020;"Man, what's wrong with these people?"
112;419890;421270;"Now he's sulking."
113;421630;424100;"None of this matters if we can't even progress."
114;424100;426050;"Don't you people get it?"
115;427140;428660;"Just leave him alone."
116;430350;431530;"<i>Fools...</i>"
117;431530;435530;"<i>They've fallen for the trap 
of the majority decision.</i>"
118;436250;440640;"<i>You would expect it to be easier 
for five people who've just met</i>"
119;440640;444290;"<i>to make decisions by majority rule.</i>"
120;444970;448460;"<i>While this method appears to 
revere each individual opinion,</i>"
121;448760;452300;"<i>in actuality, it suppresses the minority.</i>"
122;453410;456000;"<i>When a person consistently finds himself 
in the minority,</i>"
123;456000;458710;"<i>his opinion is always rejected.</i>"
124;458710;459980;"<i>His alienation,</i>"
125;459980;463990;"<i>anger, and discontent lead to antagonism.</i>"
126;463990;466320;"<i>Eventually, the team dissolves.</i>"
127;467380;471280;"<i>After all, we're rivals in 
this Hunter Exam.</i>"
128;471280;474880;"<i>None of us would just 
stand by and watch,</i>"
129;474880;476780;"<i>as our chances were hurt</i>"
130;476780;479930;"<i>by someone else's dumb mistakes.</i>"
131;479930;482750;"<i>But having been caught up in 
the spirit of this test,</i>"
132;483040;487200;"<i>he's begun using majority decision 
in unrelated situations.</i>"
133;487800;490220;"<i>And he made the mistake of holding</i>"
134;490220;492680;"<i>a discussion before the vote.</i>"
135;493180;497680;"<i>He even used majority decision in its 
worst form, a public show of hands.</i>"
136;498270;502160;"<i>Unlike when people press the buttons 
of their own watches,</i>"
137;502160;506390;"<i>everyone knows who diverged 
from the majority.</i>"
138;506390;508940;"<i>So the minority can't even 
protest the decision.</i>"
139;509900;513660;"<i>When someone feels they have no say,</i>"
140;513660;517900;"<i>and that their opinions are 
constantly rejected,</i>"
141;517900;520030;"<i>the group breaks down.</i>"
142;520030;521360;"<i>In this case,</i>"
143;521360;524210;"<i>it means all five of us will fail the exam.</i>"
144;525080;526840;"<i>It's just a matter of time.</i>"
145;532180;535470;"The atmosphere on the 
other side is gloomy."
146;563840;565540;"I've been waiting for you..."
147;567350;568630;"...Hisoka."
148;569100;570890;"I'm not an examiner this year."
149;570890;572510;"I'm here for revenge."
150;573110;574680;"Since last year's exam,"
151;574680;577250;"all I've focused on was killing you."
152;580310;582350;"Today, I'll get payback"
153;582900;584530;"for my scars!"
154;586060;587010;"Hmph."
155;587010;591110;"Those scars merely show that you 
were an incompetent examiner."
156;591490;593860;"You're blaming me for your 
own inadequacies."
157;593860;595470;"Keep yapping!"
158;597040;598860;"Prepare to die."
159;599520;601210;"Dual wielding?"
160;606090;607790;"Infinite quad wielding!"
161;609040;610210;"Take this..."
162;627930;629020;"It's not over yet!"
163;634980;636590;"Up, down, left, right."
164;636590;637690;"Front and back..."
165;637690;639150;"You have nowhere to run!"
166;639150;643160;"You'll be cut from every angle, 
by my endless stream of blades."
167;643160;646010;"Dodging my infinite attack waves 
is impossible!"
168;646440;649000;"I'll have you writhe in pain..."
169;652170;655130;"...until you die, Hisoka!"
170;662330;665480;"It would indeed be difficult 
to dodge your attacks."
171;667700;670100;"Thus, I should simply stop the blades."
172;670750;671780;"<i>Impossible...</i>"
173;671780;675860;"<i>It took me over half a year 
to master catching those blades!</i>"
174;680510;681530;"Oh..."
175;683100;685330;"It was easier than anticipated."
176;686640;689580;"I appreciate your futile efforts."
177;693080;694450;"Damn it!"
178;699070;709140;"Hunter Vocabulary"
179;704970;709140;"Hisoka"
180;722690;726660;"Hisoka, applicant #44, is the first 
to pass the Third Phase."
181;727220;730750;"Total time, six hours and 
seventeen minutes."
182;739060;739830;"Tsk..."
183;759580;761310;"Is something wrong, Gon?"
184;761310;762310;"Uh-huh."
185;769050;770700;"I get it..."
186;772770;773730;"Hey..."
187;774570;777080;"It's quite possible that 
he's already dead."
188;780090;781490;"What's that?"
189;781490;783470;"Well, it's been several hours,"
190;783470;785410;"and he hasn't moved an inch."
191;791740;792950;"Damn..."
192;792950;795490;"It's too far away for us to tell."
193;797050;800860;"Hey! We want to check his body!"
194;801690;803360;"What's that?"
195;803820;807360;"He could already be dead."
196;807830;811370;"I already told you, 
he's only unconscious."
197;811370;814460;"How many hours has it been?"
198;814460;817200;"I can't just take your word for it!"
199;818400;820110;"Then let's make a bet."
200;821250;822250;"A bet?"
201;822840;824380;"On what?"
202;825900;828120;"On whether he's dead or alive."
203;830430;832260;"What would we wager?"
204;835160;836190;"Time."
205;836950;837810;"Time?"
206;840680;844000;"We will settle our match through 
a betting game, a gamble."
207;844000;846030;"And we'll use time, rather than chips."
208;848310;850740;"Look at the monitor on the wall."
209;852270;855240;"We each have fifty hours."
210;855240;858610;"However, we can only wager 
multiples of ten."
211;860050;863250;"We continue placing bets until one 
of us has no hours left."
212;864570;867220;"A match where we gamble time..."
213;867900;870580;"We'll take turns deciding 
what to bet on."
214;871880;873750;"If you end up with zero hours,"
215;873750;876740;"your time limit will also be 
shortened by fifty hours."
216;878140;880230;"And if you end up with zero hours?"
217;880750;883730;"Our sentences will be 
extended by fifty years."
218;885110;886730;"If these terms are acceptable,"
219;886730;889240;"I'll check whether he's still alive."
220;893740;894790;"Leroute..."
221;895210;897460;"Serving a 112-year sentence"
222;897460;901290;"for endangered species trafficking 
and illegal gambling."
223;901790;904950;"This match sounds like 
her kind of game."
224;906780;908730;"Man, this chick is whack."
225;910200;912700;"She's willing to risk extending 
her own sentence."
226;912700;915180;"Consider your answer carefully, Leorio."
227;915770;918970;"If you lose, we'll have 
fifty fewer hours"
228;918970;920690;"with which to escape the tower."
229;920690;923130;"You shouldn't talk..."
230;923550;927100;"After all, this is your fault, 
for not finishing him off!"
231;927690;929150;"Fine!"
232;929150;931350;"I won't say another word!"
233;931720;935090;"Hey, we shouldn't fight 
amongst ourselves!"
234;937390;939720;"<i>Keep fighting, keep fighting...</i>"
235;940550;941710;"Right!"
236;941710;943560;"I accept!"
237;944650;948000;"Okay! I chose our first bet,"
238;948000;951490;"so you can decide how 
many hours we'll wager"
239;951490;953060;"on whether he's alive or dead."
240;956800;959220;"I bet ten hours that he's alive."
241;960840;962220;"What's this?"
242;962220;965400;"You were the one whining 
over his being dead."
243;966530;969230;"Very well. Then let's check."
244;970030;972070;"You're being pretty cautious..."
245;972870;975370;"Weren't you going to not 
say anything else?"
246;976630;978490;"<i>Ten hours, huh?</i>"
247;980710;982500;"<i>This was the obvious choice.</i>"
248;982890;985070;"<i>Even if I'm wrong,</i>"
249;985070;987000;"<i>as long as we confirm his death,</i>"
250;987000;989280;"<i>Kurapika will have won his round.</i>"
251;990260;993130;"<i>If he's really unconscious,</i>"
252;993130;995890;"<i>I'll just kick his ass.</i>"
253;1005840;1008440;"See? He's only unconscious."
254;1008440;1010150;"So it seems."
255;1011730;1012650;"All right..."
256;1012650;1015010;"Leorio has the lead!"
257;1015760;1016890;"This is bad."
258;1016890;1017660;"Huh?"
259;1018190;1021640;"It's possible he isn't going to wake up."
260;1021640;1023070;"What do you mean?"
261;1024050;1025600;"Remember when that woman"
262;1025600;1027880;"walked near the guy on the floor?"
263;1027880;1029010;"What of it?"
264;1029010;1030050;"I thought then"
265;1030530;1033380;"that he was already dead."
266;1033380;1034720;"But on second thought,"
267;1034720;1037520;"they'd obviously prefer him alive,"
268;1037520;1040060;"but remaining unconscious."
269;1040580;1043590;"If he doesn't wake up 
before the test ends,"
