Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2480;3600;"Something,"
2;4890;8090;"will you forgive me for being a"
3;10360;11710;"bad big brother?"
4;13160;14010;"'Kay."
5;21140;22340;"I..."
6;23420;24500;"love Killua."
7;26250;27910;"Don't make the same mistake."
8;28300;31950;"And you should apologize to Kite, not to me!"
9;32990;36970;"You didn't clearly say if he's dead or alive,"
10;36970;38100;"but either way, you should apologize!"
11;41110;43670;"When apologizing to a friend, there's a rule."
12;43670;44820;"Do you know it?"
13;44820;45650;"Huh?"
14;45650;47600;"No, what is it?"
15;48080;51760;"You promise to do things differently next time."
16;51760;54610;"And you keep that promise, no matter what."
17;56340;57280;"Uh-huh."
18;137990;142990;"Salvation x And x Future"
19;161370;165140;"She had red hair just like yours."
20;182030;184000;"I shot her because"
21;186120;188220;"I knew that the scumbags pursuing her"
22;188860;192300;"enjoyed keeping their prey alive to toy with."
23;194180;196070;"After my rebirth as an Ant,"
24;197280;201490;"I realized that I was doing the 
same things I'd done before."
25;211100;215530;"Before I was reborn this way, 
my job was to get rid of people."
26;217310;219470;"When ordered to, I pulled the trigger."
27;220660;224410;"I spent the rest of my time yelling at people."
28;226900;229010;"It was a job anyone could do."
29;231490;235580;"A ridiculous cycle that continues even after rebirth."
30;239060;243910;"I wanted to give her an escape from that cycle."
31;245020;247020;"I didn't know exactly how it all worked,"
32;247610;248600;"but..."
33;249600;254600;"I felt that if I let them capture her, 
torture her, then kill her,"
34;255920;257530;"the cycle would repeat itself."
35;261750;263490;"A dull life in the middle of nowhere,"
36;263930;267870;"but one lived in peace and quiet..."
37;268280;271740;"Until that life was suddenly ended 
by mindless violence."
38;272490;274130;"I pulled the trigger"
39;277380;280540;"with a prayer that she would escape that cycle."
40;284910;290280;"Regardless of my actions, 
the Queen ate hundreds of humans."
41;290880;295000;"And when they were reborn, only a few 
could remember their prior lives."
42;297110;302730;"It's possible that most of the human 
souls managed to safely escape."
43;303920;306160;"But I wanted to do something."
44;306810;310250;"I wanted to feel like I was helping them escape."
45;311650;315280;"If you're inside that body instead of her,"
46;315700;319190;"that probably means she escaped,"
47;319730;321790;"and I still haven't run into an Ant"
48;321790;327180;"who's told me I killed them in their prior life."
49;328040;331050;"Perhaps they were all able to escape."
50;333280;337430;"Before all this happened, I didn't believe 
in the human soul's existence."
51;338630;340690;"I believed that humans had"
52;340690;344740;"the same worth as flies or fleas, 
and that they only lived and then died."
53;346880;348790;"That the ego was nothing more"
54;348790;353950;"than a bug that arose because the human 
brain was slightly more complex."
55;357660;359090;"That there was nothing after death."
56;359520;364470;"Our bodies simply decomposed, 
turned to dust, and scattered."
57;365520;369970;"I believed those tiny fragments had no purpose."
58;373690;376300;"But now, here I am."
59;376840;378570;"And I'm repeating the cycle."
60;380870;382960;"My appearance is completely different,"
61;383420;386720;"but I'm doing the same stupid things as before."
62;389140;390610;"It made me think."
63;391240;395470;"I may be a fool, but I won't deny 
the things that I know now."
64;395930;398330;"And I don't want to ignore the 
things I don't understand."
65;401540;402960;"I died."
66;404300;407310;"I died, and my body was broken into tiny pieces."
67;409530;411540;"But that wasn't the end."
68;414020;419460;"The fragments that I believed were 
too small to retain any meaning"
69;419460;422760;"possessed a power I could have never imagined."
70;426350;430980;"Particles no larger than pollen from our perspective"
71;431480;434830;"have enough energy to impact our health"
72;435300;439290;"tens or hundreds of millions of years later."
73;440630;442900;"And our DNA, which is even smaller,"
74;443330;449920;"contains the vast amount of information that 
comprises us, all within a double helix."
75;451020;455410;"And that infinitesimally small 
size is a necessity for"
76;456410;460350;"the birth of the enormous space 
known as the universe."
77;462190;468430;"Just because something is small does 
not mean it produces less energy."
78;471140;476220;"The soul is probably small, but it has 
enough energy to repeat the cycle."
79;477710;481680;"Does that mean I was reborn to continue that cycle?"
80;482540;484560;"I don't know what the future holds."
81;485640;490310;"So this is nothing more than 
speculation on my part,"
82;491040;495280;"but something inside told me that I 
mustn't repeat the same things again."
83;495730;499850;"I'm guessing that I'm forced 
to repeat all of this because"
84;500380;505420;"there was something I failed to provide 
my soul with while I was alive."
85;510400;512090;"You know how the body"
86;512090;515130;"moves more slowly without 
the soul's encouragement..."
87;515610;518830;"In my case, I've always been driven by the thought"
88;518830;521420;"that I can't let things stay this way."
89;522750;524510;"I know it isn't right."
90;526090;529000;"I will repeat the cycle,"
91;529510;532250;"while thinking that I have to change things."
92;534250;536470;"Because I made the wrong choice."
93;537680;540160;"My target shouldn't have been that girl."
94;540700;544400;"It should have been the ones pursuing her."
95;548310;549980;"It's no big deal."
96;550400;553000;"It just means I was the biggest scumbag of all."
97;553820;559400;"The price for cleansing a tainted 
soul was too heavy,"
98;561090;562670;"so I avoided that."
99;563590;567310;"While selfishly praying that her soul would escape,"
