Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1400;3850;"Train and earn money?"
2;5660;7480;"The Heavens Arena."
3;7480;9670;"Heavens Arena..."
4;9670;12330;"Yeah, I'll explain later."
5;12330;14360;"We should get moving."
6;14360;15190;"Okay!"
7;107140;108020;"Whoa."
8;108020;109490;"Look, it's huge!"
9;109490;110080;"Yep."
10;110570;112510;"That's Heavens Arena."
11;112510;114590;"Two hundred and fifty-one stories."
12;114590;117080;"Nine hundred, ninety-one meters tall."
13;117080;120050;"The world's fourth tallest building."
14;120750;122990;"So this is where we'll be training..."
15;127470;131110;"I used up all my money on the trip fare."
16;131510;133700;"We'll have to make more here."
17;133700;135610;"After we disembark, we'll start from zero."
18;135610;137610;"Okay, got it."
19;137610;139920;"Good... Let's go."
20;139920;141120;"Yeah!"
21;141120;146120;"Arrival x At The x Arena"
22;147140;148670;"Gon and Killua"
23;148670;152760;"head to Heavens Arena, 
seeking to get stronger."
24;153570;154630;"Gon."
25;157160;159050;"There's a really long line."
26;159050;161760;"Everyone's going to Heavens Arena?"
27;162240;164320;"There aren't any conditions here,"
28;164320;166780;"like there were for the Hunter Exam."
29;166780;168990;"You just have to defeat your opponent."
30;168990;170490;"Oh..."
31;170490;173910;"The higher you go, the more 
prize money you earn."
32;173910;176380;"This is as good as it gets for those looking"
33;176380;178360;"to make a living with their fists."
34;178680;181110;"Welcome to Heavens Arena."
35;181110;184120;"Please fill out this form."
36;188480;191620;"Killua Zoldyck-sama, you are #2054."
37;191620;194500;"Gon Freecss-sama, you are #2055."
38;194500;196160;"They'll call your number"
39;196160;198120;"on the first floor of the arena,"
40;198120;200050;"so make sure you remember it."
41;200050;201570;"Then please go ahead."
42;218530;219490;"Go!"
43;219490;220530;"Take him out!"
44;221170;222840;"It's been a while,"
45;222840;224370;"but the place hasn't changed."
46;224370;226530;"Huh? You've been here before?"
47;226530;229400;"Yeah, when I was six."
48;229400;231430;"My dad left me here without a penny."
49;232180;234580;"He said I should reach floor 200 
before coming home."
50;234880;236500;"It took two years."
51;237010;238290;"<i>Two years...</i>"
52;238290;242550;"<i>Sure, he was only six, but it 
really took Killua that long?</i>"
53;243060;245290;"If you want to fight people of Hisoka's level,"
54;245290;247520;"you'll need to go higher."
55;247520;248370;"Let's hurry."
56;248370;249560;"Okay."
57;250070;252150;"#1973."
58;252150;254460;"#2055."
59;254460;255810;"Please enter ring E."
60;256130;258230;"#2055! That's me!"
61;259400;261810;"I'm getting nervous now."
62;261810;264950;"Gon, you got through the 
Testing Gate, right?"
63;264950;265660;"Huh?"
64;266230;267910;"In that case..."
65;268780;271220;"Look at that! It's a little boy!"
66;271220;272620;"Hey, kid!"
67;272620;275170;"This is your last chance to run!"
68;275170;276820;"This ain't a game!"
69;276820;279550;"One punch, and he'll fly out of the ring!"
70;281570;285680;"On the first floor, we appraise 
each participant's level."
71;285680;287980;"You are allowed three minutes"
72;287980;289960;"to demonstrate your prowess."
73;291170;293310;"Then... Begin!"
74;293310;295060;"Sorry..."
75;295060;297910;"I'll end your suffering with one punch."
76;299780;301900;"You got through the Testing Gate, right?"
77;301900;304990;"In that case, all you have 
to do is push hard."
78;305650;306950;"Just push"
79;307180;308450;"hard!"
80;313700;314870;"No way!"
81;314870;316080;"Yes!"
82;317880;319640;"That kid's incredible!"
83;319640;321590;"He's got some crazy power!"
84;322270;324970;"When did I become so strong?"
85;327600;330820;"#2055, proceed to floor 50."
86;333830;335350;"All right!"
87;338070;342100;"Hey, here's another kid who's a beast!"
88;344230;345350;"Oh?"
89;345350;348320;"You've already been to the 200th floor?"
90;348650;350880;"And this was a strong performance."
91;350880;353040;"Very well. You may go to the 180th floor..."
92;353040;354810;"Oh, I'll start from the 50th floor."
93;354810;355630;"Huh?"
94;355630;357380;"I want to take it easy."
95;364560;365760;"That's enough!"
96;366160;369070;"Yet another strong kid there!"
97;371040;374100;"You are permitted to 
advance to the 50th floor."
98;375870;377020;"Osu!"
99;381030;384170;"The first 200 floors of Heavens Arena"
100;384170;386780;"are divided into classes, 
each comprised of ten floors."
101;387320;390620;"So after someone defeats an 
opponent in the 50s,"
102;390620;392280;"they advance to the 60s."
103;392830;396400;"If they lose, then they'd 
drop back to the 40s."
104;396400;398000;"Oh, so that's how it works."
105;398000;398960;"Plus..."
106;398960;400570;"I've heard that"
107;400570;403540;"after you pass the 100th floor, 
you get your own room!"
108;405830;408210;"Oh, I forgot to introduce myself."
109;408210;411050;"Osu! My name is Zushi!"
110;411050;412470;"What about you guys?"
111;412470;413790;"I'm Killua."
112;413790;414860;"I'm Gon."
113;414860;416060;"Nice to meet you."
114;416650;418390;"We've arrived at the 50th floor."
115;420800;423260;"I saw your fight earlier."
116;423260;425090;"That was really amazing!"
117;425090;426750;"What are you talking about?"
118;426750;429190;"You made it up here with one match, too."
119;429190;430320;"That's right."
120;430320;431480;"No..."
121;431480;433430;"I still have a long way to go."
122;433430;436240;"By the way, which martial arts 
discipline do you practice?"
123;436240;438830;"I study the Shingen-ryu fighting technique."
124;439370;441590;"School? We don't have one, right?"
125;441590;442330;"No..."
126;442330;443630;"What?"
127;443630;446870;"You're that strong with no training?"
128;446870;449270;"I'm kind of shocked..."
129;449270;451870;"I still have so far to go!"
130;453680;454720;"Zushi."
131;455260;456480;"You did well."
132;456480;457720;"Master!"
133;458120;460970;"You adhered to my teachings."
134;462020;463940;"Osu! I am honored!"
135;464460;466730;"Master, your shirt is untucked again."
136;467720;469280;"Oh, sorry about that..."
137;470420;471470;"Who are they?"
138;471470;473740;"Oh, these are Killua-san and Gon-san."
139;474080;476740;"Nice to meet you. I'm Wing."
140;477060;478260;"Osu!"
141;478260;482230;"I didn't expect to meet other children."
142;482230;484250;"Why are you here?"
143;484250;485470;"Uh..."
144;485470;488130;"Well, we want to become stronger."
145;488130;489930;"But we're also broke,"
146;489930;492460;"so we're making money simultaneously."
147;492460;495010;"Killua's a veteran here."
148;495010;496390;"Oh?"
149;496390;499840;"If you're up here, you must be fairly skilled,"
150;499840;502050;"but you should pay strict attention"
151;502050;504600;"to your opponent's body, 
as well as your own."
152;504600;505730;"Osu!"
153;506950;510800;"Killua-sama, Gon-sama, and Zushi-sama?"
154;510800;512490;"Please hand me your tickets."
155;516160;519030;"Here is your prize money."
156;522800;525170;"One hundred, fifty-two jenny..."
157;526950;529080;"On the 1st floor, win or lose,"
158;529080;531020;"your reward covers a canned drink."
159;531020;532590;"But beyond that,"
160;532590;534100;"a loss gets you nothing."
161;534100;537270;"A win over an opponent in the 50s 
nets you fifty thousand."
162;537270;538460;"Fifty thousand..."
163;538460;540360;"That's a lot."
164;541060;543600;"In the 100s, I think wins are worth a million."
165;543600;544580;"What?"
166;544580;546040;"Once you're past the 150th floor,"
167;546040;548150;"you get ten million a pop."
168;548150;549760;"Ten million?"
169;549760;552490;"Didn't you make it to floor 200 
when you were here before?"
170;552490;554450;"Th-The 200th floor?"
171;554900;557900;"How much do you get for 
winning on the 200th floor?"
172;557900;560670;"Well... I don't really know,"
173;560670;563890;"because I quit once I reached 200."
174;563890;566460;"But when I was winning in the 190s,"
175;566460;568460;"I had around two hundred million, total."
176;568910;570630;"T-Two hundred million..."
177;570630;572170;"Where's that money now?"
178;572560;573970;"That was four years ago."
179;573970;575640;"Of course it's gone now."
180;575640;577560;"Spent it all on snacks!"
181;577560;579810;"Two hundred million on snacks, in four years?"
182;579810;581560;"What kind of snacks are these?"
183;582930;585460;"Hey, let's head to the waiting room."
184;585460;588060;"We didn't take any damage in the last fight,"
185;588420;590780;"so they'll probably assign us 
another match today."
186;601110;604820;"Well, these opponents should be a cinch."
187;604820;606090;"Just take it easy."
188;606090;607080;"Really?"
189;607400;609010;"Killua-san!"
190;609750;611840;"You're too loud..."
191;612300;614920;"#2054, Killua-sama."
192;614920;616090;"I'm already up."
193;616090;619440;"And #1963, Zushi-sama."
194;619440;620220;"What?"
195;620770;623840;"Please head to arena A, on the 57th floor."
196;624970;626100;"Oh."
197;626690;628910;"Osu! I shall give it my best."
198;628910;631410;"Sure. Well, you can't win them all."
199;631410;633080;"Better luck next time."
200;633080;634810;"I'll head out."
201;634810;637650;"Yeah. Good luck, guys."
202;637970;640240;"I'll wait for you above."
203;640240;641410;"Uh-huh..."
204;644340;647190;"He really didn't have to be so blunt..."
205;652080;653280;"Okay, everyone!"
206;653280;654800;"The event you've all been waiting for!"
207;654800;656480;"We have a unique match-up for you!"
208;656480;659330;"Two young boys, fighting it out!"
209;660300;662750;"However, you don't want to 
underestimate them!"
210;662750;665730;"Both had strong showings 
in their first rounds!"
211;665730;669270;"They both advanced directly to the 50s!"
212;670060;671990;"We will now replay"
