Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3640;8900;"To become kings, the Chimera Ants 
have spread across the world,"
2;9150;12280;"committing acts of utmost 
tyranny wherever they go."
3;18480;21040;"Fearing the damage will spread,"
4;21040;24370;"the government asks the Hunter 
Association to exterminate them."
5;24860;28250;"Finally, the Hunter Association makes its move."
6;91680;94190;"Ah, is that all?"
7;198960;203970;"Infiltration x And x Selection"
8;242620;244940;"Sneaking in was easy."
9;244940;248710;"But the question is how to get 
close enough to the enemy."
10;249300;253390;"And we can't let just anyone see us, either."
11;253480;259900;"{\fad(482,1)}Informants"
12;255540;258260;"This country has a powerful 
information regulation system that"
13;258260;259900;"operates in secret using groups of informants."
14;259900;261170;"Informants?"
15;261170;264910;"Yeah, if you discover an enemy spy, 
you receive a reward."
16;265200;267830;"If you find evidence of insurgency, 
you receive a reward."
17;267830;270170;"If you stop someone from fleeing the 
country, you receive a reward."
18;270560;273910;"So the people will do anything for that reward."
19;274500;276090;"And they aren't just after money."
20;276590;280710;"After racking up enough informant points, 
the entire group is promoted."
21;281140;285650;"But if someone provides false information 
or a member commits a crime,"
22;285650;288140;"the entire group is punished."
23;288960;290480;"Carrot and stick, huh?"
24;291100;292920;"It's pretty nasty business."
25;293700;296440;"Family members are put in different groups."
26;296940;299440;"So if an entire group tries to escape,"
27;299440;303140;"the other family members can be 
executed or imprisoned for life."
28;304270;309830;"If a family is caught trying to escape together, 
they'll be executed, no questions asked."
29;310770;314170;"For this country's elite to live the good life,"
30;314170;316330;"the rest of its citizens must scrape by."
31;316560;321530;"But the media also spreads lies. 
Such as that, in other countries,"
32;321530;324600;"half the population starves by age ten."
33;324600;327550;"Foreign aid never reaches the needy."
34;327550;330600;"Instead, it's spent on cars, jewels, and missiles."
35;331440;335220;"It's even said that East Gorteau spends 
grant money developing nuclear weapons"
36;335220;340050;"that become bargaining chips in negotiations 
for unprecedented foreign aid increases."
37;341970;344360;"Hey, don't overheat!"
38;344580;347250;"I th-think I'm okay..."
39;347250;349510;"That was just so complicated..."
40;351340;353980;"But you sure know a lot about it."
41;353980;355510;"My brother told me everything."
42;355910;358370;"And he probably heard it from Grandpa."
43;358580;359720;"Your grandpa?"
44;359720;364760;"Yeah. Long ago, he infiltrated 
the country for a job."
45;365600;369240;"And I've seen similar information 
on Hunter websites."
46;369240;372170;"The system is likely still in use."
47;385550;386500;"There's a village."
48;386500;388470;"Yeah... It's not very big."
49;388470;389300;"What do we do?"
50;389760;390580;"Sneak in."
51;391010;392990;"Is that a good idea?"
52;393570;395410;"We need current information."
