Number;Start time in milliseconds;End time in milliseconds;"Text"
1;5400;6330;"Here I come,"
2;7320;8110;"Gon!"
3;11570;12360;"Bring it!"
4;26260;26950;"Ko!"
5;35850;36760;"Gon!"
6;36860;37870;"Are you okay?!"
7;40060;41610;"I'm just fine!"
8;41610;42770;"The hell you are..."
9;43050;45550;"I used <i>Ko</i> to harden my arms and head,"
10;45550;48020;"but my legs couldn't take the impact."
11;48820;49900;"However,"
12;50750;51690;"next time,"
13;51690;52730;"I'll catch it!"
14;132980;138030;"Guts x And x Courage"
15;139540;142170;"An intense dodgeball match has begun."
16;142170;145340;"Gon was injured by Razor's throw,"
17;145340;149080;"but his eyes burn with fire."
18;150710;152920;"Estimating the ball's likely drop point..."
19;156850;160360;"Play will resume with Team Gon's 
inside players controlling the ball."
20;160360;163480;"But as the ceiling is considered 
an extension of the floor,"
21;163480;165680;"Gon is out."
22;166420;168750;"I'm going to use Back."
23;168750;169810;"But you're..."
24;170340;171190;"I'm doing it!"
25;171880;173690;"He won't listen to us..."
26;174860;177190;"Fine... However!"
27;177190;180830;"Don't use Back until we're 
down to two inside players!"
28;181300;182390;"Got it?"
29;183520;185280;"Now let's start."
30;185900;187330;"Gon, get patched up."
31;192560;196110;"It isn't against the rules to keep 
passing the ball like this, is it?"
32;196110;197540;"That is okay."
33;198470;200240;"All right, I'm good now."
34;205870;206770;"Hey!"
35;211200;213950;"I'm the type that tends to hold grudges."
36;213950;216130;"Time for payback, Razor!"
37;221070;221820;"Take this..."
38;223250;224840;"Black Goreinu!"
39;226720;229690;"So he can swap the black 
one with other people?"
40;229690;231960;"You got me good..."
41;232280;233930;"That's what you get."
42;233930;235580;"You're out of there!"
43;238150;241640;"He's out, but he's still able to return inside."
44;242410;245340;"At least we can force him to use up his Back."
45;245800;247600;"And the ball is in our outside territory."
46;252030;252850;"Huh?"
47;258540;259430;"What?"
48;266660;267490;"Goreinu!"
49;267980;270450;"You have an interesting ability."
50;270450;272080;"You should use it wisely."
51;272080;274870;"Hold on! What was that?!"
52;276730;280120;"There's no rule against passing 
the ball to an opponent."
