Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4120;7960;"Fearsome monsters... Exotic creatures..."
2;9120;12530;"Vast riches... Hidden treasures..."
3;14670;18530;"Evil enclaves... Unexplored lands..."
4;20140;23250;"The word "unknown" holds magic."
5;23250;27080;"And some incredible people are 
drawn to that magic."
6;27790;29290;"They are known..."
7;33420;35010;"...as Hunters!"
8;121500;123160;"One more!"
9;132190;134190;"You just used your right hand!"
10;137190;139010;"I did it!"
11;139010;141940;"Hooray..."
12;148000;153000;"Decision x By x Majority?"
13;154470;155880;"Dawn breaks,"
14;155880;158050;"as the airship carrying Gon and his friends"
15;158050;160000;"approaches its destination."
16;161080;164380;"The Third Phase of the Hunter Exam 
is about to begin."
17;168810;172270;"I apologize for the long wait."
18;172270;176280;"The airship will soon arrive 
at its destination."
19;176280;178030;"Wow!"
20;178030;180880;"Is that where the next test will be held?"
21;184280;186050;"What is this place?"
22;186050;187540;"There's nothing here."
23;187540;189040;"Ahem..."
24;189460;192790;"Everyone, the exam's Third Phase 
will begin here,"
25;193200;196410;"at the top of Trick Tower."
26;196410;198050;"Trick Tower?"
27;198050;199680;"To pass this phase,"
28;199680;202530;"you must reach the tower's base alive."
29;203060;206560;"The time limit is seventy-two hours."
30;206830;210310;"With that, we will now begin 
the Third Phase."
31;210530;213090;"I will pray for your success."
32;210930;212670;"No way."
33;219090;221280;"So it's finally my turn?"
34;232470;235800;"Best of luck to everyone!"
35;240170;243030;"Are we supposed to climb down?"
36;243030;245160;"That would be suicide..."
37;246820;248430;"Maybe for a normal person."
38;252650;257130;"But a top-class rock climber can 
handle this, no problem."
39;257690;259220;"Wow..."
40;259220;261690;"He's going down pretty fast."
41;262820;267680;"Looks like I'll be the first one 
to pass the Third Phase..."
42;280500;281920;"Stop! Stay away!"
43;283530;285500;"Stop! Stop it!"
44;287390;289230;"Help!"
45;292650;296320;"G-Guess we can't climb down the side..."
46;297250;298510;"Yeah."
47;315300;316250;"What's up?"
48;316250;317980;"There are fewer people around."
49;317980;319000;"What?"
50;319610;321430;"I count twenty-three,"
51;321430;324730;"which suggests almost half of the 
applicants have already found an exit."
52;326010;328510;"No way. When did they do that?"
53;328510;330660;"That means there must be"
54;330660;334580;"some hidden doors that lead below."
55;334580;337300;"Kurapika! Leorio!"
56;338760;340320;"What is it, Gon?"
57;340320;343280;"Look. I found a hidden door."
58;345970;347490;"I see now."
59;347490;350800;"So we can descend by flipping the stones."
60;350800;351800;"Okay!"
61;351800;352950;"Great job, Gon!"
62;352950;354540;"Let's head on down!"
63;354540;357000;"But I'm confused."
64;357000;359290;"About what?"
65;359290;362710;"There are also hidden doors here, 
there, over there,"
66;362710;365670;"and over there, as well."
67;365670;367160;"That many?"
68;367800;371180;"Five hidden doors, 
located in the same area."
69;371180;373100;"It sounds suspicious to me."
70;373100;375310;"Some could be traps."
71;375310;376990;"And it looks as though"
72;376990;379670;"each door can only be used once..."
73;379670;381060;"Seriously?"
74;382070;386240;"We tried opening a door 
someone else used,"
75;386240;387720;"but it wouldn't budge."
76;389070;391080;"Judging by the door's size,"
77;391080;393810;"only one can fit at a time."
78;393810;397220;"In other words, only one person 
can use each door."
79;397220;400580;"We'll have to split up."
80;400580;404740;"Gon and I decided that we're each 
going to choose a door."
81;404740;406970;"No hard feelings if one 
of us springs a trap!"
82;406970;409090;"What are you guys gonna do?"
83;409090;410310;"I can live with that."
84;410310;412720;"Luck is part of the game..."
85;412720;414500;"I have no objection."
86;414500;416100;"Then that settles it."
87;419410;422670;"Let's go, on the count of three."
88;422670;425610;"I guess this is goodbye for now."
89;425980;427860;"We'll meet up again, at the tower's base."
90;428240;429430;"Let's go..."
91;429430;430490;"One!"
92;430490;431740;"Two!"
93;431740;432740;"Three!"
94;442590;443290;"Huh?"
95;446360;448180;"Huh? What?"
96;451550;453940;"That was quite a brief farewell."
97;453940;455150;"Oh,"
98;455150;459570;"so all the doors led to the same room..."
99;466400;468320;""The five of you"
