Number;Start time in milliseconds;End time in milliseconds;"Text"
1;9250;11730;"Th-Thank you very much..."
2;11730;13240;"Why did you not call for help?"
3;14410;15240;"Here..."
4;15570;16400;"And here..."
5;16800;17990;"You're covered in blood!"
6;22030;24640;"What is this creature?"
7;27010;28530;"What do I want"
8;30260;31620;"to do with her?"
9;112000;117090;"Taking Stock x And x Taking Action"
10;119750;122990;"One day remains before the selection."
11;122990;126730;"The capital city, Peijing, wakes to a quiet morning."
12;136480;137610;"Good morning."
13;138350;140390;"You boys are up early."
14;142350;145120;"We have nineteen hours until 
midnight strikes on selection day."
15;145590;147160;"Tonight, we finally make our move."
16;147670;150120;"Let's do one final check."
17;151080;152320;"Once inside, Gon and I"
18;152320;156020;"immediately head up the central stairway, 
toward the throne room."
19;156690;157440;"Yep."
20;157850;158880;"Ikalgo will take"
21;158880;162600;"the northeast elevator down to the 
basement, to search for Palm."
22;164090;167320;"If you find her, escape without us."
23;167320;168140;"Right."
24;168800;172350;"If the King and his three Royal Guards 
are in the throne room,"
25;172350;174150;"we proceed with the plan."
26;174770;177530;"The problem is, what if they're not there?"
27;178260;180500;"You're really hung up on that..."
28;181200;184390;"What are the chances of that happening?"
29;184390;186900;"Well, it's highly unlikely."
30;187230;189450;"But the unusual happens pretty often."
31;189450;191540;"Aren't you contradicting yourself?"
32;192770;197320;"We researched the enemy's behavior extensively 
before deciding on a day for the attack."
33;197850;201430;"When you're waiting for someone to be 
in a certain place, at a certain time,"
34;201930;205800;"that's typically when the unexpected happens."
35;206540;208500;"In my old job, I saw this all the time."
36;208900;212470;"The unusual always happens 
on the day you've chosen."
37;213870;217050;"In my old job, I could wait for the next chance,"
38;217050;219570;"to ensure my success."
39;220600;222100;"But this time, that isn't an option."
40;222920;224370;"We can't wait."
41;224370;226330;"Once we move, there's no turning back."
42;226820;229720;"A moment's hesitation can mean death!"
43;230830;233080;"So we should take time now to decide"
44;233080;235460;"how we'll act in different situations."
45;236650;241070;"Even if they aren't in the throne room, 
if they're still in the palace, it's okay."
46;241640;246790;"Pitou's <i>En</i> is enough to cover the palace and 
its surrounding courtyards, and then some."
47;248260;254100;"So if we sense that creepy aura when we enter,"
48;254100;256390;"we'll know that they're there."
49;257450;261510;"From there, we just follow that 
sinister aura to where it feels densest,"
50;261510;263470;"and they'll be at its center."
51;265140;268680;"The question is what we do if 
we don't sense Pitou's aura."
52;269080;272360;"In other words, what we do 
if they aren't in the palace."
53;272360;276450;"Or if they're in the palace, 
but they aren't using <i>En</i>."
54;276790;278450;"Would they be in the palace,"
55;278450;281120;"but not using <i>En</i> to guard the King?"
