Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3080;5010;"Heavens Arena."
2;5010;10990;"The 251-story, 991-meter 
building is a mecca for fighters."
3;11520;13530;"When combatants win a fight,"
4;14170;17420;"they may advance by one class,"
5;17420;20460;"and receive a corresponding reward."
6;20460;22030;"After reaching the 100th floor,"
7;22030;24170;"you are assigned a private room."
8;24790;26550;"After reaching the 200th floor,"
9;26550;32690;"you receive the right to challenge 
the strongest fighters,"
10;32690;37010;"the Floor Masters, in an intense 
battle of survival."
11;37630;40880;"This is the best stage"
12;40880;42890;"a warrior could ask for."
13;126900;128710;"Only one thing can protect you"
14;128710;130520;"from someone who uses <i>Nen</i>."
15;131120;134020;"You must also learn to use <i>Nen</i>."
16;134580;136530;"You must use <i>Ten</i> for defense."
17;137050;138650;"Otherwise..."
18;144020;147750;"Your body will be crushed."
19;147750;152750;"Awakening x And x Potential"
20;154480;155850;"As the hour grows late,"
21;155850;158590;"Wing's lecture has reached its climax."
22;162460;165010;"But they only have until midnight."
23;165570;166710;"Before that time,"
24;166710;170510;"Gon and Killua must learn <i>Nen</i>."
25;171790;175520;"<i>Nen</i> is a power that dwells 
within every person."
26;176150;177840;"However, at present,"
27;177840;181340;"only a few are capable of using that power."
28;181340;185490;"Thus, they are treated as 
geniuses, leaders, psychics,"
29;185490;189540;"mystics, or superhumans."
30;190380;192620;"A power that dwells within everyone..."
31;192620;193740;"Yes."
32;193740;195040;"And there are two means"
33;195040;198050;"by which to awaken this power."
34;198830;201510;"The deliberate way and the aggressive way."
35;202130;204550;"Zushi underwent the deliberate method."
36;205030;208560;"He was a quick learner, and he trained hard."
37;208560;212000;"So he was able to master <i>Ten</i> 
in a very short time."
38;212960;214620;"In about six months."
39;215120;216620;"That's too long..."
40;216620;218570;"We need to learn <i>Ten</i>,"
41;218870;221570;"and pass Hisoka's <i>Nen</i> barrier before midnight!"
42;222190;224890;"Then you'll have to try the aggressive method."
43;224890;226580;"Will it be fast enough?"
44;227110;229060;"That will depend on you."
45;229060;233860;"Can you learn to hold your aura within 
your body, before time runs out?"
46;234540;236540;"That is the key."
47;237170;241060;"I will now direct my aura toward you."
48;241060;243730;"This is known as <i>Hatsu</i>, 
which I demonstrated earlier."
49;247250;250840;"Naturally, I will restrain myself, 
since my objective is not"
50;250840;252730;"to destroy your bodies."
51;253220;256310;"However, this way is still perilous."
52;256310;260360;"In other words, I will attempt 
to shock you into awakening."
53;260900;263450;"I will give your sleeping body a jolt,"
54;263450;266370;"so you can learn <i>Ten</i> more easily."
55;266830;268570;"I say that your body sleeps because"
56;268570;271740;"your body's openings, 
or micropyles, are closed,"
57;271740;274370;"meaning that your aura flow is stunted."
58;274920;276250;"Therefore,"
59;276250;279860;"I will send my aura into your bodies,"
60;279860;282130;"to open your micropyles."
61;280400;284880;"{\fad(339,1)}[Micropyles]
Numerous pores in the body, 
which release aura."
62;287780;291020;"Under normal circumstances,"
63;291020;293090;"you would spend a long time"
64;293090;296590;"meditating and discovering your own auras,"
65;296590;300400;"while slowly opening those apertures."
66;301000;304900;"Even Zushi, a natural talent, 
required three months."
67;307760;310530;"However, you two could do it in a week."
68;310530;313160;"Or even sooner."
69;315160;317250;"Which is why I find it unfortunate"
70;317250;321010;"that we have such little time to work with."
71;321010;322550;"I don't really get it..."
72;323310;327050;"But quick and dirty is always better."
73;328200;331060;"This is a shady, highly frowned upon method."
74;331790;334180;"You will be ignoring the correct procedure."
75;334180;335680;"You could even die,"
76;335680;339310;"if the person using this method 
were weak or evil."
77;339940;344210;"But you aren't weak, and you aren't evil."
78;344210;345030;"Right?"
79;348730;350030;"That's why I want to know..."
80;350050;355540;"Shroud   Force 
Null 
Act"
81;350740;352040;"Why would you"
82;352040;355540;"suddenly decide to teach us the 
true four major principles?"
83;356270;358540;"Because I did not want to 
squander this opportunity."
84;359270;361550;"If you were to challenge the 200s,"
85;361550;364800;"with none of this knowledge, 
you would suffer greatly."
86;365730;369930;"Up there, everyone knows 
how to manipulate <i>Nen</i>."
87;371540;374440;"And they have a special 
greeting for any newcomer"
88;374440;375940;"ignorant of <i>Nen</i>,"
89;375940;377940;"a <i>Nen</i> attack."
90;378650;381490;"In other words, they do what I am about to,"
91;381490;383440;"but without restraint."
92;383990;387950;"They don't care, even if people die..."
93;390910;395610;"Only those who survive 
are allowed to pass."
94;395610;396950;"They are the chosen."
95;399690;402250;"However, they pay a steep price."
96;402760;405210;"That's why I wanted you to be prepared."
97;406210;409420;"Now, despite my attempts to scare you,"
98;409420;412720;"I have confidence that this 
will awaken your power!"
99;413170;414910;"You have the potential."
100;415650;417220;"As well as the ability."
101;417680;420690;"Put your belongings down, 
take off your shirt,"
102;420690;422840;"and turn your backs toward me."
103;433820;435610;"It's so hot!"
104;435610;440460;"And I can feel pressure, even though 
Wing-san isn't touching me."
105;441000;443540;"This is it! That sensation..."
106;443540;447710;"Like something invisible and slimy, 
crawling across my skin."
107;448860;451760;"Amplify this by millions of times,"
108;451760;454140;"and it'd feel like my brother's <i>Nen</i>{\fscx40} {\fscx100}?"
109;455820;457140;"I'll begin."
110;469710;473660;"Every micropyle on your bodies has opened."
111;475560;477160;"Th-This is..."
112;478050;481550;"That is your aura, or life energy."
113;481550;482960;"You can see it now,"
114;482960;485920;"because the micropyles in your 
eyes were also opened."
115;486350;487740;"It's like smoke."
116;488240;491800;"Like steam, rising from the spout of a kettle."
117;492350;494800;"It's rushing out from every part of my body."
118;495470;497450;"It won't stop gushing out."
119;498060;500310;"Isn't that dangerous?"
120;500830;503000;"This is your life energy,"
121;503000;506520;"so if it continues to escape, 
you will grow tired."
122;507290;509040;"If you expend all your aura,"
123;509040;510820;"you will collapse from fatigue."
124;511310;512570;"Really?"
125;514790;516230;"Listen to me."
126;516230;519450;"You must concentrate on keeping 
your aura within your body."
127;520090;521450;"Close your eyes!"
128;524550;529210;"Use any stance that helps you to focus."
129;529640;534220;"Then visualize your aura flowing 
like blood through your body."
130;535020;537720;"From the top of your head, 
to your right shoulder."
