Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4230;5250;"How—"
2;6060;7180;"Stop."
3;8880;10220;"...did you know?"
4;10220;11820;"What am I asking that for?"
5;13720;15180;"It's time."
6;15180;16760;"Adding interest."
7;103990;109000;"The Strong x And x The Weak"
8;123730;126760;"The time has finally come."
9;136760;138350;"At long last..."
10;138350;139280;"Yep."
11;140080;141930;"The King is about to be born!"
12;154430;155410;"Wait..."
13;156040;157300;"It's too early!"
14;157620;158420;"Silence!"
15;222290;225070;"I hunger."
16;226100;228010;"Bring me food."
17;229270;232260;"Th-This is our King..."
18;239730;241050;"Your Majesty!"
19;241450;242740;"O-Oh, no..."
20;242740;245330;"Her organs are severely damaged!"
21;263410;265200;"Do not make me repeat myself."
22;266150;268010;"Bring me food."
23;272060;274200;"This is a filthy place..."
24;291160;291970;"You..."
25;295260;296230;"Clean this off."
26;311060;315630;"Ah, I happen to have a handkerchief on me—"
27;319890;321460;"Do not make me repeat myself."
28;321850;323080;"I am speaking to you."
29;324070;325260;"Clean this off."
30;346250;347330;"Disgusting."
31;358630;360010;"Where is my food?"
32;360660;362120;"This way, please."
33;365940;368610;"We have prepared a meal for you."
34;369150;372930;"The three of us will serve 
as your arms and legs."
35;373280;376180;"We shall acquire anything you wish..."
36;376780;379810;"And fulfill all of your desires."
37;380400;383310;"We await your command."
38;401050;402750;"Help the Queen!"
39;403040;404420;"Stop the bleeding!"
40;408310;410050;"Well? How is she?"
41;410800;412110;"It looks grim..."
42;412110;413600;"She's in very bad shape."
43;414370;420870;"Multiple organs have been crushed 
so badly, we cannot heal them!"
44;421480;423360;"If something isn't done..."
45;431220;432610;"Neferpitou-dono!"
46;433750;435390;"The Queen is dying..."
47;435770;437870;"We require your assistance!"
48;437870;440600;"We need the power you 
used to heal that man!"
49;447020;451500;"I only healed him because I need him."
50;452870;454890;"Now that the King has been born,"
51;455310;458390;"she means nothing to the Royal Guard."
52;460880;463650;"She is no longer necessary."
53;470750;472040;"Your Majesty!"
54;472040;473960;"Your Majesty! Your Majesty!"
55;477310;480640;"Well? Will Neferpitou-dono help us?"
56;480990;483130;"No, Neferpitou-dono has..."
57;483130;484230;"No..."
58;484230;486090;"They have all abandoned the Queen."
59;486280;487880;"Abandoned?"
60;487880;491080;"We'll have to save the Queen ourselves!"
61;491080;492110;"It's impossible!"
62;492110;493590;"Weren't you listening to me?"
63;493590;495160;"We don't have the power"
64;495160;499210;"to heal the damage the Queen has suffered..."
65;501220;503600;"Perhaps they have the power we need."
66;504140;505350;"Who are you talking about?"
67;506200;508110;"Hey, where are you going?"
68;513320;517400;"We have prepared your dinner on the roof, 
where there is a fine view."
69;517930;521200;"Then, it would seem faster 
to get there from outside."
70;528220;529500;"Magnificent..."
71;556030;557160;"Excuse me."
72;576790;578680;"That looks fun..."
73;592780;594960;"It seems I need practice."
74;612660;613790;"Disgusting."
75;613790;615540;"You don't like it?"
76;615540;617990;"It is horrendously bland."
77;617990;621350;"We haven't been seasoning our food..."
78;621350;623600;"No, that is not what I mean."
79;624330;626450;"When I was in her belly,"
80;626450;631610;"I was occasionally treated to 
wonderfully rich, savory meals."
81;631970;635360;"Ah, you must be talking 
about the rare humans."
82;636000;641020;"My body longs for that 
indescribable satisfaction."
83;641940;643360;"I wish to feast upon one of them."
84;644580;646120;"As you wish."
85;646540;647470;"In that case..."
86;659820;662680;"One of them is heading straight for us."
87;662680;664010;"Have we been seen?"
88;664410;665560;"Let's hide..."
89;665560;666180;"Wait."
90;667050;669190;"Something seems off..."
91;669190;670020;"Look!"
92;678480;679990;"A white flag?"
93;686260;688040;"We surrender!"
94;697210;698970;"We surrender!"
95;699630;701050;"But there is one condition..."
96;701690;703490;"You must save the Queen!"
97;703930;706560;"She no longer has the ability to give birth."
98;707650;708760;"The Queen?"
99;709440;711310;"The King has already been born!"
100;712190;713330;"Impossible!"
101;713330;714560;"It's too early!"
102;725990;727000;"He is..."
103;730460;731670;"They are all"
104;733060;734250;"devils..."
105;773510;775010;"What is this?"
106;776200;778380;"They put up no fight."
107;785070;786370;"Disgusting."
108;786370;787550;"This is all wrong."
109;787850;790220;"Might I offer some advice?"
110;790740;793820;"The brain is the most delicious part of a human."
111;794330;798630;"So I'd recommend dispatching your 
prey without harming the head."
112;799180;800480;"Is that so?"
113;812860;813860;"Like this?"
114;814400;815680;"Magnificent!"
115;829810;832720;"I see... This is not so bad."
116;833750;834730;"However..."
117;836260;840480;"It is still inedible, 
when compared to a rare human."
118;841110;843480;"Might I offer more advice?"
119;844020;846970;"There is a way to identify rare humans."
120;846970;848070;"If you use—"
121;851540;853490;"Do you insult me?"
122;854130;855770;"I am aware"
123;855770;859780;"that if I focus, I can see the 
energy around their bodies."
124;860120;863000;"The volume of energy reveals their strength."
125;865960;868510;"Please forgive my insolence."
126;870830;874020;"Simply finding and consuming 
them is not entertaining."
127;874480;876160;"I enjoy the moments before eating,"
128;876160;878520;"before it is clear whether 
the human is rare or not."
129;879380;881830;"Since I have already alleviated my hunger."
130;882930;884530;"Incidentally, Pitou..."
131;884920;887570;"You are quite strong."
132;887910;890120;"I was trying to kill you."
133;890120;891530;"You have earned my respect."
134;893170;895040;"I am unworthy."
135;898020;900540;"I don't believe it..."
136;901680;904570;"He ate a soldier... One of his own."
137;905190;907180;"That isn't entirely correct."
138;907830;911550;"He is a completely different organism."
139;911890;916560;"I imagine he views all other creatures as food."
140;918520;921290;"So what should we do now?"
141;921800;923240;"What do you mean?"
