Number;Start time in milliseconds;End time in milliseconds;"Text"
1;12440;14050;"Where is our friend?"
2;14050;16240;"Machi and Nobunaga are tailing him."
3;16700;18000;"He's just up ahead."
4;19370;22250;"We'll let you negotiate with the exorcist."
5;22710;24250;"We're willing to pay any price he asks."
6;24250;27000;"Anyway, just make sure he agrees to do it."
7;27530;29100;"I understand."
8;30520;33360;"After all, I won't get to fight Chrollo otherwise..."
9;115010;120050;"Chase x And x Chance"
10;122770;124060;"That's him."
11;124680;126230;"How did you find him?"
12;126960;128920;"Hell if I'll tell you, fool."
13;131050;132820;"You in the shadows,"
14;133890;135820;"was it through your power?"
15;136770;138680;"You didn't even use <i>En</i>."
16;138680;140160;"Are you some kind of freak?"
17;141660;144760;"I recently completed a very entertaining battle."
18;145290;148450;"I'm quite sensitive at the moment..."
19;148950;151080;"To calm myself down,"
20;151080;155840;"I rather feel like messing up 
a complete stranger."
21;156170;157090;"Damn."
22;157090;157950;"Come on out."
23;160050;162300;"Was my <i>Zetsu</i> not good enough?"
24;163690;165570;"No, it was perfect."
25;165570;167980;"This guy is just insanely perceptive."
26;168850;170820;"Here is Troupe member #4."
27;170820;172490;"In other words, your replacement."
28;172910;174420;"My name is Kalluto."
29;174420;178820;"I cannot tell you how my power works, 
but we found him by using it."
30;179210;180200;"Ah..."
31;181360;183370;"You look very appetizing as well."
32;183800;185030;"Be careful."
33;185030;186870;"He certainly isn't picky."
34;187180;189870;"Hisoka, you'd better succeed."
35;190710;192580;"You people are so tedious."
36;192580;195380;"I certainly shall, for my own benefit."
37;196000;197990;"Are you serious about fighting the boss?"
38;197990;199150;"Of course I am."
39;199150;202870;"Would you prefer that I survive, 
or that Chrollo survives?"
40;202870;203910;"A stupid question."
41;203910;206890;"Once you finish your job here, 
you can die, for all I care."
42;207470;209890;"And if I kill Chrollo, then what?"
43;210210;211590;"That would be impossible."
44;211590;213150;"But I'll answer your question."
45;213500;216650;"I would pursue you to the ends 
of the Earth to kill you."
46;219290;220990;"I like the sound of that..."
47;223960;225960;"Our objective is"
48;225960;229580;"to obtain Breath of Archangel, 
currently monopolized by Team Genthru."
49;229900;234390;"We must force them to transform a card,"
50;234390;236820;"or we won't have a chance to use our Voucher."
51;236820;239520;"And that's where Team Gon comes in."
52;240660;243090;"While they may not have the 
strength to win outright,"
53;243500;247600;"they are highly likely to deal serious 
damage to a member of Team Genthru."
54;248520;251100;"If they're forced to use a Breath of Archangel,"
55;251520;254850;"Voucher

A voucher that can be 
exchanged for Breath 
of Archangel. Can only 
be obtained when 
Breath of Archangel 
has attained its card 
transformation limit."
56;251960;255090;"our Voucher will become a Breath of Archangel."
57;255020;257110;"Breath of Archangel 

An angel that cures any 
mortal injury or terminal 
illness with one breath. 
But angel only appears once."
58;256040;257110;"After that..."
59;257390;260050;"We only need Lucky Alexandrite!"
60;260050;263070;"And if we can buy three weeks for those kids,"
61;263070;264860;"they'll trade the card to us!"
62;265200;265890;"Yes."
63;266440;268000;"Right, it's time."
64;268000;269150;"Let's get going."
