Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2200;4850;"He's so..."
2;5750;7690;"He's so gentle!"
3;9070;10820;"He's teaching me when he doesn't have to..."
4;11210;13880;"And providing guidance."
5;14920;17450;"He's telling me how to become stronger."
6;18740;22500;"When facing an enemy you 
believe to be stronger,"
7;23140;26130;"you fight on the premise of escaping."
8;28000;31590;"Somewhere down the line, 
you'll leave Gon behind to die."
9;32890;37030;"If you can't defeat Shoot tomorrow,"
10;38760;41020;"you must leave Gon's side."
11;122970;127980;"Interest x And x Curse"
12;139590;143280;"As they prepare to challenge Knuckle and Shoot,"
13;144400;147550;"Gon and Killua are deep in thought."
14;160170;162050;"The loser..."
15;162790;165060;"Hands his token to the winner."
16;182850;183770;"Gon..."
17;184270;185830;"As promised,"
18;187200;188830;"I'm coming at you"
19;191450;193330;"at full power!"
20;193970;196450;"If it's a speed contest, he can toy with me."
21;196880;198520;"I have to be ready to take the hit..."
22;200560;202340;"And counterattack!"
23;210520;211770;"Don't follow him by sight."
24;213120;214250;"Sense his motions..."
25;218540;219640;"Through my aura!"
26;238450;241330;"A little late, but I sensed his approach!"
27;243420;246430;"But what's going on?"
28;253640;256620;"I feel power rushing through my body..."
29;265610;266820;"It's time."
30;267950;269790;"Adding interest."
31;273510;275830;"Wh-What is this thing?"
32;277780;280000;"I let you borrow"
33;280880;282570;"some of my aura."
34;282980;285630;"You let me borrow your aura?"
35;286070;288410;"By the way, I charge ten percent interest."
36;288880;290560;"Ten percent"
37;291330;292640;"every ten seconds!"
38;294480;297050;"If you don't repay the debt, you'll bust."
39;297800;298900;"It's time."
40;299390;300780;"Adding interest."
41;304810;307910;"I call this ability "Chapter 7 Bankruptcy.""
42;307950;310030;"{\fad(306,1)}I Alone Lose When It Reaches the Heavens"
43;310030;311660;"I Alone Lose When It Reaches the Heavens 
Chapter 7 Bankruptcy"
44;310280;313490;"That's the mascot, Amortizing Power Redirector."
45;316740;320020;"Attacking APR is a waste of time..."
46;321180;324850;"It'll just hang around you, 
telling you when your interest goes up."
47;324850;326880;"It's both harmless and invincible."
48;328710;330680;"Though it can be an eyesore..."
49;331110;332400;"It's time."
50;332400;333950;"Adding interest."
51;342330;343510;"Again."
52;343510;345130;"It doesn't hurt at all..."
53;346010;349270;"Instead, I feel another power rush."
54;349990;351190;"It's time."
55;351190;352700;"Adding interest."
56;355270;357150;"It suddenly almost doubled?!"
57;357150;359240;"That's because I just lent you"
58;360110;362360;"another 180 aura."
59;362980;365420;"180 aura?"
60;365710;368860;"What do these numbers mean?"
61;369570;372930;"It seems you have no clue what I'm talking about."
62;373400;378440;""180 aura" is a numeric measure 
of your spiritual power."
63;379310;382620;"Aura accumulates in the body,"
64;382620;385530;"and your Maximum aura Output Potential (MOP)"
65;385530;386890;"varies according to your training."
66;388800;393680;"Also, there is a limit on how much 
aura you're able to release at once,"
67;393680;396450;"which can be raised through training."
68;396940;397830;"In other words,"
69;397020;402230;"{\fad(419,1)}Present aura Output Potential [POP]"
70;397830;400600;"your POP, the latent aura inside you, doesn't matter."
71;400600;403150;"If you haven't trained to increase your AOP,"
72;402230;405450;"Present aura Output Potential [POP] 

Actualized aura Output Potential [AOP]"
73;403150;405880;"the amount of aura you can actually release,"
74;405450;410740;"{\an8}1000 aura                                      200 aura"
75;405880;410300;"you'll be at a huge disadvantage. Get it, fool?"
76;411660;416130;"When you use <i>Ken</i>, you can sustain"
77;416130;418680;"a maximum 1,800 aura around your body."
78;419480;421140;"When preparing for battle,"
79;421140;425740;"you usually expend 1 aura per second."
80;426150;428860;"However, once the fight begins,"
81;428860;433020;"you begin to use advanced techniques such as <i>Gyo, Ryu</i>, and <i>Ken</i>,"
82;433020;434790;"which require considerable <i>Nen</i>."
83;434790;438800;"This increases the rate you expend 
aura by six to ten times."
84;438800;443650;"The stronger your techniques, 
the more aura you use up."
85;443650;444970;"Got that, fool?"
86;446040;448140;"Your control is still weak,"
87;448140;450920;"so you're burning 10 aura every second."
88;450920;454280;"That's 600 aura you expend per minute in battle."
89;454280;458530;"In yesterday's fight, you ran 
out after twenty minutes..."
90;458530;464020;"So, in a regular fight, you used up 12,000 aura."
91;465810;468530;"Then add your four Jajankens!"
92;469040;472600;"Your AOP is around 1,800 aura."
93;472600;478820;"But at the moment you called out "<i>Jan</i>" 
to activate Jajanken, the aura focused"
94;478820;480610;"in your fist was over 2,000."
95;481920;487990;"That's due to its long charge and your defensive 
sacrifice, done to focus aura in your fist."
96;487990;492800;"A special provision covers such risks 
attributed to special attacks."
97;493180;499700;"You expended around 5,500 aura 
with the first three Jajanken shots!"
98;499700;503950;"That puts your total consumed aura at 17,500."
99;505620;507500;"As for the fourth shot..."
100;508040;511190;"Right before your do over hit, you ran out of energy."
101;513720;518550;"Assuming that you needed twice the 
usual aura amount to complete the attack,"
102;518970;521980;"the fourth shot required 4,000 aura."
103;522580;526690;"The amount of aura used up is 
the same for Rock and Paper."
104;526690;529410;"However, Paper falls within a different category,"
105;529410;531160;"and you haven't practiced much,"
106;531160;534140;"so you used up 4,000 aura on a weak attack."
107;534140;539120;"That probably only had the strength 
of about a 500-aura attack."
108;539120;542890;"Thus, your maximum POP"
109;542890;546130;"is around 21,500 aura!"
110;550780;553740;"I wasn't expecting this kind of attack..."
111;555630;557360;"Looks like you're not good at math."
112;557630;560320;"But I'm just getting started!"
113;560320;562280;"Listen up, fool!"
114;563830;568250;"When your borrowed aura, including interest,"
115;568250;571210;"surpasses your current remaining POP,"
116;572770;575200;"you'll bust."
117;577300;579610;"Aura works like a bank account balance."
118;579610;581600;"If you keep spending, your balance decreases..."
119;582300;585150;"But the interest keeps skyrocketing!"
120;586930;589980;"It's been a few minutes since we started."
121;589980;592570;"You've used up at least 2,000."
122;593210;594320;"Take a look."
123;596720;597920;"It's huge!"
124;597920;599740;"That's not all..."
125;600470;603490;"It's three times what it was before?"
126;604580;606410;"That can't be right!"
127;606410;609110;"It's only been two or three minutes!"
128;609700;612150;"To be precise, it's been 120 seconds."
129;612150;616260;"This exemplifies how interest 
can snowball on you."
130;623040;624150;"It's time."
131;624870;626520;"Adding interest."
132;630890;633240;"Even after adding in the"
133;633240;636320;"390 aura I've lent you, you're under 20,000."
134;637030;639740;"Your debt will continue to grow."
135;639740;642310;"Even if you stand perfectly still,"
136;642310;647580;"in 260 seconds, or 4 minutes and 20 seconds,"
137;647580;648820;"you'll bust."
138;649420;651670;"Bankrupt"
139;654490;656210;"What happens if I bust?"
140;656920;659550;"APR will become the 
Individual <i>Ren</i> Suppressor,"
141;660140;662840;"and spend thirty days tracking the target."
142;662840;666060;"During that time, the target will 
remain in a state of <i>Zetsu</i>."
143;666560;670060;"Basically, unable to use any <i>Nen</i>."
144;671420;674300;"It's too late to regret fighting me now, fool!"
145;684820;687950;"That's why he didn't use this ability earlier."
146;689710;691320;"He held back for my sake..."
147;695870;697000;"Knuckle!"
148;697810;698810;"Thank you."
149;700280;700970;"Here I come!"
150;709940;714000;"That punch just now was around 150..."
151;715860;721090;"You returned 150 to me, 
but I lent you another 180."
152;721090;723370;"The net impact is that your 
loan increases by 30..."
153;723370;724910;"What will you do now?"
154;725880;729030;"Until your debt is repaid,"
155;729030;732860;"I won't take damage from your attacks."
156;735040;736250;"It's time."
157;737370;739080;"Adding interest."
158;741430;743710;"Yeah, come at me, fool!"
159;743710;746550;"If you just stand around, you'll bust 
after the four minutes expire!"
160;758940;761070;"You managed to land more hits."
161;761730;765820;"But ultimately, you only returned about 100."
162;766720;767850;"It's time."
163;768730;770290;"Adding interest."
164;773380;775710;"That's just a drop in the bucket."
165;776120;779320;"You repaid less than half your 
last interest payment..."
166;781680;784400;"I won't let you launch Jajanken again."
167;784910;788970;"Once your debt passes 10,000, 
my victory is assured."
168;789680;790990;"It's time."
169;790990;792980;"Adding interest."
170;844420;846650;"Wh-What is that?"
171;848470;850190;"Can't let him intimidate me."
172;851110;854400;"Neither of us knows anything 
about the other's abilities!"
173;856000;860540;"I don't like hurting other people."
174;862480;867000;"That's why I chose a power that only activates"
175;867000;869050;"when I must hurt someone."
176;870490;873060;"To give myself a weapon that only works"
177;873760;876960;"against those I have no qualms about hurting."
178;878740;879760;"However..."
179;895730;898520;"You boys have taught me"
180;898940;904090;"that a worthy opponent deserves my full strength."
