Number;Start time in milliseconds;End time in milliseconds;"Text"
1;80970;85980;"Homecoming x And x True Name"
2;90140;92920;"With the death of King Meruem,"
3;92920;95990;"the battle between Chimera Ants 
and humans was over."
4;97090;109240;"{\fad(1049,1)}Republic of Rokario 

NGL Autonomous Region"
5;97090;109240;"{\fad(1049,1)}Hass Republic"
6;97090;109240;"{\fad(1049,1)}Republic of East Gorteau    Republic of West Gorteau"
7;97300;101220;"The Republic of East Gorteau and 
the NGL were tentatively placed"
8;101220;105030;"under control of international peacekeepers,"
9;105030;107350;"and the nations essentially ceased to exist."
10;108370;110050;"Between the two former nations,"
11;110050;113600;"five million survivors were declared refugees."
12;113980;116710;"The Mitene Union's three remaining members"
13;116710;120740;"divided East Gorteau's riches and agreed"
14;120740;124830;"to jointly govern the former nation's territory."
15;125820;127950;"As for the NGL,"
16;128430;131960;"there was a proposal to give all open land"
17;131960;136670;"permanent designation as nature reserves, 
to prevent future incidents."
18;136670;138780;"And the international community concurred."
19;140670;143730;"It was agreed that the nature reserves would be"
20;143730;147160;"under the Hunter Association's jurisdiction."
21;158020;159680;"Are you sure about this?"
22;160770;164930;"Yeah, I'm gonna live here."
23;167580;170940;"The name "Gyro" doesn't mean anything to me."
24;171830;173760;"But this place feels very familiar."
25;178670;184530;"I'm guessing that I was an NGL resident 
that didn't work for Gyro..."
26;186310;189460;"Well, I won't force you to come, then."
27;190910;193490;"This is probably safer than other countries now."
28;194600;196270;"Exactly."
29;196610;200710;"One look at me, and the peacekeepers 
would freeze on the spot."
30;201890;203050;"Is that"
31;205150;208760;"why she's staying?"
32;213920;217580;"No, in her case..."
33;218260;220610;"She seems more like you guys."
34;221650;223100;"What do you mean?"
35;223100;225500;"Hey! Aren't you done?"
36;225500;226840;"We'll leave you behind!"
37;226840;229480;"Damn, she's annoying... Give me a minute!"
38;230090;235880;"Well, people like me who barely 
remember our previous lives"
39;236310;242380;"can tell that people like you and Hina, 
who have their memories, are different."
40;243130;245260;"There's something in your eyes."
41;245890;248010;"Or it's how you look into the distance."
