Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2370;4480;"Yeah, this looks real."
2;4930;6850;"There's a video attached."
3;6850;8110;"We have two targets."
4;8510;10110;"A man and a woman."
5;10530;13660;"I'll leave now, so let's meet there."
6;13660;14610;"Got it."
7;15180;16680;"Let's go, Killua."
8;16680;17240;"Yeah."
9;98990;104040;"Pursuit x And x Analysis"
10;106430;110230;"After a tip about the Phantom Troupe, 
Gon and his friends move out."
11;110790;113290;"There, they encounter Machi and Nobunaga."
12;113850;118250;"However, the two aren't just 
waiting around to be caught."
13;120410;123920;"Was Uvo really killed?"
14;124770;125810;"Probably."
15;127840;130920;"Uvo was more than just a dumb brute."
16;130920;133070;"I know that."
17;133430;137260;"Even if he were fighting 
a difficult opponent,"
18;137260;140200;"he had the wits and experience to prevail."
19;142350;143530;"Hello?"
20;143530;145700;"I'm the one who submitted the request."
21;145700;148150;"You're late! Where are you?"
22;148150;149720;"Stop looking around..."
23;149720;151850;"I can see you."
24;151850;154990;"It's the couple behind your boyfriend?"
25;154990;156820;"I'll wire the money to you now,"
26;156820;158090;"so please confirm receipt."
27;161210;161840;"For real?"
28;163740;164760;"Let's go!"
29;164760;165600;"Hurry!"
30;167070;169850;"But Uvo didn't return."
31;170430;173480;"Has he ever been late without informing us?"
32;174630;176610;"But remember what he said?"
33;177140;181110;"He wasn't coming back until he 
settled up with that chain user."
34;181500;183890;"That's why I said probably."
35;184370;186620;"I never said he was definitely dead."
36;187100;188030;"Just a hunch?"
37;188950;189850;"Just a hunch."
38;192130;194710;"Well, you're usually right."
39;194710;197500;"Okay, we should decide our next move."
40;197500;200030;"How do we catch those two?"
41;200470;201540;"It's impossible."
42;203410;205640;"We aren't strong enough to handle them."
43;205640;206930;"What was that?"
44;206930;208670;"We won't know until we try!"
45;208670;211330;"And why are you saying this now?!"
46;211330;213100;"Quiet... They'll notice us."
47;214100;215610;"But it's still true."
48;215610;217400;"I knew it as soon as I saw them."
49;218890;222490;"My dad once had a hit on a Troupe member."
50;223030;223550;"Huh?"
51;223550;224310;"What?"
52;224960;226780;"One of the few times I've 
ever heard him complain."
53;227400;229930;"Said the job wasn't worth the price."
54;231220;234540;"That's considered the greatest 
compliment a target can get."
55;235500;237920;"That was when he told us"
56;238410;240810;"to stay away from the Troupe."
57;242170;243880;"It's been a few years,"
58;243880;246250;"so I thought we might stand a chance..."
59;247170;250570;"They're really that strong?"
60;250570;254690;"Would it help you to picture 
two Hisokas sitting there?"
61;256830;258740;"That is definitely not"
62;258740;261190;"something we can handle."
63;261530;264320;"So, why do you think they're here?"
64;264320;266970;"Aren't they on a date?"
65;266970;268420;"Huh? Really?"
66;268420;272200;"No, they noticed that other 
couple behind them."
67;272890;276710;"They're paying close attention 
to their surroundings."
68;277070;281340;"At first, I thought it was just caution 
because the Mafia is after them."
69;281910;286090;"But in that case, they wouldn't 
be sitting in a public place."
70;286880;289850;"They aren't worried at all."
71;291930;293730;"They're waiting for someone to find them."
72;294220;297730;"Acting as bait, to draw out their prey."
73;299180;300730;"We're being watched."
74;301160;302630;"They aren't amateurs."
75;303750;306210;"Yeah, I can't tell where they are,"
76;306210;308090;"but they're focused on us."
77;308090;309370;"Is it the chain user?"
78;309910;311280;"No idea."
79;311280;315410;"If it is, we'll follow the 
boss' orders to go wild."
80;316480;320330;"I believe the boss wishes to recruit him."
81;320900;322000;"Machi..."
82;322940;327260;"The boss only told us to find 
him and bring him back."
83;327980;330890;"Have you forgotten the unspoken rule?"
84;331460;334700;"Alive or dead. 
By any means necessary."
85;334700;336270;"Right?"
86;336920;340840;"You're free to interpret the 
boss' orders as you like,"
87;340840;343370;"but you can't force me to agree."
88;343870;346240;"I haven't said anything yet."
89;346590;348910;"You're the one forcing the issue."
90;355070;357050;"The atmosphere changed."
91;357050;358990;"I've got a really bad feeling..."
92;358990;360700;"Did they notice us?"
93;360700;361720;"It's okay."
94;361720;363130;"They haven't noticed us yet."
95;363130;364630;"Are you sure?"
96;364630;369050;"Besides, I can't use <i>Zetsu</i> like 
you guys to mask my presence."
97;369430;372800;"If we used <i>Zetsu</i>, that would 
attract their attention."
98;373440;376190;"They aren't trying to sense <i>Nen</i>."
99;376750;379220;"They're trying to see if there's anyone"
100;379220;381710;"in this area who looks or acts suspicious."
101;382400;385350;"So you'd better wipe those 
looks off your faces."
102;385770;387190;"Act normal."
103;388900;391450;"Sorry, that was a bad idea."
104;392650;394570;"Let's make it clear, then."
105;395030;400100;"Are we going to take him dead, or alive?"
106;401690;402730;"Fine."
107;408220;409220;"Heads."
108;409220;410220;"Tails."
109;415490;416640;"Her?"
110;416640;419110;"Yes, she is Nostrade's daughter."
111;419110;420230;"Her name is Neon."
112;420780;422830;"According to the online Hunter information,"
113;422830;426230;"the chain user is one of her bodyguards."
114;426840;429200;"As for her other bodyguards,"
