Number;Start time in milliseconds;End time in milliseconds;"Text"
1;1120;5970;"{\fad(840,1)}5th Election for the 13th Chairman"
2;3030;6740;"In the fifth vote in the election 
for the 13th chairman,"
3;5970;11740;"6) Botobai — 26 
7) Mizaistom — 21 
8) Morel — 20 
9) Biscuit — 18 
10) Saccho — 16 
11) Linne — 15 
12) Cutie — 10 
13) Ging — 7 
14) Sanbica — 3 
15) Loupe, Bushidora — 0 

Valid Votes: 633 (28 Absentees) 
Turnout: 95.8%"
4;6740;9370;"Pariston placed first."
5;9370;13620;"But since he didn't receive 
the majority of the valid votes,"
6;11750;16990;"1) Pariston — 274 (41.4%) 
2) Teradein — 77
3) Cheadle — 63 
4) Leorio — 55 
5) Ickshonpe — 28"
7;13620;16990;"those in the top eight must hold a runoff."
8;18370;20980;"What? Talk about my loss?"
9;18430;20820;"{\fad(255,258)}Cutie Beauty"
10;20980;23010;"I haven't lost."
11;23010;30000;"Our beloved Pariston will bring my dream 
of a cutiful Hunter Association to life."
12;31070;33460;"{\fad(255,258)}Biscuit Krueger"
13;31270;33100;"Yeah, that old man..."
14;33100;35130;"I mean, Netero..."
15;35130;38290;"I'm sure everyone knows 
how crazy he could be."
16;38290;40470;"But there's one thing I can say."
17;40470;42880;"Just like in the battle with the Ants,"
18;42880;45640;"you can't escape danger just 
by being good all the time!"
19;45640;47020;"That's a fact!"
20;48080;50310;"{\fad(255,1)}Ging Freecss"
21;51380;53770;"{\fad(255,258)}Saccho Kobayakawa"
22;51650;52740;"Well..."
23;52740;55690;"I'll continue to support the 
Association behind the scenes."
24;56110;57830;"I won't proffer any names,"
25;57830;60700;"but I hope you vote for someone worth supporting."
26;61770;64150;"{\fad(255,258)}Sanbica Norton"
27;63110;67290;"I would like to thank all 
those who voted for me..."
28;67780;70190;"But please stop..."
29;71650;74040;"{\fad(255,258)}Linne Hors-d'oeuvre"
30;160010;165010;"Sin x And x Claw"
31;177390;179280;"Yes, hello?"
32;179910;180950;"Somehow,"
33;181550;183280;"I managed to obtain a map."
34;184060;188160;"It has routes and destinations for all six airships."
35;189150;193720;"They seem to be on one of 
the two remaining airships."
36;194490;196260;"Want me to send a picture?"
37;196750;200250;"I'll be using Texture Surprise to 
change it a little, though."
38;202130;203300;"It's okay."
39;203700;205930;"An idiot over here was carrying the map, too."
40;206300;208930;"And I already know which airship Killua took."
41;209570;210740;"Okay."
42;211540;214440;"Oh, right... He has a spotter."
43;220330;221700;"Someone's watching me?"
44;222660;227020;"I don't think I'm so senile that someone 
could tail me when I'm tailing another."
45;232290;236960;"Since the mission began, I've felt eyes on me."
46;238150;242470;"They're quite far away, 
yet I can't shake them off."
47;243250;245660;"This is the first time that's happened."
48;245660;248510;"This person must be very good..."
49;250780;252770;"Amane, come here!"
50;252770;253640;"We're going to fly!"
51;253640;254350;"Yes!"
52;255810;260550;"Fortunately, it appears that 
clouds have come out tonight."
53;261060;263890;"Master Killua is sure to use 
that to his advantage."
54;269750;271730;"As expected..."
55;272550;274570;"You're late. Let's go!"
56;274570;275490;"Yes!"
57;277540;279610;"Tsubone's power,"
58;279610;282210;"known as Rider's High,"
59;282210;285350;"allows her to transform herself 
into various different vehicles."
60;285940;289720;"However, the vehicles are 
fueled by the rider's aura,"
61;290160;292070;"so she cannot use her power alone."
62;294350;296490;"When we're above the clouds,"
63;296490;299730;"no one can watch us from the ground, 
no matter how strong the scope."
64;300480;305080;"Amane, if there are any suspicious aircraft 
around, we'll take them down."
65;305080;305820;"Yes!"
66;307710;308740;"Well..."
67;310060;313430;"There's still time before either ship will land."
68;313820;316350;"I'll help Hisoka out a bit longer."
69;317830;319500;"Nothing out of the ordinary here."
70;320510;322970;"The target has yet to appear."
71;325240;328010;"We've lost all contact with Point C!"
72;328840;331100;"Nothing has happened at Point A."
73;331100;332510;"Should we tell them to send support?"
74;332790;334580;"We can't assume that Point A is safe."
75;335080;338130;"Illumi manipulates others with his needles."
76;338130;341320;"He may control that area already."
77;341320;344650;"You're saying he's killed over twenty people?"
78;344970;348010;"It doesn't matter how many 
amateurs we throw at him."
79;348630;352700;"We should warn the pros who are 
going after the Needlemen."
80;355050;357670;"Latun and Kenzaki aren't answering."
81;357860;358750;"What?"
82;359370;362540;"The two airships they were 
following are in close proximity."
83;363480;364720;"Most likely..."
84;366290;367930;"It looks like I must go."
85;368590;373430;"It's a chance to show that I'm worthy 
to be Captain of the Seirin Group!"
86;373720;375220;"What about the election?"
87;375530;378320;"Those who are able should still go."
88;378320;380570;"Even if we exclude everyone who's hunting,"
89;380570;382820;"we can still finish in the top four."
90;384430;386480;"We must continue voting in the election."
91;386850;391700;"Even if we can't predict the outcome, I don't 
want to manipulate it through absenteeism."
92;392160;395230;"Why don't we hire Association Hunters?"
93;395560;400100;"If we show that we're trying to carry on 
the spirit of the Hunter Association,"
94;400100;403460;"we could win some of the votes 
that are defaulting to Pariston."
95;404320;406840;"He's right. We should move immediately!"
96;411550;415220;"If everything works out, 
the Association Hunters will be killed"
97;415220;419200;"and miss the next vote."
98;419850;423970;"If I told him that, I'm sure Teradein would object."
99;424440;426320;"If we can't predict the outcome,"
100;426320;430000;"we should force more absentees, 
so it will be invalid."
101;430000;431760;"Teradein is too honest,"
102;431760;433940;"and Bushidora can't plan well."
103;435390;438870;"Teradein-san has requested Hunters in 
compliance with the Association's terms?"
104;438870;440340;"Magnificent!"
105;440340;441930;"That's wonderful!"
106;441930;444520;"Accept the request! Do the job!"
107;445040;447920;"You don't need to be concerned about me."
108;447920;452320;"In fact, if there's no limit on the 
number of Hunters we can send,"
109;452320;454390;"spread the word and take everyone."
110;455000;458920;"If you come across anything you want 
to ask or tell me while on the job,"
111;458920;461290;"feel free to contact me anytime."
112;461290;465260;"If anything needs to be improved, 
we can work it out."
113;476050;478480;"Yes, they make an excellent trio."
114;478900;480810;"I like them..."
115;481940;483470;"They're so easy to understand."
116;484040;488130;"6th Election for the 13th Chairman 

Total Number of Hunters: 661"
117;487060;491050;"The vote's invalid because the turnout was 91.2%."
118;488130;491050;"1) Pariston — 272 (41.1%) 
2) Teradein — 73 
3) Cheadle — 66 
4) Leorio — 58 
5) Morel — 53 
6) Mizaistom — 44 
7) Botobai — 37 
8) Ickshonpe — 0 

Valid Votes: 603 (58 Absentees) 
Turnout: 91.2% (Invalid)"
119;491740;492930;"What's going on?"
120;494640;495550;"Teradein!"
121;495850;498200;"Everyone pursuing the Needlemen was wiped out."
122;498200;501810;"Our members, the camera crew, 
and the Association Hunters!"
123;502350;503440;"Even Bushidora!"
124;505140;506440;"Impossible!"
125;506790;511860;"Illumi must have hired dozens of strong soldiers!"
126;514760;516630;"More like one."
127;523520;527390;"Since we took flight, I haven't 
felt anyone watching us."
128;527970;531290;"Which means we really were being tailed before."
129;534400;535720;"The clouds have cleared up..."
130;536730;540350;"Well, since we're this far from 
the hospital, it should be fine."
131;541060;545560;"If anyone sees Alluka when we enter the hospital,"
132;545560;549360;"Tsubone will say that Alluka's 
power has been revealed,"
133;549360;551870;"and she'll take us home immediately."
134;553110;558870;"But if I clear the area, that'll only 
make it easier for Illumi to act."
135;560180;564330;"Taking this airship to the 
hospital would be difficult."
136;564840;570210;"Gotoh's idea to drive a car straight 
into the hospital may be best."
