Number;Start time in milliseconds;End time in milliseconds;"Text"
1;3210;5560;"Please help save Gon!"
2;6030;7340;"Use your heads!"
3;7340;8920;"If you have an idea, take action!"
4;10100;12280;"If there's something I can do, tell me."
5;12690;13910;"I'll do anything!"
6;94990;99990;"Defeat x And x Reunion"
7;106850;110000;"The results of the eighth chairman election"
8;110350;113270;"were promptly counted by Beans."
9;114770;120510;"Now, please take a look at the result of 
the eighth election for the 13th chairman!"
10;125620;126890;"Wow!"
11;126520;132770;"Eighth Election for the 13th Chairman 

1) Leorio 282 (44.4%) 
2) Pariston 250 
3) Mizaistom 58 
4) Cheadle 16 

Turnout: 95.4%"
12;126890;129380;"This puts Leorio in first place!"
13;129380;132670;"For the first time, Pariston hasn't 
finished in first place..."
14;133470;138820;"However, the first place vote-getter, Leorio, 
received only 44.4% of the vote."
15;138820;141240;"That was below the 50% requirement,"
16;141240;145540;"which means we'll finally have a run-off 
between the top two vote-getters."
17;149140;150290;"Are they serious about this?"
18;150290;152410;"Then I'm gonna do whatever the hell I want."
19;203540;205850;"Oh, it's Brother."
20;206840;207750;"Morning."
21;208220;209390;"Did you sleep well?"
22;210000;210850;"Uh-huh."
23;212530;213810;"Where are we?"
24;214190;215390;"The hospital."
25;216170;219680;"My friend is here, sleeping. He's very sick."
26;223110;226330;"I want to help get him"
27;227370;228930;"on his feet again."
28;235270;237250;"You want Something to take over."
29;240430;243980;"Boo! Just when I was able to spend time with you!"
30;244650;246110;"Don't worry."
31;246110;246890;"Like I told you..."
32;247860;249750;"We'll be together from now on."
33;250420;251340;"And that's a promise."
34;256720;257630;"Please help me."
35;261250;262460;"I knew it."
36;262870;265400;"Killua is the one person who doesn't 
have to follow the rules."
37;266790;269200;"Though I'll have to check"
38;269200;273960;"whether it's specific to Killua or something 
that happens after a wish is used to heal."
39;274850;276910;"Okay, I'll do it."
40;278060;281640;"Either way, the power to destroy and fix"
41;281640;285000;"can become a powerful tool 
if the user can be tamed."
42;289770;292440;"His utter lack of humanity and wicked ambition"
43;292950;296560;"deviate even from the path of an assassin."
44;298310;300620;"How tragic..."
45;300620;304270;"When he was being controlled, he suffered less."
46;324930;328650;"Alluka is only awake when Something is asleep."
47;329390;331930;"She spends less time as Alluka than one would think."
48;333650;336980;"The time after Something's requests 
aren't met and people die,"
49;336980;340860;"until Something makes the next level-1 request..."
50;344550;349660;"Or the time when request-making is paused 
after someone leaves Something"
