Number;Start time in milliseconds;End time in milliseconds;"Text"
1;4020;7860;"Fearsome monsters... Exotic creatures..."
2;9020;12110;"Vast riches... Hidden treasures..."
3;14570;18330;"Evil enclaves... Unexplored lands..."
4;20040;23150;"The word "unknown" holds magic."
5;23150;27080;"And some incredible people are 
drawn to that magic."
6;27490;29290;"They are known..."
7;33220;35010;"...as Hunters!"
8;115540;116800;"What?"
9;116800;118050;"Are you serious about this?"
10;120260;122030;"Dead serious."
11;122400;126340;"Those who win will join 
the ranks of the Hunters."
12;126810;131810;"Can't Win x And x Can't Lose"
13;134730;136820;"Nine applicants:"
14;136820;140070;"Gon, Killua, Kurapika,"
15;140070;143200;"Leorio, Pokkle, Bodoro,"
16;143200;147210;"Gittarackur, Hanzo, and Hisoka,"
17;147210;151240;"head to the Final Phase, having passed 
the exam's Fourth Phase."
18;153340;155040;"Well, gentlemen."
19;155040;157210;"Did you get plenty of rest?"
20;157830;161390;"This hotel is owned by the 
Hunter Exam Selection Committee."
21;161390;166220;"The place is all yours until the 
battles have concluded."
22;167500;173110;"For the Final Phase, we will be 
holding a one-on-one tournament."
23;176190;180630;"So only the last person standing passes?"
24;181090;182360;"No."
25;183300;186120;"One win is all you need to pass."
26;186120;187580;"One win?"
27;187580;189870;"Then, in this tournament..."
28;190600;193430;"The winners are removed from competition,"
29;193430;196810;"while the losers continue up the bracket."
30;196810;201620;"In other words, the person who 
finishes at the top will not pass."
31;202290;204260;"Does everyone understand now?"
32;204260;207510;"So you're saying that only 
one person will fail."
33;208070;209300;"Exactly."
34;215570;218360;"And here is the bracket."
35;242770;245130;"Impressive, right?"
36;245130;250850;"After all, everyone has at least 
two chances to win."
37;250850;252380;"But some people,"
38;252380;256190;"like #294 and #405, get five chances."
39;257420;260200;"Why didn't you use a balanced bracket?"
40;260200;262700;"A question that must be on everyone's mind."
41;263020;266060;"This bracket was assembled 
based on your performances"
42;266060;269080;"throughout the entire exam."
43;269390;275460;"Those who performed better 
received more chances."
44;276750;278710;"That doesn't sound right."
45;279240;282210;"Can you explain how you 
scored our performances?"
46;286020;287670;"No!"
47;287210;288220;"Why not?"
48;289770;292820;"Your scores are classified information."
49;292820;295060;"So I can't tell you everything."
50;295060;298730;"But I can explain our methods."
51;300190;304000;"First, we consider three major criteria:"
52;304000;307330;"physical strength, mental strength,"
53;307330;309700;"and overall impression."
54;311030;315000;"For physical strength, we use 
an aggregate of agility,"
55;315000;319210;"flexibility, endurance, and perception."
56;319210;323800;"For mental strength, we use 
an aggregate of resilience,"
57;323800;327300;"adaptability, judgment, and creativity."
58;327300;330010;"However, this information is only 
used as a reference point."
59;330010;332830;"After all, you were strong enough"
