Number;Start time in milliseconds;End time in milliseconds;"Text"
1;2180;5230;"Right, it's so simple."
2;5450;7710;"I merely need to fix him."
3;7710;10040;"I only need the power to do that."
4;11000;14340;"The question is how we will manage to win."
5;14340;17740;"If anyone has any brilliant ideas, 
I'd like to hear them."
6;18590;20610;"You're simply awful."
7;21250;25170;"When you asked us to join, did you not 
already have an answer in mind?"
8;26450;30170;"We exterminate the Ants 
in silence, one at a time."
9;31100;33170;"Come on, what are you doing?"
10;33550;38350;"You'll never defeat Knuckle and Shoot, 
much less the Chimera Ants, like this."
11;39050;40660;"N-No way..."
12;41820;43470;"We never give up."
13;45290;50260;"We must return to NGL, no matter 
what we have to do to get there!"
14;52150;54600;"To save Kite..."
15;134980;139990;"Promise x And x Reunion"
16;154640;157530;"As the Queen prepares for the King's birth,"
17;157530;162740;"she requires the equivalent of two hundred 
and fifty human meatballs per day"
18;162740;164540;"to give birth to a strong King."
19;175120;177030;"It moved."
20;183050;185520;"Meanwhile, Gon and Killua"
21;185520;190320;"continue their training so they 
can defeat Knuckle and Shoot,"
22;190320;192280;"take their tokens, and return to NGL."
23;226650;229830;"Will this really be enough for 
them to execute the plan"
24;231140;234140;"to slaughter Morel's disciples?"
25;243640;244840;"Okay, all done!"
26;249610;252100;"You finally lasted for three hours."
27;252100;254030;"We did it..."
28;254030;255640;"That was hard!"
29;255790;258230;"I can't move an inch..."
30;259510;260930;"What are you talking about?"
31;260930;262350;"Stand up."
32;262350;263740;"We're going out."
33;264130;265610;"Huh?"
34;265610;266790;"Where to?"
35;266790;268740;"To see Knuckle."
36;269010;270740;"Wh-Why?"
37;270740;272900;"See? You can move."
38;272900;273810;"Let's go!"
39;274650;276630;"Tell us why we're going to see Knuckle."
40;277050;280590;"Jeez, don't ask questions 
with obvious answers."
41;280590;281380;"To fight him!"
42;281740;282630;"Huh?!"
43;284060;285630;"Okay, let's go!"
44;286130;287730;"What are you talking about?"
45;287730;289450;"We still have time."
46;289450;291250;"What if we lose?"
47;291250;293230;"You just try again."
48;293230;293890;"Huh?"
49;294380;297940;"Whether you win or lose isn't important."
50;297940;301130;"All that matters is who ends 
up with the tokens, right?"
51;301130;302000;"Yeah."
52;302000;304400;"Which means you must take theirs."
53;304870;307250;"If it looks like you'll lose, run."
54;307250;308780;"Then try again the next day."
55;309210;311910;"From here on, you'll practice 
<i>Ren</i> for three hours a day."
56;311910;314040;"After that, you'll challenge Knuckle."
57;314770;317040;"And you'll continue until you win."
58;337970;339890;"Still a no show, huh?"
59;341880;345320;"Your owner's really bad..."
60;346080;347450;"Hey, stop it!"
61;347950;349640;"That tickles."
62;349640;350770;"Cut it out!"
63;351610;353070;"Hey, come on..."
